EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.2601,0.063500,0.012500,0.075700,0.011800,0.029000,0.002100,0.006800,0.002800,0.022800,0.001200,0.003600,0.021600,0.2809,0.2689,0.8666,0.013200,0.3060,0.028700,0.001000,0.002700,0.004500,0.1024,0.001400,0.000600,0.000100,0.006000,0.036400,0.000200,0.001600,0.016600,0.001100,0.001900,0.049800,0.013000,0,0.099900,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1872,14905.2539,5450.6094,6214.1250,0,20355.8633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.2799,0.067700,0.012600,0.1137,0.014000,0.035900,0.002200,0.007500,0.003500,0.027500,0.001400,0.004900,0.025900,0.3222,0.2482,0.9032,0.014600,0.4177,0.022900,0.000900,0.003000,0.005500,3.2845,0.001500,0.000600,0.000100,0.007000,0.042600,0.000100,0.002200,0.019000,0.001300,0.001900,0.063600,0.013000,0.000300,10.8923,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8059,14952.4336,5450.6094,6214.1250,0,20403.0430,0,0,1,0,0,0,0,0,311,295,0,0.079300,0,0,0
,0.3130,0.050700,0.011000,0.059600,0.040600,0.026700,0.001600,0.005700,0.002300,0.017200,0.001200,0.002400,0.018800,0.2474,0.2411,0.8358,0.014000,0.2684,0.016400,0.000500,0.001500,0.003300,0.079400,0.000900,0.000700,0.000100,0.005600,0.033000,0.000200,0.001300,0.016200,0.001600,0.001500,0.039000,0.011000,0.000100,0.1417,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3804,14957.2734,5450.6094,6214.1250,0,20407.8828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5646,0.066700,0.013500,0.1004,0.013300,0.030500,0.002000,0.007400,0.003200,0.025200,0.001200,0.004700,0.025800,0.3338,0.2684,0.8612,0.013800,0.3844,0.019200,0.000800,0.002800,0.005500,0.1088,0.001200,0.000700,0,0.007700,0.039400,0.000200,0.002200,0.019400,0.001400,0.002400,0.053800,0.013400,0.000200,11.1684,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5233,14978.7695,5450.6719,6214.1250,0,20429.4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2492,0.065400,0.012200,0.1302,0.013700,0.033200,0.002100,0.007800,0.003200,0.027600,0.001600,0.004600,0.022800,0.2921,0.2307,0.8480,0.013900,0.2991,0.017800,0.000800,0.009500,21.0454,21.1567,0.002300,0.000800,0.000200,0.008500,0.038500,0.000200,0.002100,0.018300,0.001300,0.001700,0.050600,0.015000,0.000300,0.044000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8471,14972.6406,5450.6719,6214.1250,0,20423.3125,0,0,1,0,21.0401,0,0,0,408,305,0,0.1149,0,0,0
,12.8891,0.056000,0.011700,0.068400,0.010700,0.024500,0.002000,0.005600,0.002300,0.017200,0.001200,0.002200,0.019100,6.8751,0.3152,0.8987,0.017800,0.3962,0.018700,0.000800,0.002500,0.004700,0.097800,0.001600,0.000700,0.000100,0.007100,0.037700,0.000300,0.001900,0.018400,0.001200,0.001600,0.048700,0.013900,0.000200,5.0550,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2275,14968.8477,5450.6719,6214.1250,0,20419.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5080,0.062900,0.012700,0.077700,0.012000,0.029400,0.001700,0.005900,0.002700,0.021700,0.001100,0.002800,0.019300,0.2758,0.2198,0.8750,0.013100,0.2750,0.019800,0.000700,0.002700,0.004500,0.1001,0.001400,0.000900,0.000100,0.006900,0.036400,0.000200,0.002200,0.017600,0.001300,0.001900,0.049400,0.012900,0.000100,11.2796,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0530,14963.8594,5450.6719,6214.1250,0,20414.5312,0,0,0,0,0,0,0,0,349,214,0,0.074900,0,0,0
,0.2272,0.056700,0.013600,0.068500,0.010400,0.039000,0.001900,0.006400,0.002400,0.020500,0.001100,0.002900,0.021800,0.2372,0.2334,0.8438,0.014300,0.3099,0.040900,0.000500,0.001900,0.003800,0.076600,0.000800,0.000600,0.000100,0.005500,0.030100,0.000100,0.001300,0.013700,0.001300,0.001300,0.038500,0.009600,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8287,14962.5039,5450.6719,6214.1250,0,20413.1758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,12.5143,0.067000,0.013600,0.087800,0.012700,0.029800,0.002000,0.007200,0.003200,0.025200,0.001200,0.004300,0.023700,0.3017,0.2543,0.8502,0.012300,0.2869,0.019500,0.000800,0.019100,0.004700,0.1031,0.001400,0.000800,0.000100,0.006900,0.037800,0.000200,0.002000,0.019100,0.001200,0.001900,0.064900,0.013400,0.000100,11.1944,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4045,14956.3867,5450.6719,6214.1250,0,20407.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2188,0.073700,0.012700,0.1248,0.013600,0.026700,0.001900,0.006200,0.002700,0.021400,0.001100,0.003400,0.020700,0.2575,0.2416,0.8873,0.013400,0.3618,0.017500,0.000600,0.002300,20.9134,21.0241,0.002400,0.000700,0.000300,0.009900,0.057300,0.000100,0.002700,0.020400,0.001300,0.001700,0.058200,0.015600,0.000100,0.074700,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6448,14950.4258,5450.6719,6214.1250,0,20401.0977,0,0,0,0,20.9086,0,0,0,430,309,0,0.089700,0,0,0
,12.5005,0.058900,0.012000,0.072900,0.011200,0.029400,0.002000,0.006500,0.002900,0.019700,0.001400,0.003000,0.022900,7.0945,0.2508,0.9184,0.016800,0.3033,0.020500,0.000800,0.012500,0.004500,0.094700,0.001300,0.000700,0,0.006700,0.038600,0.000200,0.002200,0.017000,0.001500,0.001700,0.048900,0.013600,0.000200,4.4133,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7230,14947.0586,5450.6719,6214.1250,0,20397.7305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2377,0.053800,0.011400,0.067100,0.010100,0.028100,0.001900,0.006100,0.002600,0.021300,0.001000,0.003400,0.019700,0.2796,0.2339,0.8432,0.012600,0.4270,0.015700,0.000700,0.002300,0.004400,0.085200,0.001100,0.000500,0.000100,0.005400,0.031900,0.000100,0.001500,0.015400,0.001300,0.001400,0.040800,0.011100,0.000100,0.1304,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9966,14945.5000,5450.6719,6214.1250,0,20396.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.8625,0.072500,0.014600,0.093200,0.014100,0.032200,0.002300,0.007600,0.003000,0.026300,0.001400,0.004800,0.028500,0.3561,0.2487,0.8748,0.013100,0.3035,0.019900,0.000800,0.003000,0.005400,0.1040,0.001600,0.000900,0.000100,0.006700,0.038500,0.000100,0.002200,0.017000,0.001400,0.001500,0.055800,0.017400,0.000100,11.5599,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0368,14940.3555,5450.6719,6214.1250,0,20391.0273,0,0,1,0,0,0,2,2,386,301,0,0.082200,0,0,0
,0.2675,0.059100,0.012900,0.072000,0.010000,0.030100,0.002000,0.006800,0.002800,0.023000,0.001400,0.003000,0.025700,0.2943,0.2543,0.8386,0.013800,0.3394,0.016900,0.000900,0.002300,0.004000,0.083500,0.001000,0.000500,0.000100,0.005200,0.032300,0.000100,0.001700,0.014900,0.001100,0.001300,0.042300,0.010900,0.000100,0.082200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2536,14938.8359,5450.6719,6214.1250,0,20389.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.5494,0.079100,0.013300,0.081400,0.012500,0.028400,0.002000,0.006600,0.003100,0.023400,0.001300,0.003800,0.024900,0.3051,0.2441,0.8583,0.014100,0.2907,0.018800,0.000800,0.002300,0.004900,0.1006,0.001400,0.000800,0.000100,0.006900,0.037500,0.000200,0.002200,0.017200,0.001300,0.001700,0.051100,0.013500,0.000200,11.3311,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0861,14932.3594,5450.6719,6214.1250,0,20383.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2198,0.062700,0.011000,0.1213,0.013300,0.027000,0.001600,0.006200,0.002600,0.020300,0.001000,0.002400,0.019000,0.2641,0.2421,0.8579,0.014100,0.3126,0.016400,0.000900,0.009900,20.8517,20.9767,0.002300,0.000800,0.000300,0.009800,0.042100,0.000200,0.002400,0.022500,0.001400,0.001900,0.8214,0.014600,0.000300,0.022600,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3122,14922.5586,5450.6719,6214.1250,0,20373.2305,0,0,1,0,20.8465,0,0,0,431,311,0,0.086300,0,0,0
,12.5947,0.058400,0.011300,0.090000,0.011900,0.025400,0.002000,0.005600,0.002600,0.018300,0.000900,0.002500,0.019400,6.8011,0.2534,0.8886,0.015300,0.4114,0.021100,0.001000,0.002800,0.005200,2.8943,0.001400,0.000700,0.000100,0.007400,0.050900,0.000100,0.014600,0.018500,0.001300,0.001700,0.069200,0.013700,0.000200,4.7750,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6938,14919.5508,5450.6719,6214.1250,0,20370.2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.4353,0.057700,0.011700,0.072300,0.011200,0.029400,0.001800,0.005700,0.002900,0.018500,0.001100,0.002600,0.019200,0.2975,0.2356,0.8739,0.014000,0.4062,0.018500,0.001000,0.002700,0.004400,0.1004,0.001700,0.000700,0.000100,0.006600,0.037700,0.000300,0.002200,0.019100,0.001100,0.001800,0.050700,0.013400,0.000200,11.3028,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8358,14916.0039,5450.6719,6214.1250,0,20366.6758,0,0,0,0,0,0,0,0,251,201,0,0.066000,0,0,0
,0.2227,0.054800,0.011600,0.068100,0.010000,0.026100,0.001600,0.006600,0.002600,0.021300,0.001300,0.003200,0.020200,0.2737,0.2350,0.8581,0.013900,0.3033,0.015900,0.001100,0.002200,0.003800,0.082300,0.001100,0.000500,0.000100,0.005300,0.030500,0.000100,0.001400,0.014100,0.001000,0.001200,0.042300,0.010500,0.000100,0.084200,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9503,14914.1602,5450.6719,6214.1250,0,20364.8320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,12.8614,0.070600,0.014400,0.092300,0.013800,0.033700,0.002200,0.008100,0.003600,0.028900,0.001400,0.004800,0.026800,0.2991,0.2632,0.8924,0.013100,0.3793,0.020400,0.000800,0.002900,0.005100,0.1121,0.001600,0.000700,0.000100,0.008300,0.041500,0.000200,0.002100,0.018900,0.001400,0.001900,0.055600,0.015300,0.000100,11.5227,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9496,14908.2891,5450.6719,6214.1250,0,20358.9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2733,0.079900,0.012200,0.1181,0.012700,0.027900,0.001800,0.007200,0.002600,0.023200,0.001000,0.003900,0.022900,0.2756,0.2226,0.8515,0.014900,0.2740,0.016900,0.000900,0.002300,21.4076,21.4479,0.002200,0.000700,0.000200,0.008500,0.039400,0.000100,0.002200,0.019400,0.001900,0.001600,0.052600,0.015200,0.000100,0.048000,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7561,14900.9570,5450.6719,6214.1250,0,20351.6289,0,0,0,0.065100,21.4030,0,0,0,432,309,0,0.089800,0,0,0
,12.7532,0.059000,0.012400,0.074900,0.011700,0.028900,0.002000,0.007200,0.002600,0.020600,0.001200,0.002500,0.021000,6.9508,0.2952,0.8908,0.014800,0.3543,0.018800,0.000800,0.010900,0.004400,0.095400,0.001500,0.000600,0.000100,0.006700,0.038300,0.000200,0.002000,0.017100,0.001300,0.001500,0.058000,0.016100,0.000100,4.8146,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0438,14897.5938,5450.6719,6214.1250,0,20348.2656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0.2224,0.052000,0.011500,0.061800,0.009200,0.026000,0.001800,0.006100,0.002300,0.020400,0.001000,0.002400,0.019300,0.2504,0.2166,0.8699,0.014700,0.2379,0.016500,0.000900,0.002200,0.003900,0.082300,0.001200,0.000500,0.000100,0.005200,0.031900,0.000100,0.001500,0.013800,0.001300,0.001400,0.037900,0.011200,0.000100,0.1672,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6297,14897.5039,5450.6719,6214.1250,0,20348.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.8763,0.062800,0.012200,0.097000,0.012700,0.028900,0.001900,0.006700,0.002900,0.023800,0.001400,0.003900,0.023900,0.3404,0.3308,0.8914,0.014300,0.3757,0.018800,0.000900,0.002700,0.004700,0.1020,0.001300,0.000900,0.000100,0.006700,0.051200,0.000300,0.002100,0.017500,0.001200,0.001700,0.051300,0.014600,0.000200,11.4975,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5359,14889.3242,5450.6719,6214.1250,0,20339.9961,0,0,1,0,0,0,0,0,388,301,0,0.088700,0,0,0
,0.2320,0.047900,0.011600,0.060100,0.008300,0.026500,0.001500,0.005900,0.002300,0.019400,0.001300,0.002600,0.019000,0.2651,0.2163,0.8484,0.015500,0.2466,0.018500,0.000700,0.002400,0.003700,0.089100,0.000800,0.000400,0,0.004600,0.028000,0.000100,0.001300,0.012800,0.001000,0.001200,0.032400,0.009800,0.000100,0.064300,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5110,14888.6367,5450.6719,6214.1250,0,20339.3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.1603,0.068500,0.013200,0.086900,0.012600,0.030000,0.002000,0.007300,0.003300,0.025700,0.001500,0.004200,0.024000,0.3199,0.2587,0.9057,0.016000,0.4199,0.020700,0.000900,0.002600,0.005100,0.1038,0.001400,0.000700,0.000100,0.006900,0.039400,0.000200,0.002100,0.021000,0.001400,0.001600,0.050100,0.013100,0.000200,10.7854,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4913,14880,5450.6719,6214.1250,0,20330.6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
