EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1277,0.054800,0.010700,0.076000,0.010000,0.055700,0.001900,0.005500,0.003400,0.022500,0.001100,0.004600,0.028700,0.3066,0.1831,0.8057,0.014100,0.002700,0.087800,0.2087,0.016200,0.000500,0.001600,0.004200,0.091800,0.001000,0.000700,0.001400,0.013500,0.042000,0.4691,0.001300,0.018200,0.001300,0.001700,0.042100,0.010800,0.000100,0.028100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1195,0,27,0,0,0.3457,0.4652,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6087,12034.2969,5463.1172,6219.0156,0,17497.4141,0,0,0,0,0,0,506,417,0,0.099600,0,0,0,0,0,0,0,0,0,0,0,0
,2.8780,0.059800,0.011300,0.084100,0.012900,0.078200,0.002100,0.005600,0.003700,0.023800,0.001000,0.004100,0.027400,0.3582,0.2097,0.8211,0.017900,0.004400,0.1066,0.4173,0.020900,0.000500,0.002400,0.005400,0.1133,0.001300,0.000700,0.002100,0.019200,0.046900,0.3901,0.001200,0.022000,0.001300,0.001600,0.051700,0.011700,0.000300,1.7480,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1070,0,21.5000,0,0,0.2790,0.3860,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2271,12034.3555,5463.1172,6219.0156,0,17497.4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1462,0.070200,0.009200,0.088800,0.010400,0.056000,0.002200,0.006500,0.002900,0.024000,0.001000,0.004400,0.035600,0.6728,0.1900,0.8182,0.013600,0.003100,0.083400,0.2100,0.018200,0.000300,0.002000,4.1997,4.2909,0.001500,0.000600,0.002800,0.017800,0.045300,0.7001,0.004000,0.019200,0.001500,0.001500,0.044100,0.010700,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1618,0,24.5000,0,0,0.5341,0.6959,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2673,12034.3047,5463.1172,6219.0156,0,17497.4219,0,0,1,0,4.1949,0,389,229,0,0.082600,2,2,0,0,0,0,0,0,0,0,0,0
,2.8407,0.060100,0.009900,0.075500,0.012000,0.061000,0.002000,0.005300,0.003300,0.022100,0.001300,0.003900,0.027800,1.4669,0.2049,0.8179,0.013100,0.003500,0.5052,0.3369,0.017000,0.000600,0.015800,0.004100,0.091000,0.001100,0.000800,0.001800,0.014200,0.043600,0.095100,0.001100,0.021400,0.001500,0.001700,0.064900,0.011300,0.000100,0.1595,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.091199,0,0,0,0,0,0.091199,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8737,12034.3633,5463.1172,6219.0156,0,17497.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1237,0.057300,0.011800,0.078200,0.011200,0.080800,0.002100,0.005400,0.003300,0.021700,0.000900,0.004400,0.027800,0.5164,0.2022,0.8213,0.013500,0.003000,0.091700,0.2324,0.017600,0.000500,0.001900,0.004500,0.092700,0.001200,0.000700,0.001800,0.012600,0.1274,0.7861,0.001100,0.018300,0.001300,0.001500,0.038900,0.009600,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,8,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1775,0,44,0,0,0.6048,0.7823,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9124,12034.3867,5463.1172,6219.0156,0,17497.5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.0183,0.060100,0.013800,0.084000,0.012000,0.083700,0.002500,0.007400,0.003900,0.026500,0.001000,0.004600,0.031500,0.3541,0.2305,0.9784,0.014500,0.003000,0.1006,0.3762,0.020500,0.000400,0.069000,0.004500,0.1011,0.001200,0.001100,0.001600,0.014900,0.1079,0.5149,0.001000,0.018200,0.001500,0.001200,0.042600,0.010200,0.000200,1.6952,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1234,0,31.5000,0,0,0.3874,0.5108,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2573,12034.2773,5463.1172,6219.0156,0,17497.3945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1494,0.058400,0.010500,0.080200,0.011100,0.068100,0.002200,0.006200,0.003500,0.023600,0.001100,0.004300,0.026800,0.5375,0.1941,0.8280,0.014600,0.002700,0.093000,0.2588,0.021500,0.000500,0.002200,0.005200,0.1006,0.001300,0.001000,0.002100,0.014900,0.1159,0.3295,0.001100,0.020400,0.001500,0.001700,0.044500,0.011400,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.093687,0,18.5000,0,0,0.2317,0.3254,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8733,12034.5977,5463.1172,6219.0156,0,17497.7148,0,0,0,0,0,0,521,419,0,0.1018,0,0,0,0,0,0,0,0,0,0,0,0
,3.0800,0.060600,0.012200,0.078900,0.012000,0.074900,0.002000,0.005500,0.003800,0.022900,0.001000,0.005000,0.039300,0.3639,0.2171,0.8825,0.015700,0.003300,0.091800,0.3386,0.016300,0.000700,0.001900,0.004800,0.093000,0.001200,0.000800,0.001500,0.014500,0.042600,0.4910,0.001100,0.019500,0.001100,0.001500,0.044700,0.010900,0.004700,1.9011,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1203,0,28,0,0,0.3666,0.4869,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4186,12034.4883,5463.1172,6219.0156,0,17497.6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1138,0.061400,0.010900,0.088800,0.011600,0.059000,0.002200,0.005800,0.003700,0.024000,0.001100,0.004400,0.029600,0.3309,0.2125,0.8184,0.013600,0.002800,0.095100,0.2933,0.016000,0.000500,0.001700,3.7789,3.8742,0.001300,0.000700,0.002700,0.017600,0.044500,0.3740,0.001200,0.020300,0.001500,0.001300,0.049500,0.012100,0.000100,0.1254,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1030,0,19,0,0,0.2668,0.3698,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9437,12034.5273,5463.1797,6219.0156,0,17497.7070,0,0,1,0,3.7733,0,389,229,0,0.087700,0,0,0,0,0,0,0,0,0,0,0,0
,2.8372,0.053700,0.007500,0.069300,0.010200,0.050000,0.001900,0.005000,0.002700,0.018900,0.000600,0.003100,0.023300,1.5712,0.1933,0.7615,0.009800,0.003200,0.5192,0.4404,0.020900,0.000800,0.001800,0.004500,0.094000,0.001400,0.000700,0.001700,0.015100,0.042300,0.084600,0.001400,0.017600,0.001200,0.001400,0.045900,0.010400,0.000100,0.3073,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.080600,0,0,0,0,0,0.080600,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6899,12034.6016,5463.1797,6219.0156,0,17497.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1052,0.057200,0.010600,0.075800,0.010000,0.063700,0.002300,0.005700,0.003600,0.023300,0.001000,0.003900,0.029200,0.2992,0.2047,0.8191,0.012900,0.003200,0.087100,0.2279,0.018600,0.000800,0.002400,0.004500,0.7050,0.001000,0.000700,0.002100,0.015500,0.041100,0.6047,0.001300,0.020200,0.001200,0.001200,0.057400,0.010000,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1439,0,39,0,0,0.4567,0.6006,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2076,12034.6445,5463.1797,6219.0156,0,17497.8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8588,0.058300,0.010400,0.077100,0.011500,0.057600,0.002200,0.005500,0.003300,0.026000,0.001100,0.003900,0.028600,0.5422,0.1965,0.8801,0.015200,0.003100,0.1048,0.3554,0.019500,0.000600,0.065500,0.005000,0.098100,0.001300,0.000800,0.001800,0.015200,0.043900,0.5446,0.001000,0.020300,0.001300,0.001500,0.050200,0.011200,0.000200,1.6794,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1394,0,34,0,0,0.4012,0.5406,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2803,12034.6328,5463.1797,6219.0156,0,17497.8125,0,0,1,0,0,0,493,323,0,0.096800,0,0,0,0,0,0,0,0,0,0,0,0
,0.1299,0.058100,0.014500,0.072800,0.010600,0.072600,0.002400,0.007000,0.003200,0.024000,0.001100,0.003800,0.027400,0.3750,0.2157,0.8317,0.015200,0.002900,0.084700,0.2348,0.014400,0.000600,0.001800,0.004300,0.1113,0.000900,0.000700,0.001600,0.013000,0.039800,0.4132,0.001100,0.017500,0.001300,0.001500,0.038400,0.009900,0.000100,0.056100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1042,0,24,0,0,0.3050,0.4092,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4359,12034.7695,5463.1797,6219.0156,0,17497.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8395,0.067700,0.010300,0.076100,0.010700,0.064000,0.002100,0.004800,0.003400,0.022100,0.000900,0.003800,0.027000,0.3231,0.1970,0.8355,0.014100,0.002700,0.096700,0.3482,0.016700,0.000600,0.001900,0.005100,0.1008,0.001000,0.000700,0.001500,0.014900,0.046600,0.3681,0.001200,0.021600,0.001500,0.001700,0.050900,0.011500,0.000100,1.7858,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.096992,0,22.5000,0,0,0.2673,0.3643,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8890,12034.7383,5463.1797,6219.0156,0,17497.9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1535,0.057900,0.010800,0.087300,0.010900,0.058100,0.003000,0.005500,0.003600,0.024600,0.001400,0.004800,0.029600,0.5762,0.1982,0.8429,0.015500,0.002900,0.073500,0.3373,0.018400,0.000900,0.002100,3.7127,3.8112,0.001600,0.000800,0.002200,0.017700,0.042600,0.4037,0.001100,0.018900,0.001400,0.001500,0.049200,0.012000,0.000100,0.1201,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1105,0,22,0,0,0.2886,0.3991,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2406,12034.8047,5463.1797,6219.0156,0,17497.9844,0,0,1,0,3.7075,0,419,323,0,0.095000,0,0,0,0,0,0,0,0,0,0,0,0
,2.8821,0.056600,0.010000,0.074000,0.010500,0.060100,0.002100,0.005600,0.003200,0.022500,0.000900,0.004200,0.026200,1.4423,0.2213,0.8394,0.013900,0.003200,0.5720,0.3340,0.016800,0.000600,0.002000,0.004500,0.089000,0.000900,0.001000,0.001500,0.013700,0.042300,0.083000,0.001100,0.019100,0.001300,0.001200,0.053100,0.012900,0.000200,0.1004,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,14,14,2,0,30,0,30,0,0,2,28,0,0,0,0,0,0,0,0.078999,0,0,0,0,0,0.078999,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6599,12034.8047,5463.1797,6219.0156,0,17497.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1219,0.059400,0.011800,0.078800,0.011700,0.1179,0.002400,0.006700,0.003400,0.024700,0.001100,0.004800,0.026600,0.6011,0.2159,0.8476,0.012300,0.003000,0.091500,0.2411,0.019500,0.000600,0.002000,0.004900,0.1005,0.001300,0.000800,0.001800,0.013900,0.045000,0.6277,0.001200,0.020300,0.001400,0.001300,0.043300,0.010700,0.000100,0.085700,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1506,0,41,0,0,0.4729,0.6235,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4083,12034.8164,5463.1797,6219.0156,0,17497.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8954,0.059200,0.010600,0.082400,0.011500,0.066300,0.002200,0.005900,0.003400,0.022900,0.001200,0.004100,0.030400,0.4276,0.1909,0.8609,0.016000,0.002900,0.094500,0.3447,0.016800,0.000500,0.059100,0.003700,0.087900,0.001200,0.000700,0.001700,0.014100,0.044100,0.6947,0.004500,0.018100,0.001200,0.001500,0.046900,0.010600,0.000100,1.7299,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,70,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1428,0,30,0,0,0.5480,0.6908,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7858,12033.5586,5463.1797,6219.0156,0,17496.7383,0,0,1,0,0,0,497,323,0,0.075300,2,2,0,0,0,0,0,0,0,0,0,0
,0.1208,0.056700,0.010800,0.074700,0.010400,0.060400,0.002500,0.006000,0.002900,0.032600,0.000800,0.003900,0.025400,0.5331,0.1830,0.8093,0.015600,0.002900,0.088600,0.2342,0.017400,0.000400,0.001400,0.004300,0.088400,0.001300,0.000900,0.001400,0.012800,0.041700,0.3560,0.001100,0.017500,0.001300,0.001200,0.048400,0.011600,0.000100,0.083100,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0.093281,0,20,0,0,0.2588,0.3521,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2218,12033.5039,5463.1797,6219.0156,0,17496.6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9869,0.061200,0.010900,0.082600,0.011400,0.069700,0.001700,0.005500,0.003200,0.022400,0.001000,0.004100,0.030200,0.3332,0.2113,0.8364,0.014800,0.002500,0.1210,0.3548,0.017500,0.000500,0.002300,0.004900,0.1019,0.001000,0.000900,0.001500,0.015600,0.1267,0.5529,0.001100,0.021700,0.001500,0.001700,0.046200,0.011800,0.000100,1.7826,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1329,0,32,0,0,0.4157,0.5486,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3759,12033.5664,5463.1797,6219.0156,0,17496.7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1465,0.064400,0.010300,0.097300,0.012000,0.054600,0.002600,0.005500,0.003400,0.023600,0.001200,0.004200,0.025800,0.3415,0.1905,0.8669,0.015900,0.002900,0.1088,0.2251,0.015800,0.000600,0.001800,3.8402,3.9458,0.001600,0.000700,0.003400,0.019800,0.1411,0.4744,0.001200,0.022600,0.001400,0.001400,0.049800,0.012800,0.000100,0.082600,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,50,2,100,0,9,1,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1204,0,22.5000,0,0,0.3495,0.4699,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5909,12033.6406,5463.1797,6219.0156,0,17496.8203,0,0,1,0,3.8355,0,419,325,0,0.096400,0,0,0,0,0,0,0,0,0,0,0,0
,2.8908,0.057500,0.010200,0.079500,0.010900,0.064500,0.002300,0.005400,0.003600,0.026100,0.001200,0.004100,0.029800,1.6916,0.2140,0.8387,0.014000,0.003100,0.5211,0.3464,0.018700,0.000600,0.002300,0.004300,0.087000,0.001400,0.000900,0.001700,0.013700,0.041000,0.081300,0.001200,0.018200,0.001300,0.001500,0.1976,0.011400,0.000200,0.2165,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,13,13,2,0,28,0,28,0,0,2,26,0,0,0,0,0,0,0,0.077900,0,0,0,0,0,0.077900,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6911,12032.9258,5463.1797,6219.0156,0,17496.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1244,0.052600,0.009900,0.070100,0.009100,0.068200,0.001900,0.005200,0.003100,0.021100,0.000900,0.004100,0.026800,0.2765,0.1830,0.8342,0.013100,0.002300,0.081500,0.1999,0.031800,0.000600,0.001800,0.004100,0.092100,0.001000,0.000600,0.001500,0.012100,0.1260,0.5499,0.001100,0.017500,0.001400,0.001100,0.039200,0.009900,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1380,0,38,0,0,0.4076,0.5456,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7181,12032.8477,5463.1797,6219.0156,0,17496.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
