EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Generic_RepNotifies,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount
,0.048000,0.2159,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400,0.089200,0.012600,0.9481,0.034400,0.061600,0,0.001100,0.004400,0.027700,0.4077,0.4868,0.1113,0.004100,0.059900,0.041400,0.1894,0.015800,0.000700,0.001900,0.086100,0.017300,0.028900,0.005100,0.065000,0.7168,0.023200,0.1383,0.042700,0.077200,0.002300,0.024700,0.001300,0.005300,0.001500,0.010000,0.035200,0.054100,0.005800,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1969,0.049225,4,0.017200,0.067700,16.3105,9144.5938,2482.2891,2448.7188,0,11631.5820,0,0,0,0,0,16.6667,0.4468,25.6650,0,0,0.033800,0,0,0,0,0,0
,0.039600,0.2885,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003900,1,0.012100,0.082400,0.012600,1.1355,0.034000,0.1510,0.1257,0.001000,0.004200,0.028400,0.2837,0.4859,0.1392,0.003900,0.061100,0.041100,0.2613,0.017900,0.000600,0.009500,0.064200,0.012500,0.030700,0.005100,0.081100,0.8709,0.031000,0.1705,0.044700,0.076300,0.002300,0.020900,0.001200,0.007100,0.001400,0.016000,0.037700,0.045600,0.005200,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2068,0.051700,4,0.042900,0.066000,16.9726,9140.8086,2482.2891,2448.7188,0,11626.8828,0,0,0,0,0,16.6667,0.4117,25.9856,0,0,0,534,383,0,0.1452,0,0
,0.038200,0.2173,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003800,1,0.013000,0.081600,0.013000,0.8903,0.033800,0.098900,0,0.001000,0.004700,0.027000,0.4668,0.4431,0.1499,0.003600,0.058300,0.045300,0.1960,0.022700,0.000600,0.001600,0.058900,0.014100,0.025000,0.005000,0.065100,0.6719,0.024400,0.1392,0.041900,0.072300,0.002200,0.018500,0.001300,0.005400,0.001400,0.015900,0.038200,0.050700,0.005500,0.000100,0.1703,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1724,0.043100,4,0.029600,0.049700,16.4914,9136.7383,2482.2891,2448.7188,0,11623.0977,0,0,0,0,0,16.6667,0.4371,25.8243,0,0,0.017800,0,0,0,0,0,0
,0.040900,0.2436,0.007700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004800,1,0.013100,0.091800,0.012500,1.1788,0.029500,0.1732,0.1197,0.001200,0.005200,0.030100,0.3208,0.4488,0.1299,0.004100,0.057200,0.042200,0.2373,0.020200,0.000600,0.002200,0.071300,0.015400,0.030100,0.005900,0.066900,0.9388,0.026600,0.1413,0.048000,0.082400,0.002700,0.022400,0.001300,0.006400,0.001800,0.010600,0.035000,0.052100,0.005600,0.000100,0.1578,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436,0.035900,4,0.010200,0.059500,17.0760,9135.7734,2482.2891,2448.7188,0,11619.0273,0,0,0,0,0,16.6667,0.3923,25.5561,1,0,0,0,0,0,0,0,0
,0.037200,0.2923,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003400,1,0.012500,0.090800,0.012000,0.9734,0.032300,0.1139,0,0.001300,0.004400,0.028300,0.3519,0.5326,0.1356,0.004500,0.062100,0.053100,0.2695,0.018600,0.000700,0.050800,0.069100,0.018300,0.034300,0.006700,0.067300,0.7323,0.026100,0.1414,0.046700,0.093100,0.002600,0.021700,0.001500,0.006600,0.001500,0.019600,0.044200,0.051700,0.005700,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1952,0.048800,4,0.028200,0.070400,16.3581,9134.4688,2482.2891,2448.7188,0,11618.0625,0,0,0,0,0,16.6667,0.4662,25.7535,0,0,0,554,386,0,0.1061,0,0
,0.049400,0.3338,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003700,1,0.012300,0.078400,0.012500,0.9222,0.030900,0.093900,0,0.001300,0.004800,0.028500,0.3018,0.4993,0.1369,0.004300,0.065900,0.041500,0.3697,0.020100,0.000700,0.001800,0.061500,0.015400,0.026900,0.005400,0.065400,0.6885,0.024000,0.1404,0.042800,0.076000,0.002200,0.017600,0.001400,0.006500,0.001300,0.015700,0.036400,0.076300,0.005200,0.000100,0.017900,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1276,0.031900,4,0.007100,0.067000,16.5015,9133.4336,2482.2891,2448.7188,0,11616.7578,0,0,0,0,0,16.6667,0.4062,26.1947,0,0,0,0,0,0,0,0,0
,0.041700,0.3117,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011800,0.084400,0.012800,0.9883,0.034200,0.2489,0.1123,0.001200,0.004700,0.029600,0.4117,0.4649,0.1404,0.004400,0.061800,0.039500,0.2968,0.027400,0.000800,0.001900,0.073000,0.017200,0.027500,0.005600,0.065700,0.7619,0.024900,0.1405,0.050700,0.077900,0.009200,0.019700,0.001300,0.006300,0.001700,0.008400,0.030500,0.044800,0.004700,0.000100,0.1536,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781,0.044525,4,0.028800,0.069200,17.1611,9131.2656,2482.2891,2448.7188,0,11615.7227,0,0,0,0,0,16.6667,0.3596,26.1075,0,0,0,0,0,0,0,0,0
,0.037300,0.2118,0.010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012300,0.085300,0.012600,0.9317,0.032500,0.1264,0,0.001100,0.004800,0.030300,0.4339,0.4838,0.1612,0.004300,0.057100,0.045700,0.2575,0.018500,0.000700,0.014800,0.064500,0.014300,0.027700,0.005600,0.065300,0.6926,0.026300,0.1494,0.043800,0.077900,0.002300,0.019400,0.001300,0.005800,0.001500,0.016200,0.056500,0.046300,0.004800,0.000100,0.1637,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1433,0.035825,4,0.028600,0.056800,16.4156,9128.4570,2482.2891,2448.7188,0,11613.5547,0,0,0,0,0,16.6667,0.4823,25.7985,0,0,0,530,384,0,0.099500,0,0
,0.039200,0.2261,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000,0.081900,0.012200,1.0716,0.034800,0.1791,0.1239,0.001100,0.005400,0.027400,0.3626,0.5413,0.1773,0.004500,0.070800,0.041700,0.2799,0.017600,0.000600,0.002000,0.063600,0.016200,0.028100,0.005800,0.069100,0.8228,0.028400,0.1569,0.048900,0.070300,0.002500,0.026300,0.001200,0.006600,0.001400,0.017500,0.040400,0.050400,0.005800,0,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1632,0.040800,4,0.026600,0.059900,16.8387,9124.0195,2482.2891,2448.7188,0,11610.7461,0,0,0,0,0,16.6667,0.4905,24.4856,0,0,0,0,0,0,0,0,0
,0.034900,0.2189,0.008200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013300,0.1031,0.014400,1.0937,0.038300,0.1779,0.1263,0.001100,0.005000,0.029600,0.3360,0.5494,0.1380,0.005700,0.064600,0.057900,0.2057,0.019300,0.000800,0.005200,0.094200,0.028300,0.031400,0.006200,0.068300,0.8218,0.044500,0.1492,0.049500,0.075600,0.002500,0.022900,0.001300,0.006800,0.001600,0.010700,0.035800,0.054900,0.005600,0.000200,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1796,0.044900,4,0.022900,0.069200,16.6602,9118.3906,2482.2891,2448.7188,0,11606.3086,0,0,0,0,0,16.6667,0.4940,24.7556,0,0,0,0,0,0,0,0,0
,0.037900,0.2990,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100,1,0.013900,0.085100,0.013700,0.9217,0.032600,0.1666,0.022600,0.002000,0.004800,0.029000,0.3368,0.4642,0.1313,0.004200,0.056500,0.042900,0.3592,0.016500,0.000500,0.060500,0.072400,0.014600,0.026700,0.005400,0.068900,0.6964,0.026300,0.1437,0.042400,0.072800,0.002000,0.018500,0.001300,0.005600,0.001300,0.016100,0.036200,0.046300,0.005200,0.000100,0.1678,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1790,0.044750,4,0.022400,0.061700,16.5290,9114.3281,2482.2891,2448.7188,0,11600.6797,0,0,0,0,0,16.6667,0.4371,25.3568,0,0,0,542,382,0,0.1475,0,0
,0.040700,0.2490,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013300,0.095900,0.013200,0.9314,0.030900,0.1087,0,0.000900,0.005000,0.032800,0.3515,0.4730,0.1734,0.003900,0.070500,0.046700,0.2039,0.024900,0.000700,0.001800,0.067300,0.015500,0.032700,0.006900,0.068100,0.7004,0.025600,0.1436,0.047500,0.081800,0.002600,0.020000,0.001300,0.006400,0.001600,0.015900,0.041400,0.055400,0.005500,0.000100,0.1680,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2046,0.051150,4,0.044500,0.056900,16.5407,9113.6484,2482.2891,2448.7188,0,11596.6172,0,0,0,0,0,16.6667,0.4661,24.6518,0,0,0,0,0,0,0,0,0
,0.034600,0.2583,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011800,0.085400,0.012300,1.0334,0.040500,0.1957,0.1447,0.001000,0.004700,0.030700,0.4531,0.5773,0.1347,0.004400,0.069900,0.044400,0.2938,0.033500,0.000600,0.002200,0.077300,0.021400,0.031300,0.006500,0.071400,0.7832,0.026100,0.1561,0.043300,0.071400,0.002300,0.020100,0.001200,0.006300,0.001400,0.008400,0.030300,0.066200,0.006300,0.000100,0.012300,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0.043800,4,0.030800,0.052200,17.0942,9108.6055,2482.2891,2448.7188,0,11595.9375,0,0,0,0,0,16.6667,0.4904,25.1328,0,0,0,0,0,0,0,0,0
,0.043700,0.1980,0.005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003600,1,0.013400,0.097300,0.013400,0.9697,0.031100,0.067300,0,0.001400,0.005500,0.029200,0.3134,0.5637,0.1448,0.004000,0.065400,0.045700,0.2145,0.028400,0.000900,0.002200,0.069900,0.013600,0.027300,0.008100,0.073200,0.7244,0.027200,0.1598,0.048700,0.079200,0.002600,0.019600,0.001400,0.009200,0.001800,0.019100,0.045400,0.057400,0.005600,0,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2254,0.056350,4,0.044400,0.066500,16.1066,9105.5586,2482.2930,2448.7188,0,11590.8984,0,0,0,0,0,16.6667,0.3923,24.6645,0,0,0,532,384,0,0.1037,0,0
,0.039900,0.2862,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004400,1,0.013700,0.084700,0.015000,1.0237,0.035500,0.1889,0.1222,0.001300,0.005700,0.034500,0.3928,0.4735,0.1353,0.003800,0.064800,0.042300,0.2646,0.018600,0.000600,0.001900,0.062500,0.016500,0.028500,0.005800,0.065900,0.7851,0.025900,0.1457,0.045400,0.069300,0.002400,0.030300,0.001200,0.006800,0.001600,0.019400,0.043700,0.054400,0.005500,0.000100,0.1808,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1576,0.039400,4,0.027700,0.054600,17.1535,9103.5430,2482.3555,2448.7188,0,11587.9141,0,0,0,0,0,16.6667,0.3814,25.7615,0,0,0,0,0,0,0,0,0
,0.047000,0.2527,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013200,0.097400,0.013500,1.0415,0.034200,0.1995,0.1339,0.001200,0.005400,0.034300,0.3217,0.4623,0.1353,0.003900,0.062400,0.042800,0.2958,0.022200,0.000700,0.002300,0.067000,0.017100,0.029500,0.006000,0.069400,0.8079,0.027500,0.1448,0.050900,0.093200,0.002700,0.019400,0.001400,0.006500,0.001500,0.010500,0.038600,0.061500,0.005500,0.000100,0.1614,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1843,0.046075,4,0.020600,0.060900,16.6628,9099.1367,2482.3555,2448.7188,0,11585.8984,0,0,0,0,0,16.6667,0.4527,25.3159,0,0,0,0,0,0,0,0,0
,0.039000,0.2285,0.007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011900,0.092100,0.014100,0.9181,0.032900,0.096100,0.021900,0.001200,0.004400,0.026000,0.3457,0.5601,0.1489,0.004500,0.056000,0.046700,0.1947,0.017800,0.000600,0.051900,0.064700,0.014000,0.027200,0.005900,0.066500,0.6821,0.025600,0.1459,0.046200,0.098000,0.002700,0.020800,0.001200,0.006700,0.001500,0.020000,0.043900,0.053000,0.005500,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1308,0.032700,4,0.017900,0.058800,16.2404,9095.9023,2482.3555,2448.7188,0,11581.4922,0,0,0,0,0,16.6667,0.4477,25.2232,0,0,0,548,384,0,0.1648,0,0
,0.045000,0.2257,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005000,1,0.013400,0.089800,0.011000,0.9506,0.035300,0.062500,0,0.000800,0.004600,0.026800,0.3415,0.5743,0.1838,0.005700,0.066000,0.040200,0.2349,0.027000,0.000900,0.002400,0.087400,0.015800,0.030400,0.006200,0.067500,0.7007,0.025400,0.1431,0.061500,0.086300,0.003700,0.029300,0.001600,0.007100,0.001700,0.020000,0.044700,0.048700,0.005400,0.000100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1572,0.039300,4,0.027200,0.054500,16.6925,9091.0820,2482.3594,2448.7188,0,11578.2617,0,0,0,0,0,16.6667,0.4163,24.8371,0,0,0,0,0,0,0,0,0
,0.036500,0.2862,0.007400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004900,1,0.013000,0.082700,0.010400,1.1627,0.033000,0.1700,0.1156,0.001000,0.004600,0.030100,0.3673,0.4554,0.1326,0.003800,0.062800,0.043700,0.2354,0.019500,0.000500,0.001900,0.065800,0.015900,0.027200,0.006400,0.066000,0.9180,0.028200,0.1463,0.045800,0.072200,0.002600,0.020600,0.001300,0.006200,0.001600,0.009200,0.032000,0.054800,0.005200,0.000100,0.1544,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841,0.046025,4,0.033100,0.054300,17.0310,9087.9258,2482.3594,2448.7188,0,11573.4414,0,0,0,0,0,16.6667,0.4981,24.2714,1,0,0,0,0,0,0,0,0
,0.050800,0.2612,0.004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002500,1,0.013100,0.084300,0.009500,0.9289,0.031400,0.1082,0,0.003200,0.004900,0.041500,0.3068,0.4676,0.1286,0.003500,0.052600,0.042700,0.2367,0.020300,0.000700,0.002100,0.070200,0.014900,0.030900,0.008500,0.067900,0.6948,0.027400,0.1421,0.048300,0.076900,0.002700,0.019100,0.001300,0.006500,0.001800,0.019300,0.044400,0.049900,0.005200,0.000100,0.1731,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1107,0.027675,4,0.009300,0.045100,16.2390,9086.7695,2482.3594,2448.7188,0,11570.2852,0,0,0,0,0,16.6667,0.4840,25.1671,0,0,0,530,385,0,0.1346,0,0
