EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.1657,0.070700,0.1478,0.013300,0.1054,0.015400,0.070700,0.002300,0.007500,1.8353,1.8568,0.002300,0.010800,0.050400,2.6300,0.2859,0.1622,0.015200,0.003600,0.3385,0.026200,0.000900,0.002800,0.004600,0.2041,0.001600,0.001000,0.002100,0.015500,0.050100,0.3945,0.2060,0.001700,0.023200,0.001600,0.002000,0.1193,0.016000,0.000200,0,2.1481,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,0,0,1,4,0,0,0,0,0,0,0,0.099000,0,30,0,0,0.3205,0.4195,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4002,10935.2188,5556.9844,6280.9453,0,16492.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1573,0.071400,0.039300,0.012400,0.1045,0.015000,0.084000,0.002600,0.010100,1.5363,1.5625,0.001700,0.008400,0.036000,1.1711,0.2483,0.1633,0.013700,0.002700,0.3776,0.024800,0.000700,0.002100,0.004900,0.2200,0.001900,0.001200,0.002000,0.017300,0.043900,0.2574,0.086300,0.001500,0.019300,0.001200,0.001900,0.092100,0.011500,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.081398,0,19,0,0,0.2048,0.2862,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5578,10934.1953,5556.9844,6280.9453,0,16491.1797,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1414,360,0,0.1204,0,0,0,0,0,0,0,0,0,0,0
,5.0961,0.069300,0.1061,0.015200,0.1021,0.016200,0.1157,0.003600,0.009500,1.9502,1.9797,0.001700,0.008700,0.036700,1.4591,0.2318,0.2540,0.014800,0.005100,0.3001,0.026300,0.000700,0.002800,0.004400,0.2112,0.001400,0.001000,0.002500,0.015300,0.044600,0.4341,0.2306,0.001400,0.022100,0.001300,0.001600,0.1016,0.014600,0.000100,0.097500,3.1485,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,2,14,0,14,0,0,1,4,0,0,0,0,0,0,0,0.1039,0,32,0,0,0.3626,0.4665,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0596,10934.2461,5556.9844,6280.9453,0,16491.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1807,0.079900,0.043000,0.014400,0.097300,0.014600,0.064100,0.002700,0.008300,1.3267,1.3485,0.002100,0.031100,0.037000,1.1994,0.3071,0.1761,0.017200,0.003400,0.3926,0.023800,0.000700,0.002200,0.006100,0.2212,0.001500,0.001400,0.002600,0.015200,0.044700,0.2890,0.092500,0.001800,0.020600,0.001300,0.001600,0.093500,0.013300,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.078496,0,19,0,0,0.2416,0.3201,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7910,10938.3125,5556.9844,6280.9453,0,16495.2969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3254,0.068600,0.092000,0.016100,0.097300,0.015200,0.069600,0.002200,0.007100,1.6414,1.6625,0.001400,0.008200,0.041000,1.3353,0.2796,0.1720,0.014000,0.002900,0.3122,0.028400,0.000600,0.062000,0.004600,0.2056,0.001600,0.001000,0.001800,0.014100,0.041300,0.3664,0.1904,0.001300,0.023100,0.001500,0.001500,0.1008,0.013300,0.000100,0,2.6051,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,4,4,0,0,13,0,13,1,0,1,4,0,0,0,0,0,0,0,0.095513,0,29,0,0,0.2917,0.3872,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8446,10934.1250,5556.9844,6280.9453,0,16491.1094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,1230,351,0,0.1463,0,0,0,0,0,0,0,0,0,0,0
,0.1499,0.072300,0.049500,0.013800,0.1271,0.017600,0.079900,0.002700,0.008400,2.1118,2.1378,0.002000,0.010700,0.042500,1.3120,0.3558,0.2331,0.019500,0.004800,0.4113,0.025900,0.000600,0.002400,7.2142,7.4233,0.002100,0.000800,0.003700,0.018400,0.047100,0.3170,0.1039,0.001400,0.023200,0.001400,0.001900,0.1460,0.016500,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093091,0,22,0,0,0.2619,0.3550,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0649,10937.4883,5556.9844,6280.9453,0,16494.4727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,7.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2373,0.077900,0.098700,0.018500,0.1073,0.017200,0.087500,0.003100,0.008600,2.0866,2.1133,0.001800,0.011000,0.035900,2.2505,0.2876,0.2308,0.018500,0.004600,0.3735,0.030500,0.001100,0.002400,0.005100,0.2399,0.002100,0.001200,0.002500,0.017700,0.044700,0.4444,0.1865,0.001900,0.022200,0.001300,0.001600,0.1217,0.013600,0.000100,0,1.6096,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,3,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1084,0,27,0,0,0.3682,0.4766,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0317,10933.4414,5556.9844,6280.9453,0,16490.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1876,0.071000,0.075000,0.013300,0.1025,0.016300,0.063900,0.003300,0.007900,1.7939,1.8182,0.001500,0.006400,0.036700,0.8816,0.2725,0.1555,0.014300,0.003200,0.4260,0.029800,0.000600,0.002500,0.005500,0.2321,0.001600,0.001200,0.002600,0.015600,0.050600,0.5341,0.1022,0.004700,0.024200,0.001300,0.001800,0.1067,0.014300,0.000100,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1233,0,24,0,0,0.4741,0.5974,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5755,10932.7656,5556.9844,6280.9453,0,16489.7500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1426,364,0,0.1262,2,0,0,0,0,0,0,0,0,0,0
,4.8875,0.080100,0.060400,0.017500,0.1078,0.017400,0.1330,0.002500,0.008000,1.8074,1.8306,0.002500,0.010100,0.040900,1.0677,0.3345,0.1818,0.017600,0.003500,0.2591,0.036000,0.000600,0.001700,0.005400,0.2506,0.002000,0.000800,0.002000,0.014800,0.1116,0.5262,0.1073,0.001100,0.024800,0.001300,0.001700,0.099000,0.014300,0.000200,0.085900,3.8794,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,1,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0.1337,0,29,0,0,0.4395,0.5732,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8068,10931.2422,5556.9844,6280.9453,0,16488.2266,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1407,0.073200,0.093300,0.014600,0.1160,0.018900,0.036000,0.002500,0.008900,1.8284,1.8523,0.001300,0.007100,0.031700,1.5748,0.2448,0.1566,0.016800,0.003000,0.4479,0.037300,0.001700,0.002200,0.006000,0.3115,0.001900,0.001500,0.002700,0.017700,0.1517,0.5056,0.2300,0.002000,0.029700,0.001800,0.001700,0.1440,0.019000,0.000200,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,45,3,49,0,4,4,4,0,0,13,0,13,1,0,0,4,0,0,0,0,0,0,0,0.1231,0,21,0,0,0.4104,0.5335,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6203,10931.6094,5556.9844,6280.9453,0,16488.5938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4338,0.091800,0.1035,0.011800,0.099500,0.016400,0.081700,0.002400,0.006400,1.3427,1.3627,0.001600,0.011200,0.046600,1.6577,0.3189,0.1754,0.016800,0.004000,0.3039,0.030600,0.001000,0.064500,0.004700,0.2339,0.001500,0.001200,0.002100,0.016600,0.045300,0.4117,0.2191,0.001600,0.021500,0.001500,0.001500,0.1356,0.015100,0.000400,0,2.5804,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.099201,0,29,0,0,0.3392,0.4384,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4423,10933.9922,5556.9844,6280.9453,0,16490.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,1408,352,0,0.1542,0,0,0,0,0,0,0,0,0,0,0
,0.1585,0.086500,0.1291,0.018900,0.1441,0.021800,0.078600,0.002700,0.008400,1.8082,1.8332,0.002000,0.008000,0.034400,0.7262,0.2747,0.1569,0.014000,0.003400,0.4374,0.028400,0.000700,0.002500,6.7269,7.9892,0.002100,0.001000,0.005400,0.025400,0.057700,0.5512,0.1243,0.001800,0.029900,0.001900,0.002100,0.1747,0.019300,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1339,0,34,0,0,0.5324,0.6663,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5004,10932.2969,5556.9844,6280.9453,0,16489.2812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5657,0.066200,0.085400,0.013400,0.095200,0.014400,0.066600,0.002200,0.007000,1.9019,1.9249,0.002200,0.011700,0.038800,2.6212,0.2933,0.1704,0.016100,0.003400,0.3090,0.039300,0.001500,0.003100,0.006000,0.2702,0.001500,0.000700,0.002400,0.015900,0.041100,0.3272,0.2184,0.001200,0.021700,0.001100,0.001300,0.1193,0.014000,0.000200,0,2.8955,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.089899,0,16,0,0,0.2549,0.3448,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8433,10934.7031,5556.9844,6280.9453,0,16491.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1535,0.071500,0.051400,0.014900,0.1031,0.014700,0.077100,0.002900,0.008600,1.8818,1.9057,0.001500,0.007100,0.037200,0.7160,0.2686,0.1643,0.013700,0.003100,0.3606,0.025200,0.000800,0.002000,0.004400,0.2058,0.001300,0.001100,0.001900,0.013100,0.042200,0.3856,0.090700,0.001700,0.021300,0.001300,0.001400,0.098400,0.012900,0.000100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093900,0,28,0,0,0.3317,0.4256,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1645,10930.1914,5556.9844,6280.9453,0,16487.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1454,364,0,0.1561,0,0,0,0,0,0,0,0,0,0,0
,5.9543,0.068000,0.052300,0.013900,0.099900,0.015800,0.1057,0.002200,0.006600,1.8228,1.8437,0.001600,0.007200,0.035300,0.7135,0.2794,0.1716,0.014300,0.002600,0.3119,0.028900,0.000700,0.002400,0.005700,0.2534,0.001400,0.001300,0.002700,0.017500,0.044300,0.3509,0.081600,0.001600,0.020400,0.001600,0.001800,0.3398,0.015000,0.000100,0.071700,5.0267,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.091199,0,21,0,0,0.3003,0.3915,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4879,10929.8555,5556.9844,6280.9453,0,16486.8398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2198,0.068700,0.092100,0.012100,0.097700,0.014700,0.032400,0.002600,0.008200,1.9633,1.9863,0.002200,0.009900,0.043800,1.6700,0.3318,0.1727,0.015400,0.004600,0.3691,0.026800,0.000500,0.002500,0.005000,0.1968,0.001600,0.001100,0.001700,0.014800,0.047100,0.3473,0.2091,0.001700,0.020300,0.001600,0.001600,0.1065,0.014100,0.000100,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.090092,0,28,0,0,0.2781,0.3682,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0034,10933.5859,5556.9844,6280.9453,0,16490.5703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2768,0.073200,0.056200,0.014500,0.1070,0.016900,0.081400,0.002300,0.007500,1.7821,1.8042,0.001600,0.007800,0.035700,1.0615,0.2743,0.1549,0.013700,0.003000,0.3377,0.033200,0.000900,0.078700,0.005600,0.2372,0.001700,0.001100,0.002100,0.016400,0.045000,0.3270,0.1120,0.001400,0.024200,0.001600,0.001300,0.1081,0.013100,0.000100,0,3.0302,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0.096302,0,23,0,0,0.2474,0.3437,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1979,10929.3008,5556.9844,6280.9453,0,16486.2852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1294,351,0,0.1634,0,0,0,0,0,0,0,0,0,0,0
,0.2051,0.1162,0.090800,0.014700,0.1360,0.017900,0.036900,0.002500,0.008700,1.7383,1.7618,0.001200,0.006500,0.034800,1.5601,0.2641,0.1540,0.015500,0.003800,0.3679,0.032000,0.001500,0.004000,7.3555,7.6112,0.003500,0.001200,0.005000,0.021600,0.058700,0.3771,0.2472,0.002300,0.029300,0.001600,0.002300,0.1400,0.014400,0.000300,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,0,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.097387,0,21,0,0,0.3026,0.4000,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8008,10928.7930,5556.9844,6280.9453,0,16485.7773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,7.3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6244,0.070600,0.096600,0.016900,0.096800,0.016000,0.083200,0.002300,0.008200,1.7617,1.7855,0.001500,0.009600,0.041700,2.1052,0.2842,0.1971,0.017700,0.003500,0.2973,0.031600,0.001100,0.002500,0.005100,0.2421,0.001600,0.001400,0.002000,0.014800,0.040600,0.4329,0.1884,0.001300,0.022400,0.001300,0.001400,0.1030,0.013500,0.000300,0,3.1718,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1110,0,30,0,0,0.3536,0.4646,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8989,10927.7266,5556.9844,6280.9453,0,16484.7109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1495,0.072100,0.044000,0.013700,0.1154,0.015400,0.069700,0.002600,0.006700,1.8151,1.8364,0.001700,0.006800,0.034700,0.5509,0.2797,0.2103,0.014800,0.003500,0.2848,0.028900,0.001100,0.002500,0.004900,0.2340,0.001300,0.001100,0.002000,0.013800,0.048300,0.3140,0.097300,0.001500,0.020200,0.001200,0.001600,0.1080,0.013600,0.000200,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.076089,0,14,0,0,0.2705,0.3466,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0761,10930.3242,5556.9844,6280.9453,0,16487.3086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,1384,364,0,0.1572,0,0,0,0,0,0,0,0,0,0,0
,6.7306,0.099100,0.061800,0.009800,0.098900,0.015200,0.1514,0.002600,0.007800,1.7608,1.7858,0.002300,0.010000,0.051400,0.9700,0.3322,0.1807,0.015500,0.003500,0.3430,0.032400,0.000700,0.002300,0.008000,0.2608,0.001500,0.000800,0.001700,0.013400,0.058000,0.4920,0.1306,0.001800,0.025500,0.001200,0.001900,0.1586,0.016800,0.000100,0.074800,5.7890,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1217,0,28,0,0,0.4208,0.5425,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6268,10930.4375,5556.9844,6280.9453,0,16487.4219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
