EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,5.2496,0.067300,0.003500,0.013800,0.083200,0.013600,0.031700,0.002800,0.008800,0.004000,0.028600,0.001500,0.004300,0.029300,1.3607,0.3018,1.0490,0.016000,0,0.3693,0.017200,0.000800,0.010700,0.004100,0.1102,0.001300,0.000600,0.000100,0.006300,0.034300,0.000200,0,0.001700,0.020400,0.001600,0.001600,0.063900,0.014400,0.000100,2.7801,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0284,13270.3242,5503.4883,6242.0859,0,18773.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1421,0.061000,0.002800,0.013100,0.079400,0.012700,0.030000,0.002000,0.008100,0.003500,0.028800,0.001500,0.004700,0.028000,0.2943,0.2961,1.2202,0.014700,0,0.2877,0.014200,0.000600,0.002200,0.004100,0.093400,0.001200,0.000500,0.000100,0.006900,0.035000,0.000200,0,0.002000,0.021300,0.001300,0.001500,0.054900,0.012000,0.000100,0.040500,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9960,13430.4609,5503.4883,6242.0859,0,18933.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,416,320,0,0.091200,0,0,0,0,0,0,0,0,0
,5.7034,0.061300,0.003000,0.012900,0.083400,0.013500,0.030100,0.002400,0.009200,0.003300,0.026900,0.001300,0.003900,0.025900,0.3174,0.2706,1.3442,0.019600,0,0.3044,0.014500,0.000700,0.002000,0.004100,0.097000,0.001600,0.000700,0.000100,0.006600,0.035500,0.000100,0,0.002200,0.015900,0.001200,0.001500,0.059900,0.013000,0.000200,3.9825,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7526,13635.8945,5503.4883,6242.0859,0,19139.3828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1525,0.059100,0.003200,0.014200,0.1053,0.012600,0.029900,0.002100,0.008400,0.003100,0.024700,0.001400,0.004200,0.026500,0.2841,0.2592,1.1245,0.016700,0,0.2851,0.013200,0.000900,0.002500,0.004000,0.1321,0.001400,0.000800,0,0.005900,0.034700,0.000200,0,0.002100,0.015100,0.001500,0.001600,0.054100,0.011400,0.000100,0.027100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8807,13758.5938,5503.4883,6242.0859,0,19262.0820,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0863,0.065700,0.003000,0.012300,0.082300,0.013700,0.027700,0.002800,0.007800,0.003200,0.025300,0.001200,0.003600,0.026100,0.2985,0.2628,1.1208,0.014000,0,0.3603,0.019300,0.000800,0.003000,0.004700,0.1082,0.001200,0.000800,0.000100,0.006600,0.038500,0.000300,0,0.002200,0.016600,0.001400,0.001900,0.067600,0.014400,0.000200,3.5839,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3657,14064.2188,5503.4883,6242.0859,0,19567.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,320,0,0.092600,0,0,0,0,0,0,0,0,0
,0.1494,0.076900,0.003400,0.016000,0.1104,0.013900,0.029700,0.002200,0.008600,0.003200,0.024800,0.001200,0.003300,0.025600,0.2795,0.2564,1.2002,0.015800,0,0.2835,0.014500,0.000800,0.002900,6.0806,6.1878,0.001700,0.000600,0.000100,0.007900,0.039100,0.000200,0,0.002300,0.015900,0.001500,0.001700,0.068800,0.015600,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3662,14347.2031,5503.4883,6242.0859,0,19850.6914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1803,0.061500,0.002800,0.012600,0.080400,0.012900,0.028600,0.002600,0.006900,0.002900,0.023500,0.001400,0.003700,0.026100,1.3594,0.3243,1.2812,0.014900,0,0.3564,0.015800,0.001100,0.010300,0.004900,0.098000,0.001000,0.000900,0.000100,0.006200,0.037800,0.000100,0,0.001900,0.016400,0.001400,0.001600,0.058700,0.014000,0.000100,2.3729,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,49,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4218,14534.2969,5503.4883,6242.0859,0,20037.7852,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
,0.1412,0.061900,0.002600,0.012400,0.078500,0.012700,0.028000,0.002100,0.007700,0.002700,0.023200,0.001100,0.003600,0.023600,0.3046,0.2505,1.0525,0.015300,0,0.3281,0.015900,0.000800,0.002800,0.004600,0.1023,0.001100,0.000700,0.000100,0.006300,0.035700,0.000200,0,0.001900,0.015000,0.001300,0.001500,0.061700,0.012900,0.000100,0.079100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0314,14763.5977,5503.4883,6242.0859,0,20267.0859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,323,0,0.1182,0,0,0,0,0,0,0,0,0
,5.2704,0.067900,0.002900,0.014100,0.087100,0.013900,0.031900,0.003300,0.008100,0.003200,0.026400,0.001100,0.004200,0.029400,0.2843,0.2514,1.1584,0.013900,0,0.2739,0.014700,0.000900,0.003000,0.004500,0.1044,0.000900,0.001000,0.000100,0.006600,0.037500,0.000200,0,0.001800,0.015700,0.001300,0.001600,0.062200,0.031400,0.000100,3.8110,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1285,15097.6719,5503.4883,6242.0859,0,20601.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1382,0.060700,0.002700,0.012700,0.076500,0.012000,0.028800,0.002000,0.007900,0.002600,0.023900,0.001000,0.003500,0.026000,0.2608,0.2759,1.2291,0.012700,0,0.2547,0.013800,0.000500,0.006300,0.004100,0.9420,0.000900,0.001100,0.000100,0.005300,0.032900,0.000100,0,0.001800,0.013800,0.001200,0.001400,0.073400,0.012100,0.000400,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8991,15324.0469,5503.4883,6242.0859,0,20827.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2294,0.066700,0.003400,0.014100,0.085200,0.013500,0.032600,0.002200,0.018500,0.003000,0.035300,0.001400,0.004000,0.024800,0.3128,0.2882,1.0749,0.017000,0,0.2800,0.015700,0.000700,0.002600,0.004300,0.1092,0.000900,0.000700,0.000100,0.006700,0.038500,0.000300,0,0.002500,0.016100,0.001300,0.001500,0.086200,0.013400,0.000100,3.7593,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1709,15579.3750,5503.4883,6242.0859,0,21082.8633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,412,320,0,0.091100,0,0,0,0,0,0,0,0,0
,0.1377,0.064300,0.002600,0.012100,0.089300,0.025300,0.026900,0.002000,0.012700,0.002700,0.028500,0.001200,0.003800,0.027300,0.2861,0.2815,1.1550,0.013600,0,0.2648,0.013300,0.000600,0.002200,6.0300,6.1207,0.001100,0.000800,0.000200,0.006500,0.035400,0.000200,0,0.001800,0.015300,0.001200,0.001200,0.066400,0.013700,0.000100,0.074600,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5947,15643.1602,5503.4883,6242.0859,0,21146.6484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3752,0.062400,0.003000,0.012400,0.073100,0.011100,0.024600,0.001800,0.006700,0.002600,0.022100,0.001100,0.003400,0.022100,1.4452,0.2699,1.0651,0.013800,0,0.2562,0.014800,0.000700,0.009800,0.004000,0.092700,0.000900,0.000700,0.000100,0.006000,0.033200,0.000200,0,0.002000,0.014600,0.001200,0.001500,0.055000,0.031000,0.000100,2.8118,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8609,15666.9297,5503.4883,6242.0859,0,21170.4180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1778,0.056200,0.002500,0.012300,0.074100,0.037500,0.027700,0.002100,0.007300,0.002600,0.022900,0.001600,0.004000,0.023600,0.2658,0.2756,1.1287,0.013400,0,0.2869,0.013000,0.000800,0.002200,0.003600,0.1044,0.001000,0.000700,0.000100,0.006400,0.030000,0.000200,0,0.001600,0.012600,0.001400,0.001600,0.2723,0.012100,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4188,15681.5391,5503.4883,6242.0859,0,21185.0273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,416,320,0,0.062400,0,0,0,0,0,0,0,0,0
,5.0881,0.064000,0.003600,0.012700,0.082600,0.013400,0.029400,0.002700,0.008500,0.003500,0.025900,0.001200,0.004100,0.025400,0.3153,0.2675,1.1546,0.017200,0,0.2661,0.015000,0.000700,0.002900,0.004100,0.1006,0.001200,0.000800,0.000100,0.006300,0.035800,0.000200,0,0.001900,0.016100,0.001300,0.001700,0.061500,0.012400,0.000100,3.5623,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3052,15697.1758,5503.4883,6242.0859,0,21200.6641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.093200,0.059300,0.003000,0.012600,0.081700,0.013400,0.031100,0.002200,0.008000,0.003000,0.025000,0.001100,0.004000,0.025600,0.2733,0.2531,1.1599,0.014600,0,0.2725,0.014000,0.000500,0.002200,0.003500,0.092800,0.001000,0.000600,0,0.006300,0.034800,0.000200,0,0.001800,0.014200,0.001400,0.001500,0.057400,0.012700,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3024,15697.1680,5503.4883,6242.0859,0,21200.6562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.5689,0.082500,0.004300,0.018000,0.1046,0.016900,0.042700,0.003500,0.011700,0.003900,0.034700,0.001500,0.005700,0.034800,0.4394,0.3911,1.8573,0.030000,0,0.3328,0.018500,0.001000,0.003900,0.005500,0.1261,0.001500,0.001300,0.000100,0.009200,0.043600,0.000200,0,0.002300,0.022200,0.001500,0.001700,0.072300,0.016700,0.000100,4.0719,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1596,15697.2266,5503.4883,6242.0859,0,21200.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,410,320,0,0.093300,0,0,0,0,0,0,0,0,0
,0.2451,0.080800,0.004000,0.018200,0.1326,0.017200,0.041200,0.003000,0.012000,0.004400,0.036000,0.001700,0.005300,0.036000,0.4639,0.3873,1.6997,0.024300,0,0.5115,0.024500,0.001000,0.003900,8.2115,8.3615,0.002000,0.000800,0.000200,0.008400,0.040600,0.000100,0,0.002300,0.018100,0.002800,0.001900,0.072500,0.017200,0.000100,0.1714,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6658,15697.2539,5503.4883,6242.0859,0,21200.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,8.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.5389,0.074100,0.003400,0.016000,0.088800,0.018300,0.037300,0.002300,0.009000,0.003700,0.029700,0.001500,0.004900,0.030600,1.7349,0.3459,1.5130,0.021100,0,0.2731,0.016400,0.000900,0.011000,0.004600,0.1007,0.001200,0.000800,0.000100,0.006600,0.036500,0.000100,0,0.002300,0.015800,0.001400,0.001900,0.063400,0.013700,0.000100,3.1377,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2774,15697.2539,5503.4883,6242.0859,0,21200.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1737,0.069100,0.003300,0.012600,0.087300,0.015500,0.029700,0.002200,0.008800,0.003100,0.026400,0.001200,0.003800,0.026900,0.3098,0.2754,1.2055,0.017900,0,0.3012,0.016700,0.000500,0.002600,0.004200,0.1145,0.001300,0.000700,0.000100,0.006800,0.037200,0.000200,0,0.002100,0.017400,0.005800,0.001800,0.072200,0.017000,0.000100,0.052100,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1570,15697.2539,5503.4883,6242.0859,0,21200.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,416,320,0,0.1026,0,0,0,0,0,0,0,0,0
,6.7069,0.075200,0.004000,0.016300,0.1104,0.068400,0.037900,0.002700,0.010600,0.004000,0.032400,0.001600,0.005400,0.038000,0.3815,0.3157,1.3813,0.021900,0,0.3768,0.018100,0.000900,0.003200,0.004800,0.1300,0.002000,0.001000,0.000100,0.008600,0.047600,0.000100,0,0.002500,0.017900,0.001700,0.001700,0.078800,0.020600,0.000200,4.8615,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6476,15697.2344,5503.4883,6242.0859,0,21200.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1828,0.072300,0.003600,0.017400,0.091000,0.014500,0.042400,0.003000,0.032600,0.003500,0.056700,0.001500,0.005500,0.033600,0.4173,0.3831,1.2843,0.015700,0,0.2694,0.013600,0.000800,0.002600,0.003700,0.092100,0.000900,0.000700,0.000100,0.005600,0.033400,0.000100,0,0.002100,0.013600,0.001300,0.001300,0.058900,0.012800,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.078090,0,30,0,0.035156,0.2847,0.3628,0,2,2,1,2,1,12,1,0,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4826,15696.6680,5503.4883,6242.0859,0,21200.1562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
