EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,MassEntities/GameThread/BatchedCommand,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.015200,0.001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079100,0.007900,0.048000,0.006600,0.1856,0.014400,0.096200,0.054400,0.1098,0,0.000300,0.002200,0.014200,0.1219,0.1053,0.059500,0.001900,0.044300,0.019900,0.067200,0.009800,0.000400,0.001200,0.040000,0.009500,0.015100,0.003300,0.018800,0.1497,0.023000,0.032100,0.001400,0.009900,0.000900,0.003500,0.000700,0.004400,0.016600,0.045800,0.002800,0.000200,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073300,0.018325,4,0.005100,0.028400,16.5258,10501.1289,2591.7188,2586.0547,0,13093,0,0,0,0,0,16.6667,0.2792,28.4100,0,0,0,0.001800,1,512,377,0,0.095000,0,0,0,0,0,0
,0.022000,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1576,0.013100,0.067100,0.009700,0.2100,0.022500,0.059700,0.017700,0,0,0.000800,0.003100,0.019800,0.2180,0.2103,0.073200,0.002300,0.056200,0.023600,0.1100,0.011600,0.000200,0.5253,0.1379,0.015100,0.018200,0.003800,0.022100,0.1596,0.027700,0.047100,0.001700,0.010800,0.000900,0.003900,0.000700,0.011400,0.024600,0.046200,0.003000,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094900,0.023725,4,0.016900,0.034800,17.5146,10501.1289,2591.7188,2586.0547,0,13092.8477,0,0,0,0,0,16.6667,0.2863,27.8619,0,0,0,0.002000,1,0,0,0,0,27384,64,0,0,0,0
,0.016500,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093600,0.008100,0.045900,0.005700,0.1847,0.015300,0.053100,0.056000,0,0,0.000600,0.002600,0.014300,0.1358,0.1982,0.061000,0.002200,0.044400,0.019500,0.085300,0.010400,0.000400,0.001200,0.039100,0.009800,0.015700,0.003600,0.019300,0.1478,0.024000,0.035600,0.001600,0.009200,0.000700,0.003200,0.000600,0.008500,0.020100,0.043000,0.002500,0.000200,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079400,0.019850,4,0.018300,0.022300,15.7968,10501.4062,2591.7188,2586.0547,0,13092.8477,0,0,0,0,0,16.6667,0.2444,28.4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.023900,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0.009400,0.070900,0.006800,0.2362,0.019300,0.067900,0,0.1452,0,0.000400,0.049600,0.017600,0.1570,0.1316,0.069700,0.002300,0.086200,0.023800,0.1049,0.012400,0.000300,0.001800,0.084000,0.013500,0.022400,0.004100,0.024100,0.1704,0.030700,0.055500,0.002800,0.014200,0.001600,0.004600,0.001000,0.010900,0.032600,0.075400,0.005100,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076900,0.019225,4,0.014200,0.028000,17.1107,10504.1562,2591.7188,2586.0547,0,13093.1250,0,0,0,0,0,16.6667,0.2591,28.6950,0,0,0,0.002300,1,526,374,0,0.051300,0,0,0,0,0,0
,0.017300,0.003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1057,0.010600,0.052400,0.008200,0.2355,0.017000,0.1239,0.091100,0.007100,0,0.000600,0.002900,0.016100,0.1396,0.2128,0.068700,0.002600,0.047900,0.021600,0.090300,0.010400,0.000400,0.001200,0.038800,0.009700,0.016200,0.003400,0.019400,0.1692,0.020900,0.034700,0.001200,0.009100,0.000800,0.003800,0.000900,0.010500,0.022900,0.044200,0.002800,0.000100,0.026800,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090900,0.022725,4,0.017400,0.033400,16.4506,10501.1289,2591.7227,2586.0547,0,13095.8789,0,0,0,0,0,16.6667,0.2675,28.4463,334068,144788,1,0.001500,1,0,0,0,0,0,0,0,0,0,0
,0.023100,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,0.008900,0.054500,0.007800,0.2204,0.017300,0.065300,0.067000,0,0,0.000700,0.002800,0.016400,0.1670,0.1809,0.073900,0.002500,0.048500,0.020700,0.1069,0.010900,0.000400,0.001200,0.043900,0.012000,0.016700,0.003500,0.020700,0.1757,0.026700,0.044200,0.001900,0.010100,0.000700,0.004400,0.000600,0.010400,0.024300,0.049400,0.003100,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091800,0.022950,4,0.016100,0.034800,16.6216,10500.3555,2591.7227,2586.0547,0,13092.8516,0,0,0,0,0,16.6667,0.2834,27.4588,0,0,0,0.002800,1,0,0,0,0,0,0,0,0,0,0
,0.027200,0.003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1403,0.015000,0.078800,0.013300,0.2312,0.023500,0.1000,0,0,0,0.000700,0.004700,0.023100,0.1706,0.2031,0.089200,0.002800,0.060700,0.023900,0.1227,0.013300,0.000600,0.001600,0.072600,0.013900,0.019700,0.004100,0.022800,0.1735,0.028500,0.045500,0.001700,0.033100,0.000800,0.004700,0.000700,0.007400,0.023400,0.055500,0.003600,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1120,0.028000,4,0.018600,0.046500,16.8691,10501.7266,2591.7227,2586.0547,0,13092.0781,0,0,0,0,0,16.6667,0.3328,27.5833,0,0,0,0.001900,1,530,376,0,0.069400,0,0,0,0,0,0
,0.061100,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044,0.009400,0.047800,0.007400,0.1861,0.018300,0.080700,0.062600,0.1155,0,0.000400,0.002600,0.016400,0.1776,0.1318,0.065300,0.002400,0.048400,0.021800,0.068600,0.009400,0.000300,0.044000,0.1176,0.011400,0.016200,0.003000,0.020200,0.1457,0.022600,0.034300,0.001200,0.009200,0.000700,0.003800,0.000600,0.009300,0.021900,0.043600,0.002700,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093100,0.023275,4,0.018400,0.032100,16.5409,10502.2148,2591.7227,2586.0547,0,13093.4492,0,0,0,0,0,16.6667,0.3303,28.6611,0,0,0,0.002000,1,0,0,0,0,27384,64,0,0,0,0
,0.017200,0.004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113,0.008500,0.067100,0.006700,0.2345,0.018200,0.029400,0,0,0,0.000500,0.002200,0.015800,0.1434,0.1370,0.067500,0.002200,0.048700,0.022000,0.094000,0.013000,0.000300,0.001600,0.061100,0.013600,0.020300,0.005200,0.024100,0.1907,0.036600,0.058900,0.002300,0.013900,0.001200,0.006000,0.000800,0.015400,0.034800,0.063900,0.004600,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072400,0.018100,4,0.005300,0.030600,16.5150,10505.7148,2591.7227,2586.0547,0,13093.9375,0,0,0,0,0,16.6667,0.2883,28.8579,0,0,0,0.002100,1,0,0,0,0,0,0,0,0,0,0
,0.016000,0.003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1173,0.012300,0.054900,0.008300,0.1918,0.017300,0.068000,0.087700,0,0,0.000600,0.002300,0.016800,0.1926,0.1474,0.059800,0.002100,0.046300,0.019100,0.1047,0.008900,0.000200,0.001200,0.042700,0.012200,0.016700,0.003500,0.019400,0.1501,0.024100,0.036500,0.001600,0.009700,0.000700,0.003900,0.000800,0.005000,0.017300,0.044200,0.002800,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090800,0.022700,4,0.018100,0.030600,16.6733,10501.0781,2591.7227,2586.0547,0,13097.4375,0,0,0,0,0,16.6667,0.2834,28.3130,0,0,0,0.002000,1,516,375,0,0.052700,0,0,0,0,0,0
,0.014500,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1303,0.008200,0.047200,0.006300,0.2321,0.015700,0.016200,0,0,0,0.000500,0.002300,0.016700,0.1329,0.1389,0.059600,0.002000,0.045400,0.019800,0.1148,0.009500,0.000200,0.001100,0.039200,0.010000,0.015200,0.003200,0.019700,0.1682,0.022700,0,0.001000,0.009000,0.000700,0.003300,0.000700,0.008900,0.020900,0.045700,0.003100,0,0.026700,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082700,0.020675,4,0.014800,0.028300,16.4468,10501.2812,2591.7266,2586.0547,0,13092.8047,0,0,0,0,0,16.6667,0.2809,28.0024,334068,144788,1,0.002200,1,0,0,0,0,0,0,0,0,0,0
,0.022800,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1310,0.016500,0.082000,0.010100,0.2384,0.019900,0.041700,0,0,0,0.000800,0.003500,0.022500,0.1713,0.2218,0.074200,0.002300,0.062600,0.022600,0.1124,0.013400,0.000200,0.001500,0.054000,0.014700,0.018700,0.003900,0.025000,0.1897,0.028300,0.046700,0.001600,0.013000,0.001000,0.004800,0.000700,0.014100,0.031200,0.072500,0.003000,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0.033300,4,0.021200,0.054600,17.0799,10501.2969,2591.7891,2586.0547,0,13093.0703,0,0,0,0,0,16.6667,0.2709,27.0286,0,0,0,0.002200,1,0,0,0,0,0,0,0,0,0,0
,0.022300,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081600,0.008700,0.050200,0.006200,0.2031,0.016000,0.087300,0.058500,0.1131,0,0.000300,0.002200,0.015400,0.1397,0.1087,0.096700,0.002500,0.048300,0.021900,0.062500,0.011100,0.000400,0.001200,0.041200,0.010800,0.015900,0.003200,0.019800,0.1655,0.024400,0.032800,0.001300,0.009500,0.000700,0.003600,0.000800,0.004600,0.017000,0.045000,0.002900,0.000100,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079500,0.019875,4,0.016300,0.028600,16.4727,10501.3750,2591.7891,2586.0547,0,13093.0859,0,0,0,0,0,16.6667,0.2982,28.2705,0,0,0,0.002000,1,510,376,0,0.078000,0,0,1,0,0,0
,0.024200,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0.010500,0.074800,0.008300,0.2315,0.021100,0.1147,0.013600,0,0,0.000600,0.003800,0.018800,0.2284,0.1705,0.074700,0.002600,0.060000,0.051600,0.069500,0.010900,0.000400,0.3644,0.1624,0.013400,0.021100,0.005000,0.023800,0.1766,0.032500,0.068400,0.006700,0.012700,0.001100,0.006000,0.001100,0.015700,0.034000,0.071400,0.003100,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088200,0.022050,4,0.018100,0.032200,17.4033,10505.0898,2591.7930,2586.0547,0,13093.1680,0,0,0,0,0,16.6667,0.3610,28.4053,0,0,0,0.001900,1,0,0,0,0,27384,64,0,0,0,0
,0.022100,0.003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091000,0.011400,0.057400,0.009300,0.1913,0.018600,0.018700,0,0,0,0.000700,0.003100,0.022400,0.1498,0.1954,0.073700,0.002800,0.098600,0.019800,0.074600,0.010400,0.000200,0.001300,0.041800,0.011600,0.018200,0.003200,0.019600,0.1464,0.024700,0,0.001300,0.009700,0.000700,0.004500,0.000600,0.009800,0.022700,0.045500,0.003100,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072800,0.018200,4,0.004200,0.028600,15.8278,10501.9141,2591.7930,2586.0547,0,13096.8828,0,0,0,0,0,16.6667,0.2628,28.2766,0,0,0,0.001800,1,0,0,0,0,0,0,0,0,0,0
,0.011600,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092400,0.008900,0.052300,0.006800,0.1978,0.015500,0.1083,0.089200,0.1233,0,0.000300,0.002700,0.015300,0.1392,0.1113,0.060900,0.002100,0.046800,0.020000,0.077900,0.009000,0.000200,0.001200,0.040900,0.010300,0.015700,0.003600,0.020900,0.1635,0.025000,0.040400,0.001700,0.011500,0.001000,0.004300,0.000800,0.005800,0.019700,0.053500,0.003300,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090000,0.022500,4,0.004100,0.039300,16.8287,10501.3750,2591.7930,2586.0547,0,13093.7070,0,0,0,0,0,16.6667,0.3294,28.5514,0,0,0,0.001800,1,516,376,0,0.1031,0,0,0,0,0,0
,0.026900,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1032,0.013400,0.070800,0.009000,0.3544,0.019400,0.017700,0,0,0,0.000700,0.003100,0.018400,0.1649,0.1873,0.069700,0.002400,0.062900,0.024200,0.081600,0.019900,0.000400,0.010400,0.054500,0.015600,0.022600,0.003600,0.031500,0.2759,0.036700,0,0.002000,0.011200,0.000800,0.004400,0.000700,0.015500,0.032900,0.063800,0.003600,0.000100,0.031200,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095,0.027375,4,0.020000,0.044400,16.7709,10502.2266,2591.7930,2586.0547,0,13093.1680,0,0,0,0,0,16.6667,0.3331,28.2641,334068,144788,1,0.002200,1,0,0,0,0,0,0,0,0,0,0
,0.020000,0.002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172,0.008400,0.048200,0.006900,0.1906,0.016600,0.029300,0,0,0,0.000500,0.002600,0.016000,0.1497,0.1392,0.059000,0.001700,0.044200,0.018600,0.1010,0.009400,0.000300,0.001100,0.077100,0.010900,0.016500,0.003500,0.019800,0.1530,0.023500,0.034900,0.001200,0.009800,0.000900,0.003500,0.000900,0.009000,0.021500,0.044400,0.002700,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061100,0.015275,4,0.003800,0.023400,16.3361,10501.6523,2591.7930,2586.0547,0,13094.0195,0,0,0,0,0,16.6667,0.2812,28.6071,0,0,0,0.001900,1,0,0,0,0,0,0,0,0,0,0
,0.016800,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1229,0.009600,0.073000,0.006800,0.2552,0.019100,0.057300,0.059500,0,0,0.000700,0.002100,0.017400,0.1628,0.1612,0.062300,0.002700,0.060000,0.026800,0.1027,0.011000,0.000400,0.001200,0.050700,0.013400,0.018700,0.003900,0.024600,0.2075,0.034600,0.051600,0.002400,0.012400,0.000900,0.005200,0.000900,0.010000,0.032100,0.066300,0.003700,0.000200,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059200,0.014800,4,0.004200,0.028800,16.9874,10505.2305,2591.7930,2586.0547,0,13093.4453,0,0,0,0,0,16.6667,0.2417,27.9282,0,0,0,0.002600,1,526,376,0,0.065400,0,0,0,0,0,0
,0.021200,0.003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016,0.010400,0.053300,0.006000,0.1914,0.020000,0.068500,0,0.013600,0,0.001000,0.003800,0.020500,0.1883,0.1678,0.069600,0.002400,0.052600,0.021200,0.064600,0.010100,0.000300,0.046700,0.1233,0.011600,0.018000,0.002800,0.019700,0.1460,0.022600,0.037800,0.001100,0.010500,0.000700,0.003600,0.000900,0.010800,0.024000,0.059600,0.002700,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088200,0.022050,4,0.016300,0.030800,16.5812,10501.3125,2591.7969,2586.0547,0,13097.0273,0,0,0,0,0,16.6667,0.3042,28.4120,0,0,0,0,1,0,0,0,0,27384,64,0,0,0,0
