EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1870,0.075200,0.1145,0.016000,0.1077,0.017400,0.083300,0.002600,0.008600,2.1180,2.1435,0.003300,0.015900,0.052000,0.9290,0.3319,0.2609,0.017100,0.004100,0.1191,0,0.2936,0.016800,0.000600,0.002200,0.004700,0.2046,0.001400,0.000900,0.002300,0.016100,0.051900,0.4500,0.001800,0.022400,0.001600,0.001900,0.1274,0.013700,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1209,0,24.5000,0,0,0.4239,0.5448,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8481,5419.6367,5571.3672,6284.4297,0,10991.0039,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5963,0.072000,0.2748,0.012300,0.1112,0.018400,0.074800,0.002100,0.007300,1.9693,1.9910,0.002000,0.009300,0.041300,1.3850,0.3823,0.3112,0.017100,0.007900,0.4102,2.6658,0.3644,0.018400,0.000800,0.002900,0.005700,0.2622,0.002500,0.001100,0.003000,0.020700,0.053400,1.1343,0.005100,0.021400,0.001300,0.001400,0.1081,0.013000,0.000100,0,0,0,0,0,64,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,6,4,4,0,68,34,0,26,1,0,1,8,0,0,0,0,0,0,0,0.2222,0,25,1.8350,0,1.1944,1.4166,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2990,5408.1992,5571.3672,6284.4297,0,10979.5664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2599,367,0,0.2840,2,0,0,0,0,0,0,0
,0.1896,0.088900,0.1111,0.015500,0.1047,0.016800,0.1076,0.002100,0.007100,1.9336,1.9553,0.002100,0.009700,0.052800,0.5649,0.3558,0.2719,0.019200,0.006500,0.1712,0,0.4207,0.015800,0.000600,0.003200,0.004600,0.2550,0.001400,0.001300,0.002900,0.016000,0.062300,0.8951,0.001900,0.027000,0.001700,0.001500,0.1272,0.013400,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0.2051,0,32.5000,0,0,0.7793,0.9844,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8597,5404.1094,5571.3672,6284.4297,0,10975.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.063700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2150,0.077500,0.1730,0.018100,0.1124,0.019100,0.096300,0.002600,0.008400,1.8767,1.9033,0.002800,0.010300,0.042800,1.6135,0.2732,0.3041,0.016400,0.005300,0.2771,3.5895,0.3891,0.018300,0.001000,0.003300,0.005000,0.2375,0.001800,0.000800,0.003400,0.021900,0.1261,0.5928,0.001900,0.022700,0.001700,0.001700,0.1040,0.013300,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,2,28,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1349,0,21.5000,0,0,0.5224,0.6573,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6194,5395.5742,5571.3672,6284.4297,0,10966.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1607,0.086200,0.1318,0.014000,0.1578,0.022500,0.038200,0.002100,0.009500,1.3638,1.3886,0.001400,0.005700,0.032600,0.4180,0.2681,0.2428,0.010900,0.003300,0.1239,0,0.3389,0.012400,0.000400,0.075600,7.1993,7.4255,0.002200,0.001000,0.006300,0.027100,0.066100,0.6493,0.001800,0.036500,0.001700,0.002200,0.1316,0.017000,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,0,50,2,100,0,8,1,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.1674,0,25.5000,0,0,0.5627,0.7301,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1790,5389.4766,5571.3672,6284.4297,0,10960.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,7.1937,0,1959,365,0,0.1835,0,0,0,0,0,0,0,0
,5.4526,0.078300,0.2551,0.012200,0.1085,0.017700,0.1288,0.001900,0.006800,1.4889,1.5094,0.002300,0.011800,0.049100,2.4353,0.3683,0.2666,0.014900,0.007900,0.3503,2.3728,0.2476,0.018900,0.000600,0.002600,0.005400,0.2209,0.001700,0.000800,0.002700,0.017900,0.1678,0.6150,0.002000,0.023600,0.001400,0.002100,0.1937,0.024500,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,27,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1388,0,28,0,0,0.5851,0.7239,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4962,5382.1406,5571.3672,6284.4297,0,10953.5078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.083000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1562,0.082600,0.092600,0.016400,0.1473,0.019200,0.1029,0.002600,0.008300,2.3039,2.3312,0.002000,0.011000,0.044700,1.1050,0.3463,0.3762,0.018300,0.005500,0.1554,0,0.3456,0.020600,0.000900,0.021300,0.005400,0.2726,0.002000,0.001000,0.002800,0.022700,0.067000,0.5730,0.002000,0.028000,0.001700,0.002200,0.1913,0.017800,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1512,0,19.5000,0,0,0.4880,0.6392,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5411,5378.8633,5571.3672,6284.4297,0,10950.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.6080,0.075900,0.2205,0.011100,0.1098,0.017200,0.083100,0.001800,0.006500,1.7190,1.7390,0.002100,0.011400,0.049400,1.1336,0.3423,0.2734,0.017100,0.005700,0.3419,1.7699,0.3313,0.015900,0.001100,0.006100,0.005200,1.1147,0.001300,0.000700,0.002600,0.016900,0.051400,0.9579,0.001900,0.028300,0.001700,0.002300,0.1659,0.016500,0.000200,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,4,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.2075,0,35,1.0176,0,0.9650,1.1725,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2369,5368.9297,5571.3672,6284.4297,0,10940.2969,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1718,0.088500,0.062800,0.019700,0.1071,0.018300,0.1405,0.002800,0.009000,1.7961,1.8229,0.001800,0.008700,0.039100,0.8474,0.2893,0.2624,0.014800,0.004400,0.1203,0,0.2981,0.016300,0.000700,0.002400,0.004600,0.1883,0.001300,0.001000,0.002300,0.015300,0.047600,0.3453,0.001600,0.022300,0.001200,0.001700,0.1449,0.015200,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.089098,0,16.5000,0,0,0.3013,0.3904,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3290,5364.2539,5571.3672,6284.4297,0,10935.6211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.083800,0,0,3035,486,0,0.3413,0,0,0,0,0,0,0,0
,5.1907,0.090200,0.1681,0.013400,0.1012,0.016700,0.036500,0.001800,0.008200,1.4187,1.4411,0.002400,0.008700,0.037900,1.0594,0.2946,0.2589,0.016700,0.005800,0.2783,3.5459,0.2876,0.014800,0.000800,0.002600,0.005100,0.2310,0.001700,0.000700,0.002900,0.019600,0.053400,0.5340,0.002100,0.025800,0.001400,0.001900,0.1123,0.013900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1386,0,28.5000,0,0,0.4572,0.5958,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6655,5351.4258,5571.3672,6284.4297,0,10922.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1900,0.081600,0.1292,0.012900,0.1477,0.016900,0.1582,0.003200,0.010700,2.5210,2.5547,0.002400,0.015900,0.053500,1.4456,0.3782,0.5024,0.019300,0.007500,0.1087,0,0.3106,0.016500,0.000800,0.076600,6.4929,6.7137,0.001500,0.000900,0.004800,0.023600,0.051900,0.6479,0.001900,0.023800,0.001400,0.001600,0.1714,0.016700,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,5,5,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1376,0,28,0,0,0.5883,0.7259,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7686,5342.1758,5571.3672,6284.4297,0,10913.5430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0.097900,6.4882,0,1485,268,0,0.1440,0,0,0,0,0,0,0,0
,5.3454,0.073700,0.2938,0.014600,0.2210,0.019700,0.077200,0.002000,0.007700,1.7000,1.7222,0.001500,0.006300,0.038300,2.9307,0.2947,0.2438,0.014700,0.010200,0.4948,1.6256,0.2687,0.020000,0.001100,0.003000,0.006000,0.2738,0.001800,0.001000,0.002700,0.018500,0.048400,0.6584,0.001400,0.027500,0.002100,0.002300,0.1220,0.013300,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1570,0,25,0,0,0.5725,0.7295,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3481,5339.1758,5571.3672,6284.4297,0,10910.5430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2205,0.072000,0.1199,0.012400,0.1002,0.017800,0.079300,0.001800,0.006400,1.6879,1.7101,0.002500,0.012500,0.048900,0.9099,0.3587,0.2928,0.016100,0.004500,0.1366,0,0.3166,0.018900,0.000900,0.002600,0.005500,0.2175,0.001200,0.001700,0.002400,0.015700,0.050800,0.4467,0.001500,0.021300,0.001400,0.001700,0.1092,0.014200,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1199,0,25.5000,0,0,0.4271,0.5470,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6024,5328.9219,5571.3672,6284.4297,0,10900.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1785,0.083300,0.1538,0.014800,0.098700,0.016700,0.039000,0.002900,0.011600,1.4849,1.5145,0.001700,0.006300,0.034200,0.9236,0.2987,0.2487,0.010400,0.003600,0.2324,3.7271,0.3542,0.015100,0.000600,0.002400,0.004100,0.2091,0.001300,0.000800,0.002600,0.017200,0.048900,0.4482,0.001800,0.022000,0.001200,0.001900,0.1082,0.014400,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,0,0,48,4,96,0,6,3,3,0,0,26,0,26,0,0,0,6,0,0,0,0,0,0,0,0.1157,0,21.5000,0,0,0.3852,0.5009,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5914,5319.2734,5571.3672,6284.4297,0,10890.6406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2430,386,0,0.2124,0,0,0,0,0,0,0,0
,0.2137,0.1255,0.091400,0.016500,0.1412,0.020600,0.1475,0.002800,0.009400,2.1923,2.2212,0.003400,0.016000,0.086000,0.7838,0.6962,0.5782,0.029100,0.007700,0.1501,0,0.3720,0.014100,0.000900,0.003200,0.005500,0.2860,0.001700,0.001100,0.002500,0.016200,0.066700,0.5628,0.003000,0.030800,0.001900,0.002400,0.2088,0.022800,0.000500,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1509,0,26,0,0,0.4824,0.6333,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3899,5314.0391,5571.3672,6284.4297,0,10885.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.096300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.5157,0.076600,0.2217,0.016200,0.1304,0.021000,0.1680,0.003000,0.011500,2.3701,2.4046,0.002100,0.009700,0.050400,2.1686,0.3791,0.3904,0.018400,0.008700,0.3815,2.2929,0.4430,0.028200,0.001400,0.003500,0.020200,0.3599,0.001600,0.000700,0.003800,0.022700,0.059200,0.6832,0.001700,0.024300,0.001400,0.001600,0.1111,0.015600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1772,0,26.5000,0,0,0.5816,0.7588,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1664,5304.5117,5571.3672,6284.4297,0,10875.8789,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1832,0.084300,0.1553,0.015400,0.1478,0.020600,0.075500,0.002200,0.007900,1.8615,1.8859,0.001900,0.007400,0.040000,0.5778,0.2382,0.2432,0.014600,0.003800,0.1409,0,0.2641,0.013100,0.000900,0.085300,6.9967,7.2227,0.002300,0.001300,0.005700,0.027500,0.073400,0.7646,0.007900,0.029300,0.001600,0.002200,0.1431,0.018800,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1744,0,21.5000,0,0,0.6895,0.8639,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1418,5299.1250,5571.3672,6284.4297,0,10870.4922,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,6.9909,0,2092,368,0,0.1917,2,0,0,0,0,0,0,0
,5.1597,0.081700,0.2349,0.012500,0.1222,0.020200,0.076700,0.001900,0.007000,1.3123,1.3327,0.001300,0.006600,0.035400,2.7632,0.2736,0.2662,0.012100,0.006200,0.5086,2.2736,0.3472,0.030600,0.001000,0.003700,0.006600,0.3605,0.004000,0.001300,0.003700,0.030100,0.069100,0.6472,0.002200,0.029000,0.001400,0.002200,0.1409,0.018200,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,8,3,3,0,1,27,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1575,0,24.5000,0,0,0.5533,0.7108,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9171,5290.3594,5571.3672,6284.4297,0,10861.7266,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1801,0.088100,0.1203,0.015700,0.1129,0.019800,0.098000,0.002100,0.008000,1.8683,1.8901,0.001600,0.008800,0.039900,0.4771,0.3117,0.2547,0.014700,0.003800,0.2097,4.3873,0.2962,0.011900,0.000800,0.002700,0.005200,0.2536,0.001600,0.001100,0.002300,0.017100,0.1763,0.7986,0.002700,0.026200,0.001500,0.002100,0.1126,0.015100,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1838,0,30.5000,0,0,0.7058,0.8896,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5554,5285.6992,5571.3672,6284.4297,0,10857.0664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1534,0.070800,0.073900,0.014500,0.1037,0.016400,0.073400,0.002300,0.008500,1.7600,1.7832,0.001600,0.007100,0.040800,0.5001,0.3839,0.3624,0.021200,0.006900,0.1082,0,0.2664,0.012300,0.000500,0.001800,0.005100,0.2670,0.001600,0.001000,0.001600,0.014900,0.051700,0.6173,0.001400,0.019700,0.001100,0.001400,0.1256,0.014500,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1578,0,21,0,0,0.5223,0.6801,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5011,5270.7031,5571.3672,6284.4297,0,10842.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2094,0.084100,0.1652,0.018000,0.1273,0.017700,0.088700,0.003000,0.009700,1.8226,1.8516,0.003100,0.010100,0.049500,1.4700,0.3464,0.3037,0.017200,0.004600,0.3045,0,0.3065,0.017500,0.000900,0.002800,0.004700,0.2138,0.001500,0.000800,0.002700,0.016600,0.1119,0.4478,0.001900,0.022400,0.001300,0.001800,0.098800,0.011600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,100,0,8,3,3,0,0,26,0,26,1,0,1,6,0,0,0,0,0,0,0,0.1187,0,24,0,0,0.3844,0.5031,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7426,5268.0508,5571.3672,6284.4297,0,10839.4180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,2887,464,0,0.2362,0,0,0,0,0,0,0,0
