EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Networking/GameThread/FastArray_Apply,Ticks/GuLiStrongholdNetworkPresentationComponent,FMsgLogf/FMsgLogfCount
,0.067600,0.007300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0,0,0.028300,0.087100,0.016000,0.9063,0.030600,0.095900,0.001000,0.005200,0.033500,0.5029,0.4566,0.1425,0.003800,0.073100,0.048500,0.2246,0.020600,0.000500,0.002100,0.070500,0.017700,0.030900,0.005900,0.075000,0.6883,0.024900,0.1426,0.047700,0.081700,0.002800,0.019800,0.001200,0.006400,0.001700,0.020300,0.044600,0.052600,0.005500,0.000100,0.048000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2535,0.063375,4,0.048600,0.073000,16.2377,12046.3945,2471.0156,2439.4727,0,14517.1406,0,0,0,0,0,16.6667,0.4640,28.5150,544,384,0,0.1073,0,0.1669,0,0,0
,0.051200,0.007300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1994,0.004200,1,0.013600,0.086100,0.012100,0.8782,0.035500,0.1306,0.000900,0.004100,0.026400,0.4142,0.4538,0.1260,0.004500,0.073000,0.053200,0.1784,0.019700,0.000500,0.001800,0.065700,0.017100,0.031200,0.005400,0.067000,0.6547,0.025500,0.1414,0.044800,0.076300,0.002500,0.020500,0.001300,0.007300,0.001300,0.032300,0.058100,0.043300,0.004900,0,0.038700,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2398,0.059950,4,0.055200,0.070800,16.4724,12046.3242,2471.0195,2439.4727,0,14517.4141,0,0,0,0,0,16.6667,0.4589,29.1289,0,0,0,0,0.021400,0.1506,0,1,0
,0.040300,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345,0,0,0.011600,0.084100,0.010900,0.9259,0.031900,0.051000,0.001100,0.004200,0.029400,0.4610,0.4943,0.1250,0.004200,0.066000,0.048500,0.2574,0.021000,0.000400,0.001900,0.062800,0.016900,0.029700,0.005600,0.067400,0.6913,0.025400,0.1477,0.048700,0.082700,0.002700,0.019500,0.001400,0.005800,0.001400,0.018800,0.041500,0.047200,0.005400,0.000100,0.072400,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2150,0.053750,4,0.041400,0.069200,16.6298,12046.2617,2471.0234,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4861,29.1331,0,0,0,0,0,0,0,0,0
,0.048700,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188,0,0,0.013100,0.1060,0.035300,0.9425,0.038000,0.4657,0.002400,0.006100,0.033300,0.6011,0.4758,0.1219,0.004200,0.083900,0.057700,0.2260,0.027200,0.000500,0.018400,0.065300,0.021900,0.032200,0.005100,0.066300,0.6944,0.024500,0.1434,0.043700,0.074100,0.002500,0.018900,0.001400,0.006400,0.001600,0.018600,0.042400,0.094500,0.005400,0,0.069000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406,0.060150,4,0.042300,0.080000,17.4934,12046.2617,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4225,29.2354,520,384,0,0.1053,0,0.1537,0,0,0
,0.052000,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2164,0,0,0.013800,0.086500,0.012200,0.9321,0.030900,0.028100,0.001300,0.003300,0.027100,0.5000,0.4985,0.1087,0.004500,0.065500,0.042900,0.2530,0.023600,0.000600,0.002100,0.067000,0.018300,0.031500,0.005200,0.066800,0.7030,0.025200,0.1411,0.042700,0,0.002500,0.020100,0.001300,0.006700,0.001600,0.010000,0.034000,0.043900,0.005000,0.000100,0.047600,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2284,0.057100,4,0.048500,0.072000,15.7501,12046.3867,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4509,28.9768,0,0,0,0,0,0,0,0,0
,0.057000,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2904,0.005700,1,0.012400,0.079300,0.010200,1.0884,0.031100,0.2115,0.001200,0.003800,0.031600,0.4249,0.5875,0.1179,0.004800,0.080800,0.052800,0.2550,0.022200,0.000400,0.062900,0.068200,0.017000,0.030100,0.006000,0.066500,0.8482,0.029000,0.1507,0.044800,0.076800,0.002500,0.019100,0.001400,0.006400,0.001700,0.020200,0.044600,0.049100,0.005300,0.000100,0.055000,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177,0.054425,4,0.040200,0.070300,17.4243,12046.3867,2471.0859,2439.4727,0,14517.4727,0,0,0,0,0,16.6667,0.4354,29.1835,0,0,0,0,0.2143,0,0,0,0
,0.046600,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3198,0.003700,1,0.012900,0.080300,0.012000,0.9033,0.033200,0.092500,0.000700,0.004200,0.026600,0.4621,0.4369,0.1103,0.004300,0.071400,0.056000,0.2923,0.020300,0.000600,0.002300,0.064900,0.016900,0.030600,0.005100,0.066600,0.6787,0.024700,0.1390,0.044400,0.076600,0.002900,0.018900,0.001300,0.006700,0.001500,0.018200,0.044000,0.046600,0.005100,0,0.1318,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348,0.058700,4,0.046200,0.078400,16.2074,12046.2617,2471.0859,2439.4727,0,14517.4727,0,0,0,0,0,16.6667,0.4408,29.2721,540,383,0,0.1156,0,0.1578,0,0,0
,0.045200,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2319,0,0,0.013000,0.082900,0.012400,0.8984,0.040200,0.1059,0.000700,0.004200,0.025500,0.4029,0.4448,0.1097,0.003900,0.070400,0.050700,0.2295,0.022400,0.000600,0.001800,0.063100,0.016200,0.030200,0.005300,0.070100,0.6566,0.027500,0.1598,0.046200,0.075400,0.002600,0.018800,0.001400,0.006700,0.001600,0.010500,0.034600,0.047400,0.005300,0,0.055200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2186,0.054650,4,0.047500,0.070800,16.5011,12046.2617,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4465,28.9037,0,0,0,0,0.020400,0.1446,0,0,0
,0.044000,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3193,0,0,0.013200,0.080600,0.009900,0.9280,0.034400,0.095500,0.000700,0.003800,0.024200,0.4709,0.4529,0.1102,0.004000,0.069700,0.049700,0.3500,0.022900,0.000600,0.002900,0.069400,0.018200,0.038200,0.006700,0.065500,0.7057,0.024600,0.1400,0.043700,0.072700,0.002800,0.017700,0.001300,0.005800,0.001300,0.040500,0.064800,0.049100,0.005800,0,0.034500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005,0.050125,4,0.043400,0.062900,16.8570,12046.2617,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4327,29.2731,0,0,0,0,0,0.1532,0,0,0
,0.047900,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2560,0.003900,1,0.012400,0.083000,0.011000,0.8686,0.030400,0.027000,0.001100,0.003800,0.027000,0.3924,0.5123,0.1061,0.004500,0.064800,0.043500,0.2880,0.023400,0.000600,0.001500,0.063400,0.017100,0.030200,0.005300,0.066100,0.6501,0.025200,0.1392,0.045000,0,0.002300,0.018600,0.001300,0.006900,0.001500,0.019200,0.042400,0.043900,0.005100,0,0.1067,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034,0.050850,4,0.040900,0.062000,16.2447,12046.2617,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4842,29.2609,522,383,0,0.1066,0,0,0,0,0
,0.052200,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2563,0,0,0.012900,0.086200,0.010100,0.8842,0.027300,0.053900,0.000900,0.003700,0.027700,0.3806,0.5345,0.1063,0.004300,0.059300,0.036500,0.2614,0.021500,0.000400,0.001800,0.068700,0.016600,0.030300,0.005900,0.066100,0.6604,0.025500,0.1397,0.046900,0.094100,0.002700,0.019300,0.001200,0.007000,0.001700,0.009400,0.037200,0.052400,0.005300,0,0.001700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1796,0.044900,4,0.010500,0.058800,16.7138,12046.2617,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.4527,28.8405,0,0,0,0,0,0,0,0,0
,0.1084,0.013400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2976,0,0,0.023900,0.1846,0.022500,1.7507,0.056200,0.4070,0.001900,0.008200,0.049400,0.5587,0.6762,0.1020,0.004000,0.062400,0.042100,0.2828,0.045200,0.001000,0.1257,0.1317,0.030300,0.059300,0.012200,0.1900,1.3482,0.047100,0.2911,0.1170,0.1738,0.021600,0.049300,0.003600,0.013300,0.003000,0.035900,0.082200,0.084700,0.009100,0.000400,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1897,0.047425,4,0.046500,0.048800,19.2036,12046.3750,2471.0859,2439.4727,0,14517.3477,0,0,0,0,0,16.6667,0.5138,18.6636,0,0,0,0,0,0,0,0,0
,0.094600,0.010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4421,0,0,0.020300,0.1318,0.017500,1.8265,0.054800,0.3487,0.001500,0.006400,0.046700,0.8555,0.8029,0.1990,0.007600,0.1052,0.084000,0.4811,0.040600,0.001100,0.003400,0.1176,0.035100,0.062100,0.010300,0.1027,1.4417,0.039500,0.2230,0.068500,0.1251,0.003700,0.030900,0.001900,0.009400,0.002300,0.027500,0.064800,0.2034,0.007800,0.000200,0.1277,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4564,0.1141,4,0.1060,0.1237,17.5660,12046.4883,2471.0859,2439.4727,0,14517.4609,0,0,0,0,0,16.6667,0.7089,16.6884,508,383,0,0.1818,0.3154,0,0,0,0
,0.048400,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2425,0,0,0.013000,0.1071,0.010100,0.9715,0.035300,0.1387,0.000800,0.004100,0.026600,0.4119,0.4642,0.1098,0.004000,0.070600,0.051700,0.2546,0.021700,0.000400,0.002100,0.063100,0.017600,0.032200,0.005700,0.091800,0.7714,0.024900,0.1429,0.042000,0.069900,0.002100,0.018700,0.001400,0.006300,0.001600,0.010000,0.033900,0.042300,0.004200,0.000100,0.088800,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2588,0.064700,4,0.038500,0.085500,13.6502,12046.3438,2471.0859,2439.4727,0,14517.5742,0,0,0,0,0,16.6667,0.5863,28.6230,0,0,0,0,0,0.2056,0,0,0
,0.050200,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821,0.002900,1,0.012900,0.079400,0.012700,0.8598,0.033200,0.084100,0.000800,0.003500,0.024900,0.4687,0.4785,0.1069,0.004000,0.068700,0.052000,0.3367,0.020500,0.000300,0.001600,0.059900,0.016200,0.029700,0.005200,0.068400,0.6446,0.023900,0.1407,0.041000,0.069700,0.002600,0.030300,0.001300,0.006600,0.001500,0.018400,0.042100,0.056500,0.004400,0.000100,0.076700,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406,0.060150,4,0.051400,0.076900,16.4276,12046.3438,2471.0859,2439.4727,0,14517.4297,0,0,0,0,0,16.6667,0.4820,29.3064,0,0,0,0,0.020100,0,0,0,0
,0.043100,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1819,0,0,0.013000,0.081600,0.010800,0.9437,0.034800,0.085500,0.001000,0.003700,0.028000,0.4060,0.4435,0.1179,0.004500,0.075800,0.052100,0.1500,0.025600,0.000500,0.002200,0.068600,0.016700,0.031300,0.006000,0.068500,0.7009,0.025900,0.1438,0.044500,0.074200,0.002500,0.020200,0.001400,0.007000,0.001400,0.018400,0.042600,0.046300,0.005000,0.000100,0.039500,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,0.049525,4,0.039100,0.060300,16.4639,12046.2812,2471.0859,2439.4727,0,14517.4297,0,0,0,0,0,16.6667,0.4580,28.7921,548,383,0,0.1231,0,0.017300,0,0,0
,0.051500,0.006800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2813,0.013300,2,0.014000,0.087600,0.011300,0.8927,0.036800,0.1923,0.001200,0.007200,0.036100,0.4966,0.5122,0.1098,0.005400,0.078800,0.048000,0.2633,0.021800,0.000700,0.002100,0.073000,0.018900,0.033500,0.007100,0.065600,0.6632,0.024700,0.1423,0.044700,0.078300,0.002400,0.019300,0.001300,0.006600,0.001900,0.009300,0.033500,0.052900,0.005900,0.000100,0.070600,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2629,0.065725,4,0.055200,0.070700,17.1946,12046.2188,2471.1484,2439.4727,0,14517.4297,0,0,0,0,0,16.6667,0.4232,29.1410,0,0,0,0,0,0.1477,0,1,0
,0.050300,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2168,0,0,0.012900,0.084500,0.010700,0.9044,0.029600,0.1189,0.000700,0.004200,0.026700,0.4272,0.4578,0.1419,0.004700,0.063000,0.044300,0.2377,0.023500,0.000400,0.069200,0.066600,0.017000,0.032100,0.006000,0.068800,0.6689,0.025500,0.1525,0.044000,0.073500,0.002300,0.019800,0.001500,0.006700,0.001500,0.020900,0.070400,0.046600,0.005100,0.000200,0.051200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2197,0.054925,4,0.047500,0.069800,16.5019,12046.2227,2471.1484,2439.4727,0,14517.3672,0,0,0,0,0,16.6667,0.4666,28.3979,0,0,0,0,0,0.1575,0,0,0
,0.028300,0.013700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947,0.002700,1,0.012600,0.082800,0.034400,1.0403,0.034100,0.2136,0.000900,0.004300,0.027600,0.4583,0.4605,0.1122,0.004400,0.078300,0.050800,0.3388,0.023200,0.000500,0.001800,0.063300,0.018400,0.032400,0.014200,0.066100,0.8222,0.024200,0.1422,0.043100,0.069400,0.002500,0.019300,0.001200,0.006200,0.001400,0.019100,0.042800,0.047900,0.020600,0.000100,0.083800,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1891,0.047275,4,0.035800,0.058300,17.0198,12046.3477,2471.1484,2439.4727,0,14517.3711,0,0,0,0,0,16.6667,0.4518,28.5427,520,385,0,0.1073,0.1850,0,0,0,0
,0.040600,0.006100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,0,0,0.013400,0.088300,0.010300,0.9220,0.033300,0.052100,0.001200,0.003600,0.027200,0.4035,0.4663,0.1095,0.004600,0.069900,0.057300,0.1920,0.025000,0.000600,0.002400,0.068200,0.016900,0.031200,0.006000,0.067400,0.6822,0.025300,0.1426,0.048400,0.078000,0.002600,0.019200,0.001400,0.007000,0.001700,0.009900,0.035000,0.052800,0.005500,0.000100,0.092200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2069,0.051725,4,0.046900,0.060500,16.0067,12046.2227,2471.1484,2439.4727,0,14517.4961,0,0,0,0,0,16.6667,0.4396,29.0381,0,0,0,0,0,0,0,0,0
