EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1690,0.074400,0.003800,0.015200,0.095000,0.018400,0.037600,0.002700,0.009900,2.2738,2.3035,0.002200,0.008200,0.041400,0.9745,0.3593,0.2475,0.022200,0,0,0.4099,0.022800,0.000800,0.010400,0.004400,0.1885,0.001200,0.000700,0,0.006800,0.035200,0.000100,0,0.001900,0.017500,0.001400,0.001500,0.073900,0.014000,0.000200,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6794,16953.9727,5506.1797,6217.1992,0,22460.1523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,403,315,0,0.1364,0,0,0,0,0,0,0,0,0,0
,6.0504,0.066800,0.003000,0.023000,0.090600,0.014200,0.031200,0.001900,0.009300,1.8293,1.8547,0.002200,0.008200,0.031200,1.3407,0.4442,0.2410,0.017600,0,4.2049,0.3073,0.025600,0.000900,0.002900,0.004600,0.2014,0.001500,0.000900,0.000100,0.007400,0.052100,0.000200,0,0.002300,0.017500,0.001300,0.001700,0.073100,0.016300,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0914,16954.9297,5506.1797,6217.1992,0,22461.1094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1638,0.074600,0.003500,0.016000,0.1175,0.015200,0.039000,0.002400,0.009700,2.2074,2.2360,0.001700,0.007600,0.036900,1.0630,0.3599,0.2344,0.018700,0,0,0.4233,0.023400,0.000700,0.002300,7.4474,7.6469,0.001400,0.000900,0.000200,0.007800,0.037100,0.000200,0,0.002300,0.017300,0.001200,0.001700,0.073000,0.014500,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1852,16955.4414,5506.1797,6217.1992,0,22461.6211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,7.4420,0,0,0,0,0,0,0,0,0
,6.1898,0.063000,0.002900,0.012700,0.088900,0.012900,0.030600,0.002200,0.007600,1.8045,1.8263,0.001800,0.007700,0.028000,2.1754,0.4593,0.2238,0.015300,0,3.5284,0.4036,0.026300,0.000800,0.002800,0.004600,0.1938,0.001500,0.000800,0.000100,0.008500,0.037300,0.000200,0,0.002200,0.017500,0.001200,0.001600,0.073900,0.015600,0.000400,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3833,16955.1133,5506.1797,6217.1992,0,22461.2930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,396,316,0,0.1281,0,0,0,0,0,0,0,0,0,0
,5.0412,0.083400,0.002900,0.016200,0.1154,0.018600,0.046500,0.002700,0.010000,2.1251,2.1517,0.002100,0.008900,0.051700,1.0390,0.2940,0.1575,0.013500,0,3.7822,0.5056,0.033100,0.000800,0.003200,0.006100,0.2721,0.002600,0.000900,0.000100,0.008700,0.045400,0.000200,0,0.002400,0.022500,0.001600,0.002000,0.092600,0.018100,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4754,16956.6523,5506.1797,6217.1992,0,22462.8320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1287,0.070400,0.003200,0.014700,0.1090,0.015400,0.033200,0.002500,0.009900,1.8200,1.8473,0.001800,0.007200,0.030800,1.0228,0.2851,0.1809,0.010800,0,0,0.3162,0.028900,0.000900,0.003000,0.005000,0.2607,0.001700,0.000700,0.000100,0.007600,0.043000,0.000100,0,0.002500,0.020800,0.001400,0.002100,0.084200,0.015600,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5485,16955.5703,5506.1797,6217.1992,0,22461.7500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5811,0.066000,0.002700,0.013800,0.090800,0.014600,0.033800,0.002200,0.008000,1.8020,1.8250,0.002000,0.007200,0.040400,0.9902,0.2981,0.2068,0.018000,0,4.3365,0.4474,0.027500,0.000700,0.015500,0.004600,0.1990,0.001200,0.000700,0.000100,0.006600,0.034900,0.000100,0,0.002100,0.017200,0.001400,0.001500,0.085600,0.016000,0.000200,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2016,16952.3750,5506.1797,6217.1992,0,22458.5547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,412,320,0,0.095800,0,0,2,0,0,0,0,0,0,0
,0.1468,0.071800,0.003400,0.017300,0.1215,0.015500,0.032300,0.002700,0.009600,2.0952,2.1216,0.001900,0.007700,0.030300,1.0619,0.2769,0.1749,0.011300,0,0,0.3669,0.025100,0.000700,0.002800,7.3810,7.5762,0.001800,0.000800,0.000200,0.008300,0.039400,0.000100,0,0.002300,0.019000,0.001400,0.001900,0.076300,0.015800,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3277,16952.2812,5506.1797,6217.1992,0,22458.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,7.3757,0,0,0,0,0,0,0,0,0
,5.3957,0.065700,0.003000,0.014800,0.085200,0.013800,0.030500,0.002400,0.008300,1.7383,1.7608,0.001700,0.006400,0.030000,2.5407,0.3209,0.2321,0.014600,0,2.7785,0.4974,0.044500,0.000800,0.002800,0.004600,0.1832,0.001600,0.000900,0.000100,0.006600,0.036400,0.000200,0,0.002500,0.017300,0.001400,0.001800,0.067900,0.014200,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8040,16951.6797,5506.1797,6217.1992,0,22457.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1730,0.071400,0.003000,0.014500,0.1014,0.015200,0.033300,0.002400,0.011000,2.4523,2.4806,0.001900,0.008400,0.039300,0.9928,0.3381,0.2221,0.021200,0,0,0.3320,0.031400,0.000900,0.002700,0.004800,0.2489,0.001700,0.000900,0.000100,0.008800,0.040400,0.000200,0,0.002300,0.020700,0.001500,0.002100,0.087400,0.016700,0.000200,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8022,16953.8477,5506.1797,6217.1992,0,22460.0273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,414,321,0,0.090200,0,0,0,0,0,0,0,0,0,0
,6.0080,0.070300,0.003300,0.015100,0.1053,0.015000,0.034200,0.002200,0.008400,1.8298,1.8546,0.001900,0.008000,0.039700,1.3358,0.4730,0.2365,0.017000,0,4.1486,0.4707,0.025800,0.000700,0.002600,0.004200,1.2167,0.001300,0.000800,0.000100,0.007400,0.033800,0.000100,0,0.001900,0.014700,0.001100,0.001500,0.1015,0.013600,0.031100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3989,16946.8750,5506.1797,6217.1992,0,22453.0547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1852,0.075800,0.003500,0.015800,0.094100,0.015600,0.040000,0.002600,0.012000,2.2917,2.3217,0.002100,0.008300,0.039600,1.3400,0.3673,0.2268,0.020700,0,0,0.3272,0.025900,0.000700,0.002500,0.004400,0.1860,0.001200,0.000700,0,0.007300,0.035900,0.000100,0,0.002400,0.016900,0.001200,0.001400,0.067800,0.014700,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2382,16946.5430,5506.1797,6217.1992,0,22452.7227,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.0447,0.072000,0.003700,0.016500,0.097400,0.015300,0.031600,0.002300,0.008500,1.7368,1.7623,0.001900,0.029800,0.038400,1.1213,0.3117,0.1604,0.015900,0,4.6848,0.4337,0.025000,0.000700,0.012600,0.004700,0.1998,0.001200,0.000900,0,0.007900,0.039000,0.000200,0,0.002200,0.019900,0.001200,0.001700,0.075400,0.015800,0.000200,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7601,16944.0547,5506.1797,6217.1992,0,22450.2344,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,410,320,0,0.1435,0,0,0,0,0,0,0,0,0,0
,0.2090,0.077200,0.003700,0.016300,0.1247,0.016400,0.042300,0.002800,0.012400,2.3591,2.3900,0.002100,0.008600,0.038800,1.2735,0.3625,0.2352,0.021100,0,0,0.4662,0.025700,0.000700,0.002700,7.9280,8.1351,0.002000,0.000800,0.000100,0.008500,0.039800,0.000300,0,0.002600,0.017600,0.001400,0.001500,0.075000,0.016000,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2998,16948.1484,5506.1797,6217.1992,0,22454.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,7.9230,0,0,0,0,0,0,0,0,0
,5.6412,0.074800,0.003400,0.015000,0.088800,0.013800,0.035300,0.007400,0.007800,1.8705,1.8989,0.002200,0.008700,0.037800,1.8702,0.3880,0.2300,0.021400,0,3.3371,0.4551,0.024700,0.000700,0.002600,0.004100,0.1897,0.001400,0.000800,0.000100,0.007300,0.036000,0.000200,0,0.002400,0.017200,0.001200,0.001600,0.069300,0.014500,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6684,16948.7656,5506.1797,6217.1992,0,22454.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1995,0.070500,0.003500,0.016100,0.093300,0.015200,0.034700,0.002700,0.009700,2.0926,2.1194,0.002100,0.007300,0.036500,1.6468,0.3474,0.2263,0.021000,0,0,0.4386,0.026600,0.000800,0.002800,0.004200,0.1930,0.001200,0.000800,0.000100,0.007200,0.034700,0.000200,0,0.002000,0.017600,0.001200,0.001900,0.081600,0.015300,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4937,16950.3398,5506.1797,6217.1992,0,22456.5195,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,414,320,0,0.1228,0,0,0,0,0,0,0,0,0,0
,5.8795,0.073500,0.003400,0.015500,0.1094,0.016000,0.034800,0.002600,0.010100,2.2571,2.2856,0.002000,0.008500,0.034600,1.1584,0.3481,0.2239,0.018700,0,4.3733,0.5443,0.032100,0.001100,0.003100,0.006300,0.2709,0.002100,0.001100,0.000100,0.009900,0.043200,0.000300,0,0.002500,0.022300,0.001300,0.001800,0.093000,0.017300,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0066,16953.1953,5506.1797,6217.1992,0,22459.3750,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1744,0.073200,0.003500,0.014900,0.1074,0.016500,0.036000,0.002400,0.008800,1.9333,1.9593,0.002000,0.009200,0.036600,1.3212,0.3010,0.1966,0.012400,0,0,0.3695,0.032800,0.000800,0.003000,0.005400,0.2536,0.001600,0.000900,0,0.008600,0.044200,0.000300,0,0.002200,0.020600,0.001400,0.002500,0.092600,0.017900,0.000300,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3607,16954.9141,5506.1797,6217.1992,0,22461.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7.6155,0.076000,0.003700,0.014900,0.1387,0.019500,0.029700,0.002400,0.007700,2.1145,2.1389,0.003300,0.014400,0.038100,1.4495,0.3105,0.1784,0.013400,0,5.9395,0.6467,0.036800,0.000900,0.015100,0.005900,0.2541,0.001800,0.001100,0.000100,0.009800,0.070700,0.000300,0,0.002600,0.028700,0.002200,0.002200,0.086800,0.018000,0.000200,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0477,16953.2773,5506.1797,6217.1992,0,22459.4570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,410,320,0,0.1162,0,0,0,0,0,0,0,0,0,0
,0.1721,0.075400,0.004400,0.016400,0.1321,0.017400,0.037600,0.002600,0.010800,2.0061,2.0337,0.001600,0.006700,0.031700,1.0476,0.3218,0.2085,0.012300,0,0,0.3650,0.034900,0.000900,0.003000,9.0334,9.3229,0.002200,0.001000,0.000100,0.010800,0.051800,0.000400,0,0.002500,0.019300,0.001200,0.001600,0.1009,0.014600,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6408,16954.2109,5506.1797,6217.1992,0,22460.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,9.0272,0,0,0,0,0,0,0,0,0
,6.0691,0.072100,0.006900,0.015000,0.094500,0.015700,0.033800,0.002500,0.008500,2.3220,2.3474,0.002100,0.010100,0.038100,2.4532,0.3918,0.2258,0.021300,0,3.3084,0.5750,0.026800,0.000900,0.002900,0.004600,0.1990,0.001300,0.000900,0.000100,0.007300,0.040400,0.000100,0,0.002300,0.023000,0.001600,0.001700,0.067900,0.014600,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6219,16954.8047,5506.1797,6217.1992,0,22460.9844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1536,0.079500,0.003100,0.015900,0.1102,0.018300,0.036400,0.002700,0.010700,2.1030,2.1321,0.001600,0.007000,0.032700,1.2926,0.3323,0.1889,0.012000,0,0,0.4210,0.030600,0.001000,0.002700,0.005100,0.2057,0.001900,0.000900,0.000100,0.007700,0.048200,0.000100,0,0.002900,0.024200,0.001600,0.002000,0.4179,0.018500,0.000600,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,18.5000,0,0,0.4850,0.6829,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2975,16958.9727,5506.1797,6217.1992,0,22465.1523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,414,320,0,0.1232,0,0,2,0,0,0,0,0,0,0
