EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1614,0.067900,0.1197,0.010600,0.1241,0.015500,0.091600,0.067500,0.002700,0.008200,1.8210,1.8445,0.002000,0.008500,0.040200,0.4234,0.2674,0.1583,0.014500,0.004400,0.1530,0.066900,0.2899,0.015400,0.000600,0.072900,6.3982,7.3018,0.002100,0.000800,0.004600,0.022100,0.051700,0.6245,0.1159,0.001600,0.023100,0.001300,0.001500,0.1287,0.013800,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,1,1,0,4,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1370,0,31.5000,0,0,0.5610,0.6980,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5560,4651.5234,5526.4492,6241.8320,0,10177.9727,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.9496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4128,0.076500,0.2164,0.015000,0.1143,0.018600,0.1117,0,0.003700,0.009400,1.7258,1.7553,0.001800,0.006900,0.039700,2.2165,0.2840,0.1556,0.014600,0.006000,0.1503,2.1447,0.3223,0.015400,0.000700,0.002300,0.3925,0.4461,0.002300,0.000800,0.002800,0.019700,0.055500,0.4821,0.2941,0.001700,0.024800,0.001300,0.001700,0.1083,0.013000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1238,0,20,0,0,0.4144,0.5382,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7985,4651.5039,5526.4492,6241.8320,0,10177.9531,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1875,0.1853,0.096500,0.008700,0.2823,0.014400,0.1296,0.072300,0.002100,0.007100,1.7311,1.7523,0.001400,0.007800,0.039500,0.3561,0.2810,0.1943,0.014900,0.003800,0.1587,0.017100,0.2599,0.011900,0.000500,0.002300,0.4653,0.5095,0.001500,0.000700,0.002500,0.015700,0.047600,0.6865,0.1027,0.001500,0.020500,0.001300,0.001700,0.1099,0.012600,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1680,0,28.5000,0,0,0.5969,0.7649,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3495,4651.4922,5526.4492,6241.8320,0,10177.9414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2761,0.067600,0.1968,0.018100,0.1020,0.016900,0.083300,0,0.002900,0.008400,1.8168,1.8424,0.001700,0.011200,0.048200,1.6053,0.2905,0.2403,0.021700,0.006900,0,3.4994,0.2770,0.015300,0.000700,0.002600,0.2275,0.4288,0.002700,0.001000,0.002500,0.018300,0.052900,0.5248,0.3675,0.001600,0.022500,0.001400,0.001700,0.1101,0.013100,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1230,0,26,0,0,0.4619,0.5849,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9655,4650.5117,5526.4492,6241.8320,0,10176.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,2747,462,0,0.2349,0,0,0,0,0,0,0,0,0,0,0,0
,0.1777,0.062100,0.077900,0.008800,0.097600,0.013800,0.062400,0,0.002200,0.007400,2.1971,2.2193,0.001800,0.008900,0.040400,0.3612,0.2518,0.1915,0.016900,0.004300,0,0,0.2487,0.014200,0.000600,0.001900,0.2643,0.4657,0.002100,0.001000,0.002800,0.022100,0.045900,0.4900,0.098500,0.001600,0.020600,0.001500,0.001500,0.1389,0.013300,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1154,0,23.5000,0,0,0.4352,0.5506,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7734,4650.4492,5526.4492,6241.8320,0,10176.8984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3664,0.091800,0.1724,0.018600,0.1053,0.017100,0.092500,0,0.003500,0.010300,2.0229,2.0524,0.001500,0.006300,0.037200,1.3138,0.2918,0.1516,0.014000,0.005000,0,3.9551,0.2924,0.015400,0.000800,0.003200,0.2237,0.4191,0.002100,0.001000,0.002700,0.019500,0.052100,0.4608,0.2887,0.002100,0.023900,0.001300,0.001600,0.1028,0.013600,0.000300,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.1185,0,23,0,0,0.3964,0.5149,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1538,4651.6602,5526.4492,6241.8320,0,10178.1094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,1839,288,0,0.2263,0,0,0,0,0,0,0,0,0,0,0,0
,3.6024,0.1045,0.1044,0.013300,0.1523,0.016200,0.1239,0.083100,0.002300,0.007400,1.8772,1.8997,0.001900,0.009800,0.050600,0.4642,0.3687,0.2267,0.020900,0.005800,0.2395,2.7757,0.2950,0.014800,0.000600,0.075800,8.2523,8.2390,0.002200,0.000900,0.004400,0.021900,0.051800,0.5110,0.1187,0.001700,0.023100,0.001300,0.002100,0.6528,0.014700,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1297,0,27,0,0,0.4391,0.5688,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9222,4649.6211,5526.4492,6241.8320,0,10176.0703,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,6.8741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1773,0.063400,0.3154,0.040900,0.099900,0.016000,0.070000,0,0.002200,0.006700,1.9454,1.9648,0.002200,0.009900,0.045900,2.4516,0.2957,0.1521,0.015500,0.005600,0.2290,0,0.2315,0.015600,0.000600,0.002200,0.4051,0.3670,0.001500,0.001000,0.002400,0.016000,0.047700,1.2778,0.4502,0.001800,0.022000,0.001300,0.001700,0.1097,0.013900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,9,11,0,2,1026,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1563,0,26,8.3496,0,1.5757,1.7320,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5519,4650.5391,5526.4492,6241.8320,0,10176.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6575,0.073800,0.069500,0.013700,0.1110,0.016900,0.1644,0.074200,0.002400,0.006900,1.9426,1.9646,0.001900,0.009200,0.039800,0.4877,0.5044,0.2097,0.021600,0.006600,1.1284,4.7050,0.3128,0.014600,0.000900,0.002300,1.4159,0.4984,0.002100,0.000800,0.004200,0.021500,0.051700,0.4616,0.1179,0.001800,0.023100,0.001300,0.002500,0.1132,0.013500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1150,0,23,0,0,0.3982,0.5132,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1729,4650.2344,5526.4492,6241.8320,0,10176.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,6870,365,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0
,0.1726,0.064000,0.2169,0.011200,0.099500,0.014200,0.076200,0,0.002000,0.006500,1.4055,1.4252,0.001200,0.008400,0.042300,1.6559,0.3088,0.1558,0.016000,0.005400,0.1639,0,0.2517,0.016800,0.000500,0.002200,0.6570,0.6768,0.001600,0.001100,0.002600,0.018100,0.046700,0.8159,0.3374,0.003900,0.021400,0.001200,0.001700,0.1122,0.014800,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,4,5,0,68,34,0,26,1,0,2,9,0,0,0,0,0,0,0,0.1693,0,25,2.0078,0,0.8626,1.0319,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6304,4649.8789,5526.4492,6241.8320,0,10176.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,5.8057,0.080200,0.071300,0.013200,0.094300,0.014500,0.075100,0,0.002500,0.006600,1.6572,1.6779,0.001500,0.007800,0.041900,0.3984,0.2842,0.1541,0.013800,0.003700,0.2596,5.2502,0.3272,0.015900,0.000500,0.001900,0.5349,0.4864,0.001700,0.000800,0.002800,0.017100,0.044300,0.4756,0.094700,0.001200,0.019400,0.001500,0.001500,0.1091,0.012900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1165,0,24,0,0,0.4128,0.5293,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6383,4650.3320,5526.4492,6241.8320,0,10176.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1500,0.067000,0.1842,0.014100,0.1465,0.016100,0.1165,0.072100,0.002400,0.006600,1.7575,1.7775,0.001600,0.008900,0.040400,0.9161,0.2944,0.1622,0.017700,0.005100,0.1455,0,0.2237,0.013400,0.000600,0.002300,7.5098,7.5658,0.001600,0.001000,0.004700,0.021600,0.1179,0.6870,0.2958,0.001400,0.020500,0.001500,0.001400,0.6620,0.014700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,4,4,0,4,29,0,27,1,0,2,8,0,0,0,0,0,0,0,0.1591,0,32,0,0,0.6052,0.7643,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7206,4645.1055,5526.4492,6241.8320,0,10171.5547,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,7.1014,1,2679,395,0,0.2206,0,0,0,0,0,0,0,0,0,0,0,0
,5.4029,0.068600,0.3819,0.013200,0.1073,0.015300,0.076500,0,0.002100,0.006700,1.6518,1.6725,0.001500,0.006900,0.041500,2.5002,0.2922,0.1869,0.015000,0.006600,0,2.6911,0.4125,0.021000,0.000700,0.085100,0.3073,0.5606,0.002800,0.001300,0.003400,0.021700,0.046000,1.5248,0.7594,0.001300,0.022600,0.001200,0.001400,0.1317,0.013300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,9,11,0,2,1026,0,26,1,0,2,19,0,0,0,0,0,0,0,0.1615,0,23.5000,8.4141,0,1.9108,2.0723,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8762,4642.2031,5526.4492,6241.8320,0,10168.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1585,0.063600,0.1182,0.013500,0.1155,0.018300,0.1209,0.072800,0.002100,0.006500,1.7435,1.7630,0.001500,0.006400,0.041400,0.3514,0.2929,0.1646,0.014600,0.004200,0,0,0.2413,0.016000,0.000700,0.002100,0.2430,0.4647,0.002500,0.001000,0.018200,0.024100,0.1570,0.7899,0.1264,0.001600,0.023800,0.001300,0.001700,0.1105,0.013500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.2055,0,26,0,0,0.6755,0.8810,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4928,4646.2031,5526.4492,6241.8320,0,10172.6523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.0173,0.068000,0.088700,0.012500,0.089900,0.015400,0.098400,0,0.002800,0.007000,1.2759,1.2979,0.001000,0.007000,0.035100,0.3912,0.4069,0.1604,0.016200,0.004800,0,5.3544,0.3199,0.010900,0.000600,0.001800,0.3113,0.5428,0.002000,0.000800,0.002200,0.017200,0.055400,0.6278,0.1282,0.001300,0.021100,0.000900,0.001000,0.1087,0.013000,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1517,0,24,0,0,0.5449,0.6966,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9282,4652.1367,5526.4492,6241.8320,0,10178.5859,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,6991,361,0,0.4145,0,0,0,0,0,0,0,0,0,0,0,0
,0.1451,0.078200,0.1925,0.014700,0.1281,0.017900,0.042600,0,0.002700,0.009500,2.2995,2.3274,0.001800,0.008600,0.063000,1.4886,0.3400,0.2187,0.020200,0.007400,0,0,0.2872,0.019300,0.000600,0.002800,0.2658,1.3782,0.002700,0.001000,0.003600,0.024700,0.091900,0.6140,0.3274,0.031800,0.026700,0.001600,0.002100,0.1276,0.013200,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,4,4,0,4,26,0,26,0,0,0,8,0,0,0,0,0,0,0,0.1327,0,33.5000,0,0,0.5566,0.6893,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9366,4649.9648,5526.4492,6241.8320,0,10176.4141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2236,0.090000,0.1957,0.017300,0.1465,0.019100,0.079400,0,0.002300,0.007400,1.6330,1.6546,0.001200,0.007200,0.036700,0.9435,0.3155,0.1627,0.015600,0.004700,0.2269,2.8190,0.3878,0.021600,0.001600,0.003500,1.6198,1.6880,0.002600,0.001100,0.005700,0.028600,0.071100,0.7532,0.3382,0.002400,0.033100,0.001900,0.002400,0.1310,0.013900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,5,0,0,26,0,26,0,0,2,9,0,0,0,0,0,0,0,0.1847,0,21.5000,0,0,0.6485,0.8332,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3557,4647.9805,5526.4492,6241.8320,0,10174.4297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1489,0.070500,0.099800,0.026000,0.1466,0.019000,0.1111,0.073100,0.002100,0.006900,1.6294,1.6500,0.001500,0.007100,0.036400,0.8019,0.2828,0.1565,0.014500,0.005400,0.1725,0,0.3356,0.017000,0.001100,0.002900,7.1672,7.2110,0.002500,0.001500,0.005300,0.030800,0.057900,0.5440,0.1251,0.002000,0.024900,0.001400,0.001900,0.1293,0.015600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1582,0,22,0,0,0.4500,0.6082,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0046,4646.9766,5526.4492,6241.8320,0,10173.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.7820,0,2550,390,0,0.1557,0,0,0,0,0,0,0,0,0,0,0,0
,4.2131,0.072800,0.3390,0.011300,0.1618,0.017100,0.1469,0,0.002500,0.006600,1.8248,1.8472,0.001600,0.008500,0.059200,2.7300,0.3684,0.2554,0.019000,0.008600,1.2171,0.9255,0.2768,0.1018,0.001000,0.1057,1.6483,0.6534,0.002200,0.001000,0.004800,0.027400,0.075400,0.7668,0.4643,0.002800,0.033700,0.001600,0.002200,0.1183,0.011800,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,2,26,0,26,1,0,2,8,0,0,0,0,0,0,0,0.1933,0,22,0,0,0.6644,0.8577,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7076,4647.3438,5526.4492,6241.8320,0,10173.7930,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1248,0.073700,0.080700,0.013100,0.1085,0.016900,0.1078,0.085300,0.002200,0.006600,1.6823,1.7013,0.001600,0.008900,0.040700,0.7458,0.3034,0.1593,0.014600,0.003600,0.1265,0,0.2376,0.016300,0.000700,0.002200,0.5932,0.6588,0.001600,0.000800,0.002700,0.017400,0.064000,0.5212,0.1349,0.002200,0.023300,0.001500,0.001700,0.1542,0.015900,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1215,0,28,0,0,0.4594,0.5809,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2049,4667.8789,5526.4492,6241.8320,0,10194.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4003,0.068000,0.068200,0.013300,0.1031,0.016400,0.072300,0,0.002100,0.007400,1.5938,1.6147,0.001700,0.006400,0.041100,0.4075,0.2935,0.1639,0.014200,0.003900,0.1171,4.8354,0.3732,0.014700,0.000800,0.002500,0.4313,0.5217,0.002100,0.000900,0.002800,0.019800,0.052300,0.4122,0.1198,0.001900,0.022400,0.001300,0.001700,0.1134,0.013500,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1056,0,19.5000,0,0,0.3565,0.4621,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4495,4663.7031,5526.4492,6241.8320,0,10190.1523,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,2082,364,0,0.1718,0,0,0,0,0,0,0,0,0,0,0,0
