EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgeConnectionBootstrap,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,1.6141,0.067700,0.014600,0.086800,0.013300,0.035100,0.002200,0.008200,0.003300,0.027700,0.001400,0.005000,0.027900,0.2896,0.2640,1.1050,0.013900,0,0.1055,0.2929,0.012100,0.000700,0.002000,0.005100,0.1005,0.001300,0.000800,0.000100,0.007000,0.037100,0.000200,0,0.001900,0.017900,0.001300,0.001800,0.047900,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011900,0.000100,0,17.2195,15085.9609,5471.1016,6226.9062,0,20557.0625,0,0,406,307,0,0.085500,0,0,0,0,0,0,0,0,0,0
,0.1022,0.071800,0.013100,0.094800,0.012700,0.036100,0.003000,0.008900,0.002800,0.031000,0.001700,0.004700,0.031300,0.2531,0.2488,1.1214,0.014500,0,0,0.2218,0.012200,0.000600,0.002100,0.004500,0.1076,0.001200,0.000800,0,0.007300,0.037800,0.000200,0,0.001700,0.017200,0.001400,0.001600,0.050300,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013100,0.000200,0,15.8163,15080.3750,5471.1016,6226.9062,0,20551.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5674,0.065000,0.014800,0.086500,0.012400,0.033700,0.002000,0.008500,0.003400,0.027900,0.001700,0.005000,0.028400,0.2926,0.2708,1.1394,0.016700,0,0.056800,0.3069,0.011000,0.000800,0.002300,0.004000,0.092700,0.001100,0.000700,0.000100,0.006600,0.036200,0.000100,0,0.001800,0.015900,0.001200,0.001600,0.047500,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012000,0.000100,0,17.5811,15073.9727,5471.1016,6226.9062,0,20545.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.096100,0.065900,0.014800,0.1060,0.013300,0.035300,0.002100,0.008400,0.003500,0.028800,0.001400,0.005100,0.026900,0.2979,0.2539,1.0257,0.016100,0,0.063200,0.2826,0.014000,0.000900,0.002800,2.4669,2.5823,0.001700,0.000700,0.000100,0.007000,0.038200,0.000200,0,0.002200,0.018700,0.001300,0.001500,0.051100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012600,0.000100,0,18.6548,15071.6758,5471.1016,6226.9062,0,20542.7773,0,0,406,305,0,0.084600,2.4612,0,0,0,0,0,0,0,0,0
,1.5350,0.077100,0.014200,0.077000,0.011700,0.029500,0.001900,0.006400,0.002800,0.022900,0.001200,0.004200,0.022500,0.5336,0.2315,1.1109,0.015600,0,0,0.3325,0.013300,0.000800,0.002700,0.004400,0.1222,0.001700,0.000700,0.000100,0.007100,0.036000,0.000200,0,0.001900,0.014900,0.001000,0.001500,0.048400,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011900,0.000100,0,14.7340,15069.4922,5471.1016,6226.9062,0,20540.5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1085,0.064700,0.014400,0.081300,0.012400,0.031500,0.001900,0.007100,0.003500,0.025600,0.001500,0.004900,0.025100,0.2843,0.2558,1.2302,0.019800,0,0.097100,0.2324,0.011000,0.000800,0.008700,0.003600,0.093700,0.001100,0.000700,0.000100,0.006100,0.034500,0.000300,0,0.002300,0.015900,0.001300,0.001300,0.046500,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011800,0.000100,0,17.4937,15105.7773,5471.1016,6226.9062,0,20576.8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5503,0.062200,0.012000,0.079000,0.012600,0.028100,0.001700,0.006500,0.002700,0.021900,0.001100,0.004600,0.022000,0.2479,0.2194,1.0867,0.014800,0,0.1903,0.3133,0.012300,0.000900,0.002800,0.005300,0.1029,0.001100,0.000800,0.000100,0.007000,0.039600,0.000200,0,0.002000,0.017100,0.001300,0.001500,0.050000,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.000200,0,16.0069,15227.8203,5471.1016,6226.9062,0,20698.9219,0,0,408,305,0,0.084400,0,0,0,0,0,0,0,0,0,0
,0.1169,0.063000,0.012700,0.084400,0.011700,0.031000,0.001900,0.006900,0.003200,0.024600,0.001100,0.004700,0.023600,0.2812,0.2454,0.9865,0.014600,0,0.052100,0.2401,0.012800,0.000600,0.002300,0.004400,0.4995,0.001100,0.000700,0.000100,0.032500,0.035400,0.000100,0,0.001800,0.014400,0.001100,0.001500,0.058500,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009700,0.000100,0,16.3512,15351.4922,5471.1016,6226.9062,0,20822.5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.4205,0.059000,0.012600,0.077900,0.011900,0.029400,0.001700,0.006800,0.002800,0.023500,0.001300,0.004000,0.023400,0.2816,0.2353,1.0646,0.013800,0,0.047400,0.2868,0.013900,0.000700,0.002500,0.004400,0.099800,0.001100,0.000700,0.000100,0.006400,0.036600,0.000100,0,0.002000,0.016000,0.001500,0.001700,0.047200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011900,0.000100,0,16.3729,15485.3516,5471.1016,6226.9062,0,20956.4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1218,0.065500,0.012600,0.089400,0.013500,0.029400,0.002000,0.006300,0.003300,0.024200,0.001400,0.004200,0.024400,0.3304,0.2428,1.0441,0.015500,0,0,0.2521,0.013000,0.000700,0.002600,2.3343,2.4426,0.001300,0.000800,0.000100,0.007500,0.039200,0.000100,0,0.002200,0.017200,0.001400,0.001600,0.053100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013900,0.000100,0,19.1535,15566.3594,5471.1016,6226.9062,0,21037.4609,0,0,408,305,0,0.084900,2.3300,0,0,0,0,0,0,0,0,0
,1.5543,0.061200,0.013900,0.078000,0.011600,0.032300,0.002400,0.007200,0.003100,0.025800,0.001400,0.004300,0.025000,0.5218,0.2424,1.1320,0.013600,0,0,0.2520,0.012200,0.000500,0.002100,0.004000,0.089900,0.001100,0.000600,0.000100,0.006400,0.034500,0.000200,0,0.001500,0.013800,0.001100,0.001200,0.044500,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010900,0.000100,0,14.8180,15565.3477,5471.1016,6226.9062,0,21036.4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1195,0.060200,0.012100,0.078200,0.011900,0.027900,0.001900,0.006800,0.002900,0.023000,0.001200,0.003800,0.021800,0.2691,0.2284,1.1501,0.016100,0,0.099800,0.2458,0.011700,0.000800,0.010300,0.004600,0.096400,0.001200,0.000700,0.000100,0.006600,0.037100,0.000100,0,0.001700,0.016800,0.001300,0.001500,0.049300,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014200,0.000100,0,16.7356,15564.8398,5471.1016,6226.9062,0,21035.9414,0,0,402,303,0,0.1037,0,0,0,0,0,0,0,0,0,0
,1.5582,0.061300,0.011400,0.077400,0.012100,0.026600,0.001600,0.006100,0.002500,0.021800,0.001100,0.003600,0.021600,0.2595,0.2711,1.1080,0.014400,0,0.1063,0.2800,0.012700,0.000700,0.002700,0.004800,0.099000,0.001100,0.000600,0.000100,0.007100,0.035700,0.000100,0,0.001400,0.016300,0.001200,0.001500,0.052200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013700,0.000200,0,16.1629,15581.6211,5471.1016,6226.9062,0,21052.7227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1038,0.074700,0.015200,0.092200,0.013800,0.034100,0.002300,0.007800,0.003500,0.027700,0.001600,0.005000,0.029400,0.2753,0.2591,1.1184,0.016400,0,0.024800,0.2293,0.012700,0.000800,0.002500,0.004500,0.1033,0.001400,0.000600,0.000100,0.008300,0.044700,0.000200,0,0.002200,0.018700,0.001300,0.002000,0.052900,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012900,0.000200,0,16.1834,15595.3633,5471.1016,6226.9062,0,21066.4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5483,0.067000,0.014500,0.083600,0.013300,0.032500,0.002400,0.008200,0.003300,0.026900,0.001400,0.004700,0.027500,0.3077,0.2793,1.1389,0.013700,0,0.053100,0.2413,0.011900,0.000600,0.002500,0.004400,0.092400,0.001100,0.000900,0.000100,0.006300,0.033200,0.000100,0,0.001400,0.013300,0.001200,0.001400,0.046700,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012300,0.000100,0,16.6357,15595.4453,5471.1016,6226.9062,0,21066.5469,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
,0.1264,0.064000,0.013900,0.1006,0.012900,0.030600,0.001900,0.007400,0.002800,0.023900,0.001100,0.004100,0.024700,0.2694,0.2368,1.0387,0.013600,0,0.048200,0.3118,0.012700,0.000700,0.002300,2.3862,2.4858,0.001400,0.000600,0.000200,0.006900,0.037000,0.000200,0,0.001900,0.017800,0.001300,0.001600,0.049200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013100,0.000100,0,18.6070,15595.4922,5471.1016,6226.9062,0,21066.5938,0,0,412,309,0,0.090700,2.3814,0,0,0,0,0,0,0,0,0
,1.0689,0.062100,0.012100,0.076800,0.012200,0.028300,0.001700,0.006300,0.002500,0.021700,0.001200,0.004100,0.021000,0.5215,0.2385,1.1062,0.030500,0,0,0.2959,0.013100,0.000800,0.002500,0.004800,0.095600,0.001200,0.000800,0.000100,0.007000,0.036400,0.000200,0,0.001500,0.015000,0.001200,0.002000,0.049600,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500,0.000100,0,14.8152,15594.8125,5471.1641,6226.9062,0,21065.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1417,0.063800,0.014800,0.081800,0.012200,0.033700,0.002300,0.007300,0.003000,0.027000,0.001400,0.005200,0.027000,0.2820,0.2424,1.1025,0.013800,0,0.072000,0.2243,0.011300,0.000800,0.009800,0.003900,0.092000,0.001000,0.000700,0.000200,0.006300,0.033300,0.000100,0,0.001500,0.015000,0.001200,0.001400,0.048200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200,0.000100,0,16.7453,15596.6172,5471.1641,6226.9062,0,21067.7812,0,0,401,287,0,0.1175,0,0,0,0,0,0,0,0,0,0
,1.5480,0.064300,0.013000,0.082000,0.038000,0.030100,0.002000,0.006700,0.003100,0.024000,0.001300,0.004500,0.024800,0.2523,0.2650,1.2335,0.016600,0,0,0.2643,0.011700,0.000800,0.002400,0.004400,0.1051,0.001200,0.000700,0.000100,0.006600,0.036400,0.000200,0,0.002100,0.016300,0.001200,0.001500,0.049500,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400,0.000100,0,16.2746,15598.8672,5471.1641,6226.9062,0,21070.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.092900,0.060700,0.013200,0.078600,0.011900,0.030100,0.001600,0.014300,0.003400,0.031200,0.001200,0.004100,0.024400,0.2689,0.2391,1.0654,0.014700,0,0,0.2046,0.011400,0.000900,0.002500,0.004000,0.093400,0.001400,0.000700,0.000100,0.006200,0.036600,0.000100,0,0.001800,0.016200,0.001500,0.001400,0.046900,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012100,0.000100,0,16.3752,15598.9492,5471.1641,6226.9062,0,21070.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.5755,0.064200,0.013000,0.1043,0.013800,0.030700,0.001900,0.006600,0.003000,0.024500,0.001300,0.004300,0.024400,0.2853,0.2384,1.0758,0.056200,0,0.1325,0.3300,0.015500,0.000800,0.003200,0.005700,0.1173,0.001600,0.000800,0.000100,0.020300,0.065600,0.000300,0,0.002000,0.019400,0.001500,0.001400,0.046900,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012300,0.000100,0,17.3902,15598.7500,5471.1641,6226.9062,0,21069.9141,0,0,383,235,0,0.1148,0,0,0,0,0,0,0,0,0,0
,0.1031,0.057600,0.012300,0.084200,0.012200,0.026400,0.001800,0.005800,0.002300,0.020900,0.001100,0.003500,0.019600,0.2438,0.2351,1.0958,0.013400,0,0.062400,0.2600,0.012200,0.000600,0.002300,2.3488,2.4549,0.001400,0.000600,0.000100,0.008400,0.062200,0.000200,0,0.001700,0.015300,0.001200,0.001300,0.048200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012700,0.000200,0,18.4608,15598.0469,5471.1641,6226.9062,0,21069.2109,0,0,0,0,0,0,2.3445,0,0,0,0,0,0,0,0,0
,1.5677,0.063000,0.013500,0.079800,0.012100,0.032400,0.002100,0.007200,0.003200,0.024700,0.001500,0.004500,0.022500,0.5363,0.2767,1.0614,0.015500,0,0,0.2587,0.011500,0.000600,0.002500,0.004600,0.093200,0.001200,0.000700,0.000100,0.006900,0.035200,0.000200,0,0.001600,0.014300,0.001200,0.001400,0.048100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,2,4,0,0,6,1,1,45,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013400,0.000200,0,13.9823,15592.5117,5471.1641,6226.9062,0,21063.6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1131,0.061700,0.011800,0.079800,0.012300,0.029000,0.002200,0.006600,0.003000,0.022900,0.001100,0.004400,0.022800,0.2588,0.2402,1.0228,0.015200,0,0,0.2437,0.012200,0.000700,0.009400,0.005400,0.4947,0.002200,0.000800,0.000100,0.007500,0.034400,0.000100,0,0.001800,0.016800,0.001200,0.001400,0.063700,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,48,4,96,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,37.5000,0,0,0.5009,0.6438,0,2,2,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,2,4,0,0,6,1,1,46,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200,0.000100,0,16.0171,15597.3789,5471.1641,6226.9062,0,21068.5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
