EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1710,0.069900,0.003100,0.017100,0.1402,0.015400,0.033600,0,0.002600,0.008500,1.9258,1.9512,0.001600,0.009100,0.034500,0.4440,0.3063,0.3900,0.015200,0,0,0.2538,0.021400,0.000600,0.002300,7.5495,7.7626,0.001500,0.000800,0.000200,0.008100,0.042200,0.000200,0,0.002900,0.019300,0.001500,0.001800,0.6354,0.016400,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6431,15814.2891,5524.9727,6230.2500,0,21339.2617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,422,320,0,0.092900,0,7.3520,1,0,0,0,0,0,0,0,0
,5.5314,0.074300,0.003400,0.015400,0.1053,0.017300,0.033100,0,0.002500,0.009100,2.0553,2.0804,0.002100,0.008500,0.032600,1.3638,0.2845,0.4079,0.013700,0,3.7006,0.3939,0.018600,0.000800,0.003200,0.2199,0.4301,0.002000,0.001100,0,0.008900,0.043800,0.000200,0,0.002900,0.022800,0.001300,0.001700,0.093000,0.015600,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6160,15811.4297,5524.9727,6230.2500,0,21336.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1646,0.071600,0.003700,0.015700,0.1290,0.015700,0.034800,0,0.002500,0.009000,2.0551,2.0815,0.001900,0.049300,0.031700,0.3637,0.3199,0.4543,0.013700,0,0,0.2649,0.019900,0.000800,0.002800,0.2246,0.4168,0.001400,0.000900,0.000100,0.007200,0.039400,0.000200,0,0.002100,0.018600,0.001500,0.001500,0.2206,0.012100,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6160,15816.6328,5524.9727,6230.2500,0,21341.6055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,5.1666,0.066900,0.002700,0.013900,0.1118,0.015800,0.033300,0,0.002600,0.009100,1.8150,1.8398,0.001800,0.007400,0.035200,0.4468,0.2937,0.4216,0.017000,0,4.1887,0.3518,0.020200,0.000800,0.011400,1.4223,1.4465,0.002100,0.000800,0,0.010800,0.043000,0.000200,0,0.002700,0.018900,0.001400,0.001500,0.074400,0.015300,0.000200,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5331,15813.5195,5524.9727,6230.2500,0,21338.4922,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,412,322,0,0.1013,0.1822,0,0,0,0,0,0,0,0,0,0
,0.1485,0.062100,0.003100,0.014700,0.087700,0.013000,0.031100,0,0.002400,0.009000,2.0723,2.0968,0.002500,0.008200,0.033600,0.3797,0.2465,0.5881,0.016600,0,0,0.2972,0.019800,0.000500,0.002700,0.1203,0.2984,0.001100,0.000900,0,0.006500,0.035500,0.000100,0,0.002100,0.015200,0.001300,0.001600,0.067200,0.014200,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3653,15814.1016,5524.9727,6230.2500,0,21339.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2968,0.069700,0.003500,0.014400,0.1129,0.016400,0.033500,0,0.002600,0.008900,1.8757,1.9015,0.001900,0.009200,0.033200,0.4609,0.3053,0.4226,0.016100,0,4.3330,0.5458,0.030800,0.000800,0.002800,0.2384,0.5384,0.001900,0.000700,0.000100,0.008500,0.042800,0.000200,0,0.002800,0.020400,0.001200,0.001700,0.079700,0.016400,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9104,15821.0078,5524.9727,6230.2500,0,21345.9805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1622,0.064900,0.004500,0.012600,0.1469,0.014100,0.026900,0,0.002300,0.008300,1.8381,1.8612,0.001500,0.007200,0.030400,0.3679,0.2826,0.4463,0.013700,0,0,0.2553,0.020300,0.000600,0.002400,7.4765,7.6786,0.001800,0.000900,0.000100,0.007200,0.038300,0.000200,0,0.002200,0.019900,0.001400,0.001500,0.6063,0.015900,0.000200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5329,15822.9180,5524.9727,6230.2500,0,21347.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,420,320,0,0.092700,0,7.1787,1,0,2,0,0,0,0,0,0
,5.7124,0.071700,0.003000,0.015000,0.099000,0.015600,0.034400,0,0.001900,0.009000,1.9394,1.9641,0.001600,0.006300,0.032100,1.3684,0.3112,0.4135,0.015600,0,3.8227,0.3622,0.019300,0.000800,0.003000,0.2011,0.4101,0.001500,0.000800,0.000100,0.007200,0.039900,0.000200,0,0.002100,0.020100,0.001200,0.001700,0.078400,0.015600,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5963,15822.7461,5524.9727,6230.2500,0,21347.7188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1429,0.069400,0.003100,0.016100,0.1164,0.014600,0.032000,0,0.002800,0.010300,2.1195,2.1485,0.001800,0.010300,0.034100,0.4786,0.2560,0.4363,0.015000,0,0,0.3666,0.020800,0.000500,0.002600,0.2616,1.3457,0.001500,0.000800,0.000100,0.007500,0.035300,0.000200,0,0.002100,0.018600,0.001200,0.001500,0.083600,0.012200,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9782,15824.4531,5524.9727,6230.2500,0,21349.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9879,0.075600,0.003800,0.018000,0.1021,0.016900,0.035700,0,0.002200,0.010100,1.9046,1.9307,0.001900,0.007200,0.031400,0.3859,0.2531,0.2445,0.014100,0,4.3517,0.3216,0.020100,0.000800,0.010300,0.2404,0.4357,0.001700,0.001000,0.000100,0.006800,0.036000,0.000200,0,0.002100,0.016900,0.001200,0.001500,0.068900,0.018500,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8680,15825.3594,5524.9727,6230.2500,0,21350.3320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,412,322,0,0.090100,0,0,0,0,0,0,0,0,0,0,0
,0.1578,0.058900,0.002700,0.012700,0.081900,0.012800,0.026600,0,0.002200,0.007400,1.9654,1.9858,0.001700,0.006700,0.041200,0.3704,0.2949,0.2521,0.014100,0,0,0.2992,0.022700,0.000900,0.002400,0.2200,0.4109,0.001100,0.000900,0.000100,0.006600,0.036500,0.000100,0,0.002100,0.016200,0.001300,0.001400,0.067700,0.013400,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2803,15830.1289,5524.9727,6230.2500,0,21355.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0165,0.070700,0.003800,0.016000,0.1176,0.016200,0.033700,0,0.002800,0.010300,1.9088,1.9379,0.001500,0.006900,0.033500,0.4165,0.2754,0.2557,0.013800,0,4.3611,0.3433,0.016600,0.000700,0.002600,1.6545,1.4501,0.001800,0.000900,0.000200,0.009500,0.039900,0.000200,0,0.002400,0.020000,0.001200,0.001900,0.073200,0.015200,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5740,15830.5273,5524.9727,6230.2500,0,21355.5000,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.4174,0,0,0,0,0,0,0,0,0,0
,0.1749,0.064200,0.002800,0.013300,0.1411,0.015600,0.028800,0,0.002700,0.007900,2.0083,2.0312,0.001800,0.009400,0.034400,0.3935,0.2768,0.2598,0.016600,0,0,0.2608,0.016200,0.000700,0.002500,7.6362,7.8758,0.002400,0.001000,0.000200,0.009600,0.042000,0.000200,0,0.002400,0.020200,0.001500,0.001700,0.6092,0.015700,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9202,15831.4648,5524.9727,6230.2500,0,21356.4375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,420,320,0,0.1196,0,7.4684,1,0,0,0,0,0,0,0,0
,5.7802,0.066700,0.003400,0.014800,0.096900,0.015900,0.035200,0,0.002200,0.010200,1.9234,1.9499,0.001900,0.006400,0.031000,1.3307,0.2880,0.2485,0.014300,0,4.1102,0.3311,0.015300,0.001000,0.002800,0.1716,0.3675,0.001400,0.001200,0.000100,0.008200,0.039500,0.000100,0,0.002600,0.016900,0.001100,0.001600,0.068800,0.013900,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3106,15830.0938,5524.9727,6230.2500,0,21355.0664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1704,0.064800,0.002900,0.014300,0.1135,0.014100,0.033000,0,0.002800,0.008800,1.8363,1.8615,0.001700,0.006000,0.029600,0.3598,0.2988,0.2656,0.015600,0,0,0.2653,0.015900,0.000700,0.010000,0.1885,0.4718,0.002000,0.000800,0.000100,0.009800,0.035900,0.000100,0,0.002000,0.018900,0.001300,0.001600,0.070300,0.014100,0.000400,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0078,15830.6953,5524.9727,6230.2500,0,21355.6680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2546,0.069900,0.002600,0.011800,0.1351,0.015900,0.035300,0,0.002300,0.009500,1.8433,1.8693,0.002200,0.010700,0.033700,0.4332,0.3505,0.2742,0.016200,0,4.3630,0.2859,0.015100,0.000600,0.002800,0.2510,0.5109,0.002300,0.001100,0.000100,0.008700,0.041400,0.000300,0,0.002600,0.018500,0.001100,0.001600,0.077400,0.016900,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0581,15831.0039,5524.9727,6230.2500,0,21355.9766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,412,322,0,0.1209,0,0,0,0,0,0,0,0,0,0,0
,0.1432,0.070300,0.003300,0.016000,0.097700,0.015100,0.032000,0,0.002900,0.009900,1.9099,1.9350,0.001700,0.006500,0.030400,0.3774,0.2491,0.2444,0.014000,0,0,0.2380,0.014300,0.000600,0.002800,0.2352,0.4469,0.001500,0.001000,0.000100,0.007800,0.040500,0.000100,0,0.002200,0.017500,0.001200,0.001500,0.075700,0.014400,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9551,15830.4180,5524.9727,6230.2500,0,21355.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2823,0.065600,0.002900,0.013600,0.098300,0.014700,0.029300,0,0.002300,0.008400,1.8868,1.9115,0.002400,0.008200,0.032300,0.4300,0.3303,0.2558,0.014000,0,4.4289,0.3264,0.015000,0.000800,0.002800,0.2289,0.4283,0.001700,0.001000,0.000100,0.007600,0.038900,0.000400,0,0.002400,0.017400,0.001100,0.001800,0.070400,0.015600,0.000200,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6120,15820.0508,5524.9727,6230.2500,0,21345.0234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1667,0.070400,0.003900,0.015800,0.1294,0.015400,0.033500,0,0.002600,0.009900,1.8806,1.9071,0.001300,0.006700,0.031700,0.3522,0.2823,0.2906,0.015000,0,0,0.2311,0.013500,0.000800,0.002300,6.7284,6.9220,0.001800,0.000900,0.000100,0.007900,0.038200,0.000200,0,0.003000,0.018700,0.001300,0.001900,0.3012,0.014200,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0030,15823.0664,5524.9727,6230.2500,0,21348.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,412,320,0,0.095400,0,6.4795,0,0,0,0,0,0,0,0,0
,5.1013,0.072900,0.003600,0.016000,0.1080,0.016300,0.033900,0,0.002800,0.009600,1.9947,2.0222,0.001900,0.008400,0.031000,1.3451,0.2681,0.2566,0.015000,0,3.4049,0.3011,0.013800,0.000700,0.002200,1.4563,1.4544,0.001500,0.001000,0.000100,0.007600,0.039800,0.000200,0,0.002500,0.018400,0.001300,0.001600,0.073500,0.014700,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8219,15817.9453,5524.9727,6230.2500,0,21342.9180,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0.1971,0,0,0,0,0,0,0,0,0,0
,0.2730,0.066300,0.002800,0.013900,0.1085,0.015200,0.029600,0,0.003500,0.008300,1.9759,2.0009,0.002000,0.006900,0.035100,0.4387,0.2666,0.2494,0.014200,0,0.023500,0.3025,0.015800,0.000700,0.010300,0.1517,0.3572,0.001300,0.001000,0.000100,0.007300,0.036800,0.000200,0,0.002300,0.017500,0.001300,0.001500,0.071300,0.013800,0.000100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9127,15819.4180,5524.9727,6230.2500,0,21344.3906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,4.8944,0.070200,0.002900,0.014100,0.098700,0.015200,0.030400,0,0.002100,0.008900,1.8622,1.8877,0.002000,0.008300,0.029800,0.4118,0.2692,0.2445,0.015300,0,4.1461,0.4294,0.016900,0.000700,0.002700,0.1728,0.3815,0.001500,0.001100,0.000100,0.007900,0.040600,0.000200,0,0.002700,0.019700,0.001100,0.001500,0.078900,0.015100,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,46,2,50,0,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.093199,0,27,0,0.035156,0.3058,0.3990,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2610,15823.3750,5524.9727,6230.2500,0,21348.3477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,422,321,0,0.095700,0,0,0,0,0,0,0,0,0,0,0
