EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiBuildingShieldComponent,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1235,0.063600,0.012600,0.098300,0.013100,0.068500,0.002000,0.005400,0.003300,0.022000,0.001200,0.004200,0.030000,0.3294,0.2175,0.8693,0.012400,0.002800,0.1094,0.3762,0.022500,0.001000,0.002800,5.7917,5.9097,0.002600,0.000800,0.004400,0.023500,0.048600,0.4567,0.001700,0.020900,0.001400,0.001800,0.055400,0.012500,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1297,0,25,0,0,0.3222,0.4519,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7753,8625.1445,5460.5820,6222.0859,0,14085.7266,0,0,0,5.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2269,0.058300,0.011500,0.080200,0.013100,0.055700,0.001700,0.005500,0.002800,0.020800,0.001100,0.003800,0.024800,2.2215,0.2191,0.8520,0.013300,0.003400,0.3978,0.3398,0.020600,0.000700,0.002300,0.004300,0.1030,0.001300,0.018300,0.002000,0.015600,0.045200,0.3856,0.001500,0.020900,0.001300,0.001400,0.051800,0.012000,0.000200,2.2092,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,4,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1055,0,22.5000,0,0,0.2760,0.3815,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3572,8625.1406,5460.5820,6222.0859,0,14085.7227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1598,0.074200,0.015500,0.082400,0.013100,0.074700,0.002200,0.005600,0.003100,0.022600,0.001200,0.004500,0.034200,0.4961,0.2357,0.8957,0.1734,0.004000,0.1318,0.3168,0.016600,0.000600,0.060300,0.004100,0.097000,0.001000,0.000600,0.002300,0.013200,0.051800,0.6720,0.004400,0.021300,0.001300,0.001500,0.045900,0.011400,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1503,0,30.5000,0,0,0.5181,0.6684,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3706,8624.6445,5460.5820,6222.0859,0,14085.2266,0,0,0,0,2,0,442,368,0,0.1080,0,0,0,0,0,0,0,0,0,0,0
,4.3548,0.064000,0.012400,0.088200,0.013400,0.073300,0.002000,0.005700,0.003400,0.022600,0.001100,0.004700,0.029200,1.2639,0.2474,0.8549,0.014300,0.003700,0.5505,0.2735,0.020700,0.000700,0.002700,0.004500,0.1061,0.001400,0.000800,0.002000,0.015200,0.1055,0.3726,0.001300,0.022400,0.001600,0.001500,0.050200,0.012200,0.000300,2.1135,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,10,10,0,1,27,0,26,1,0,2,20,0,0,0,0,0,0,0,0.096295,0,19.5000,0,0,0.2716,0.3679,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2288,8623.0469,5460.5820,6222.0859,0,14083.6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1442,0.064300,0.013100,0.088500,0.013100,0.082300,0.002200,0.006100,0.004000,0.023800,0.001300,0.004500,0.031200,0.3704,0.2484,0.8911,0.014900,0.002700,0.1038,0.3798,0.016700,0.000700,0.002400,0.004400,0.1053,0.001400,0.000800,0.002100,0.015000,0.1611,0.5140,0.001300,0.020500,0.001400,0.001600,0.048500,0.012300,0.000200,0.069600,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1296,0,31.5000,0,0,0.3796,0.5092,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6272,8627.9688,5460.5820,6222.0859,0,14088.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2883,0.062100,0.012400,0.084900,0.012700,0.090300,0.001900,0.005600,0.003600,0.022700,0.001400,0.005000,0.028300,1.2163,0.2419,0.8767,0.014300,0.003600,0.4602,0.3088,0.020600,0.000800,0.002400,0.004900,0.1080,0.001400,0.000700,0.002500,0.016300,0.049200,0.4518,0.001400,0.035800,0.001500,0.001800,0.054400,0.012900,0.000200,3.1809,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,49,3,97,0,7,10,10,0,4,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1155,0,25,0,0,0.3314,0.4469,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4058,8628.2188,5460.5820,6222.0859,0,14088.8008,0,0,0,0,0,0,463,348,0,0.093000,0,0,0,0,0,0,0,0,0,0,0
,0.1426,0.059000,0.026300,0.1118,0.012500,0.078600,0.001900,0.005700,0.003500,0.023600,0.001300,0.004700,0.030500,0.4225,0.2548,0.8927,0.015200,0.005600,0.088000,0.3938,0.017200,0.000700,0.002400,5.9797,6.0833,0.001500,0.000600,0.003700,0.020500,0.1133,0.4730,0.001200,0.024100,0.001400,0.001300,0.042100,0.012300,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1305,0,25.5000,0,0,0.3376,0.4681,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2829,8628.4688,5460.5820,6222.0859,0,14089.0508,0,0,0,5.9747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1825,0.065100,0.013400,0.084800,0.012300,0.060400,0.001800,0.005400,0.003100,0.021700,0.001300,0.003700,0.029200,2.2643,0.2319,0.8779,0.014300,0.003700,0.4186,0.2830,0.018200,0.000700,0.002000,0.004100,0.097100,0.001100,0.000800,0.002100,0.014100,0.048900,0.3825,0.001700,0.022300,0.001500,0.001700,0.055700,0.013400,0.000100,2.0513,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,97,0,6,10,10,0,0,26,0,26,0,0,1,20,0,0,0,0,0,0,0,0.1025,0,24.5000,0,0,0.2755,0.3780,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1180,8628.1562,5460.5820,6222.0859,0,14088.7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1587,0.062100,0.013000,0.087400,0.013100,0.079400,0.002200,0.005100,0.003500,0.022400,0.001300,0.004700,0.030000,0.3391,0.2288,0.8629,0.014900,0.003600,0.094500,0.3319,0.017900,0.000700,0.068000,0.004600,0.9484,0.001200,0.000700,0.002700,0.016400,0.046100,0.5430,0.001400,0.021200,0.001600,0.001500,0.087600,0.010800,0.000100,0.032200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1267,0,34,0,0,0.4120,0.5387,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9856,8624.9336,5460.5820,6222.0859,0,14085.5156,0,0,0,0,0,0,504,375,0,0.095800,0,0,0,0,0,0,0,0,0,0,0
,5.1332,0.062700,0.012700,0.087400,0.013700,0.070800,0.002100,0.005400,0.003500,0.035800,0.001400,0.005000,0.033600,1.2619,0.2720,0.8908,0.014300,0.003400,0.4085,0.2959,0.019000,0.000700,0.002000,0.004900,0.1349,0.001500,0.000800,0.002300,0.015500,0.046700,0.3288,0.001500,0.021900,0.001400,0.001700,0.053800,0.012500,0.000200,3.0063,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,4,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.095092,0,15,0,0,0.2288,0.3239,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5183,8621.6484,5460.5820,6222.0859,0,14082.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1227,0.062000,0.012600,0.078400,0.011000,0.067900,0.001800,0.005200,0.003000,0.021600,0.001200,0.004300,0.028800,0.2965,0.2255,0.8637,0.011800,0.002900,0.096000,0.3209,0.017300,0.000500,0.002000,0.004600,0.097500,0.001100,0.000900,0.002100,0.013100,0.045200,0.5166,0.001200,0.018900,0.001300,0.001600,0.050100,0.011800,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1302,0,32,0,0,0.3819,0.5121,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3046,8618.9766,5460.5820,6222.0859,0,14079.5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3617,0.066000,0.013400,0.1092,0.012600,0.066000,0.002200,0.006000,0.003500,0.022900,0.001100,0.003800,0.028500,0.3545,0.2500,0.8865,0.015100,0.003300,0.1037,0.2482,0.019200,0.000900,0.002000,0.004100,0.1035,0.001100,0.000800,0.001900,0.014300,0.047900,0.3348,0.001200,0.020900,0.001300,0.001600,0.3289,0.013200,0.000100,4.0588,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.086591,0,17.5000,0,0,0.2437,0.3303,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7278,8611.3750,5460.5820,6222.0859,0,14071.9570,0,0,0,0,0,0,462,349,0,0.089300,0,0,0,0,0,0,0,0,0,0,0
,0.1485,0.058800,0.012000,0.090300,0.010900,0.062600,0.001800,0.005900,0.003500,0.028600,0.001400,0.004800,0.031000,1.1355,0.2412,0.8676,0.013400,0.003200,0.4107,0.3190,0.018700,0.000600,0.002200,5.8263,5.9227,0.001500,0.000700,0.003200,0.017600,0.041900,0.4504,0.001100,0.033000,0.001400,0.001700,0.044900,0.012500,0.000200,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1192,0,29,0,0,0.3263,0.4455,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3630,8607.8086,5460.5820,6222.0859,0,14068.3906,0,0,0,5.8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0598,0.068800,0.016700,0.1150,0.013500,0.072000,0.002100,0.006200,0.003300,0.024400,0.001400,0.005000,0.028400,1.9143,0.2383,0.8820,0.015200,0.003300,0.3977,0.2948,0.018200,0.000700,0.002500,0.004000,0.1038,0.001200,0.000700,0.002500,0.015300,0.044700,0.4602,0.001400,0.020100,0.001200,0.001500,0.051000,0.012300,0.000100,1.9260,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,6,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1181,0,25,0,0,0.3380,0.4561,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4735,8608.5703,5460.5820,6222.0859,0,14069.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1492,0.062800,0.012400,0.080000,0.012400,0.067900,0.002000,0.004900,0.003300,0.021300,0.001100,0.004400,0.029000,0.3460,0.2552,0.8984,0.016100,0.003500,0.096600,0.3603,0.016900,0.000700,0.064000,0.003800,0.097100,0.001000,0.000800,0.001800,0.013800,0.048300,0.3957,0.001400,0.019400,0.001600,0.001700,0.053400,0.013000,0.000100,0.086600,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1060,0,26.5000,0,0,0.2860,0.3920,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9311,8607.3164,5460.6445,6222.0859,0,14067.9609,0,0,0,0,0,0,496,375,0,0.1040,0,0,0,0,0,0,0,0,0,0,0
,5.2073,0.063600,0.013000,0.083800,0.012100,0.073700,0.001900,0.005400,0.003500,0.023300,0.001200,0.004900,0.029900,1.1554,0.2416,0.8711,0.014400,0.003400,0.4442,0.3610,0.020500,0.000600,0.002700,0.004400,0.1018,0.001300,0.000900,0.002400,0.014900,0.045300,0.3077,0.001300,0.020600,0.001400,0.001600,0.051500,0.011200,0.000100,3.2091,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,0,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.088211,0,17.5000,0,0,0.2153,0.3035,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8891,8607.9453,5460.6445,6222.0859,0,14068.5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1574,0.059200,0.011400,0.079000,0.011800,0.067400,0.002000,0.005800,0.003000,0.021900,0.001300,0.004400,0.030900,0.3906,0.2319,0.8611,0.012000,0.002700,0.091000,0.3414,0.017700,0.000600,0.002300,0.004100,0.096400,0.001000,0.000800,0.002000,0.013100,0.046000,0.7084,0.004100,0.020200,0.001200,0.001300,0.047000,0.011600,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1511,0,31.5000,0,0,0.5531,0.7042,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2223,8608.6523,5460.6445,6222.0859,0,14069.2969,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0148,0.064500,0.013000,0.087100,0.013400,0.073500,0.001900,0.005500,0.003100,0.022600,0.001300,0.004400,0.031200,1.1519,0.2470,0.8756,0.013100,0.003700,0.4234,0.3002,0.018400,0.000600,0.002100,0.004600,0.1048,0.001400,0.000800,0.002100,0.015000,0.1037,0.4864,0.001300,0.020300,0.001500,0.001500,0.051100,0.013300,0.000100,2.9420,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,9,9,0,5,27,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1264,0,26,0,0,0.3552,0.4816,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4838,8608.2695,5460.6445,6222.0859,0,14068.9141,0,0,0,0,0,0,466,351,0,0.090200,0,0,0,0,0,0,0,0,0,0,0
,0.1738,0.063700,0.013300,0.1145,0.013500,0.071200,0.002000,0.005400,0.003300,0.023000,0.001300,0.004700,0.031300,0.3275,0.2608,0.8862,0.013900,0.003300,0.1309,0.3794,0.017100,0.000700,0.002700,6.2321,6.3401,0.003100,0.001000,0.004600,0.025500,0.1327,0.6704,0.001300,0.021900,0.001300,0.001800,0.048400,0.013600,0.000100,0.083700,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1741,0,23,0,0,0.4905,0.6646,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3775,8609.8398,5460.6445,6222.0859,0,14070.4844,0,0,0,6.2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1578,0.066600,0.014700,0.086100,0.012800,0.077100,0.003000,0.006700,0.003500,0.026800,0.001400,0.004900,0.033100,1.8450,0.3076,1.0186,0.018100,0.003800,0.4334,0.2846,0.021000,0.000900,0.002600,0.004700,0.1037,0.001400,0.000700,0.002000,0.014500,0.1152,0.5036,0.001300,0.021200,0.001300,0.001500,0.049700,0.013100,0.000100,1.8708,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,50,2,99,0,8,10,10,0,0,26,0,26,1,0,1,20,0,0,0,0,0,0,0,0.1299,0,28.5000,0,0,0.3688,0.4987,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2866,8601.5703,5460.6445,6222.0859,0,14062.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1383,0.061300,0.012500,0.083700,0.011800,0.080500,0.001700,0.005200,0.003100,0.022300,0.001400,0.004100,0.030700,0.7102,0.2704,0.9067,0.014600,0.003400,0.1126,0.3190,0.018400,0.000900,0.063800,0.003900,0.1001,0.001000,0.000700,0.002200,0.014600,0.1099,0.4252,0.001300,0.021400,0.001400,0.001400,0.048000,0.011700,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.097711,0,21,0,0,0.3232,0.4209,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9279,8601.2930,5460.6445,6222.0859,0,14061.9375,0,0,0,0,0,0,502,374,0,0.092800,0,0,0,0,0,0,0,0,0,0,0
,5.0669,0.063200,0.012500,0.079400,0.012600,0.076400,0.002000,0.005400,0.003300,0.021900,0.001100,0.004700,0.030900,0.3467,0.2322,0.8887,0.014800,0.002700,0.092500,0.2644,0.019900,0.000800,0.002600,0.004600,0.1048,0.001200,0.000600,0.002400,0.015600,0.045300,0.5163,0.001500,0.022800,0.001200,0.001500,0.051200,0.012400,0.000100,3.8692,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1281,0,30,0,0,0.3831,0.5112,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2108,8602.8086,5460.6445,6222.0859,0,14063.4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1410,0.063800,0.012800,0.089700,0.012400,0.059800,0.001800,0.005700,0.003200,0.022000,0.001200,0.004500,0.029400,1.2304,0.2165,0.9176,0.013600,0.003800,0.5496,0.3532,0.019400,0.000800,0.002300,0.004500,0.098600,0.001100,0.000700,0.002100,0.013500,0.044100,0.3207,0.001400,0.027600,0.001500,0.001600,0.051900,0.012000,0.000100,0,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.087500,0,19.5000,0,0,0.2294,0.3169,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2321,8602.4258,5460.6445,6222.0859,0,14063.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
