EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,4.3530,0.064000,0.069400,0.012100,0.088700,0.015700,0.071700,0.002400,0.006500,0.003300,0.022800,0.001300,0.003900,0.035400,0.4106,0.2391,0.9250,0.020000,0.019400,0.4063,0.025800,0.000500,0.002800,0.004500,0.1100,0.001900,0.001000,0.002400,0.016400,0.052200,0.4411,0.1019,0.001500,0.020300,0.001400,0.001600,0.1004,0.013500,0.000300,3.0791,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1139,0,23.5000,0,0,0.3785,0.4924,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3338,4617.1250,5464.8672,6190.3633,0,10081.9922,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1326,0.065800,0.1544,0.012200,0.082800,0.015000,0.1081,0.002200,0.006600,0.003900,0.023700,0.001300,0.005400,0.033900,1.1324,0.2020,0.8640,0.015300,0.004700,0.2838,0.026400,0.000600,0.001900,0.005600,0.096600,0.001600,0.000800,0.001700,0.014100,0.045500,0.5366,0.2194,0.001500,0.018300,0.001300,0.001500,0.1017,0.013500,0.000200,0,0.058300,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,4,27,0,27,0,0,2,5,0,0,0,0,0,0,0,0.1181,0,26,0,0,0.4784,0.5965,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0688,4618.8281,5464.8672,6190.3633,0,10083.6953,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,1962,364,0,0.3129,0,0,0,0,0,0,0,0
,4.0862,0.062400,0.1814,0.011600,0.084700,0.014400,0.067200,0.002100,0.007000,0.003700,0.023400,0.001200,0.004000,0.036300,0.8815,0.2537,0.8719,0.016000,0.004500,0.4442,0.030600,0.000700,0.070200,0.004900,0.1093,0.001700,0.000900,0.002600,0.016100,0.047300,0.4368,0.2255,0.001300,0.020700,0.001300,0.001400,0.1017,0.013300,0.000100,2.0729,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1167,0,25.5000,0,0,0.3626,0.4793,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0155,4618.8633,5464.8672,6190.3633,0,10083.7305,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1655,0.068100,0.089200,0.010300,0.1147,0.014800,0.094800,0.002100,0.005800,0.003100,0.020100,0.000900,0.003600,0.029700,0.7119,0.2201,0.9987,0.010700,0.003600,0.2801,0.027500,0.000500,0.001900,6.1949,6.3119,0.002200,0.002400,0.004900,0.023100,0.053500,0.5734,0.1076,0.001700,0.022000,0.001200,0.001600,0.1088,0.014200,0.000200,0,0.076800,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1355,0,27,0,0,0.5084,0.6439,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3724,4618.7930,5464.8672,6190.3633,0,10083.6602,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.1905,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2116,0.076400,0.1912,0.015600,0.1028,0.018200,0.078900,0.002400,0.007500,0.003700,0.025700,0.001400,0.004800,0.034600,1.8347,0.2150,0.8857,0.015600,0.005200,0.4171,0.025000,0.000600,0.002500,0.004900,0.1087,0.001700,0.000900,0.002200,0.016300,0.050900,0.5103,0.2313,0.001500,0.020600,0.001200,0.001600,0.1227,0.013500,0.000200,1.2892,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1202,0,28,0,0,0.4886,0.6088,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4847,4618.7344,5464.8672,6190.3633,0,10083.6016,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2432,390,0,0.1596,0,0,0,0,0,0,0,0
,0.1678,0.064600,0.082800,0.013800,0.086900,0.014800,0.073800,0.002600,0.008200,0.003600,0.025600,0.001000,0.004500,0.034900,0.7404,0.2521,0.9079,0.016500,0.004100,0.3158,0.028300,0.000500,0.002300,0.004200,0.1017,0.002100,0.000700,0.002100,0.014800,0.045000,0.5418,0.088900,0.001300,0.017700,0.001100,0.001200,0.1145,0.012400,0.000100,0.1014,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1250,0,28,0,0,0.4826,0.6076,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9262,4618.6016,5464.8672,6190.3633,0,10083.4688,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8340,0.071400,0.1469,0.008100,0.083400,0.015600,0.063400,0.001700,0.006800,0.002900,0.020500,0.001300,0.003800,0.032000,0.9458,0.3416,1.1939,0.016800,0.005300,0.4149,0.026800,0.000600,0.002400,0.005000,0.1194,0.001800,0.000800,0.002600,0.016100,0.055500,0.4825,0.2616,0.001600,0.021700,0.002000,0.001700,0.1306,0.014100,0.000200,2.3865,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1180,0,24,0,0,0.4166,0.5346,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2105,4618.2852,5464.8672,6190.3633,0,10083.1523,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2071,0.077500,0.083000,0.015000,0.094600,0.015000,0.1265,0.002300,0.007000,0.003700,0.023900,0.001400,0.004800,0.033300,0.4121,0.3608,1.2572,0.020600,0.005800,0.3120,0.025900,0.000900,0.002400,0.004600,0.1093,0.001900,0.000800,0.001900,0.015100,0.051800,0.4945,0.1096,0.001500,0.018300,0.001200,0.001800,0.1108,0.014200,0.000100,0.067500,0.073600,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1220,0,21.5000,0,0,0.4378,0.5598,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0829,4618.1602,5464.8672,6190.3633,0,10083.0273,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2470,390,0,0.3065,0,0,0,0,0,0,0,0
,5.2086,0.054800,0.2142,0.015200,0.080000,0.014000,0.077300,0.002100,0.007100,0.003500,0.023900,0.001300,0.004300,0.034600,1.3789,0.2745,1.1451,0.016900,0.006500,0.3670,0.030500,0.000500,0.063800,0.004100,0.093400,0.001300,0.000500,0.001900,0.013800,0.040800,0.7859,0.2170,0.004200,0.016800,0.000900,0.001000,0.1366,0.015100,0.000100,2.8420,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,2,3,0,68,34,0,26,1,0,2,5,0,0,0,0,0,0,0,0.1530,0,24,0,0,0.7231,0.8761,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5109,4618.1289,5464.8672,6190.3633,0,10082.9961,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.1419,0.066000,0.1066,0.013300,0.1173,0.015800,0.1078,0.002500,0.007200,0.003700,0.024500,0.001200,0.004600,0.034200,0.3906,0.3355,1.0748,0.015500,0.005400,0.3389,0.069700,0.000700,0.002800,6.5826,6.7220,0.001700,0.000900,0.004400,0.023300,0.054500,0.7523,0.095700,0.001800,0.022700,0.001500,0.001600,0.1081,0.044800,0.000100,0,0.070500,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,6,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1605,0,31.5000,0,0,0.6797,0.8402,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0128,4617.7305,5464.8672,6190.3633,0,10082.5977,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.5761,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3344,0.069700,0.2144,0.011600,0.094000,0.014500,0.064000,0.002000,0.007000,0.003400,0.021300,0.001100,0.004000,0.030900,2.0784,0.2336,0.8610,0.011000,0.004600,0.4374,0.026400,0.000800,0.002400,0.005100,1.1626,0.001700,0.000700,0.002400,0.017500,0.054600,0.5763,0.2841,0.001500,0.019100,0.001400,0.001700,0.1391,0.016700,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,3,3,0,6,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1191,0,29,0,0,0.5265,0.6456,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7185,4617.6797,5464.8672,6190.3633,0,10082.5469,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2488,365,0,0.2065,0,0,0,0,0,0,0,0
,0.1272,0.061700,0.071500,0.009800,0.078800,0.012200,0.069400,0.002000,0.006300,0.003100,0.020300,0.000900,0.004200,0.031000,0.6886,0.3082,0.9069,0.015100,0.004500,0.3518,0.027800,0.000500,0.001800,0.004000,0.1042,0.001700,0.000900,0.001700,0.013400,0.2114,0.4229,0.1084,0.001500,0.018600,0.001200,0.001400,0.1008,0.012900,0.000200,0.075900,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1025,0,21,0,0,0.3698,0.4723,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7445,4618.2773,5464.8672,6190.3633,0,10083.1445,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2619,0.070900,0.1474,0.010500,0.087100,0.017300,0.077800,0.002300,0.007400,0.003300,0.022200,0.001000,0.003900,0.029400,0.8763,0.2232,0.8464,0.012900,0.003600,0.4720,0.032200,0.000900,0.002700,0.004800,0.1188,0.001700,0.000800,0.002200,0.015000,0.053300,0.4746,0.1883,0.001800,0.024900,0.001500,0.002100,0.1257,0.014200,0.000200,3.4355,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,98,0,6,2,2,0,0,26,0,26,0,0,2,4,0,0,0,0,0,0,0,0.1154,0,27,0,0,0.4132,0.5286,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5653,4618.0156,5464.8672,6190.3633,0,10082.8828,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1701,0.093800,0.1158,0.011500,0.095500,0.016100,0.079600,0.002500,0.006800,0.002900,0.022900,0.001100,0.004400,0.031500,0.4131,0.2153,0.8509,0.011000,0.003500,0.3598,0.029200,0.000700,0.002300,0.004600,0.1322,0.002100,0.000900,0.001900,0.019200,0.065100,0.7495,0.1093,0.001500,0.022800,0.001600,0.001600,0.1337,0.015600,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1669,0,24.5000,0,0,0.6768,0.8437,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2916,4617.2461,5464.8672,6190.3633,0,10082.1133,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,2426,390,0,0.2080,0,0,0,0,0,0,0,0
,5.1715,0.072900,0.095000,0.012000,0.097200,0.016500,0.1189,0.002500,0.006600,0.003500,0.023000,0.001100,0.004700,0.034500,0.7842,0.2430,0.9344,0.016800,0.003800,0.4180,0.029200,0.000900,0.075900,0.004700,0.1217,0.001700,0.000800,0.002500,0.018200,0.061000,0.4747,0.1346,0.003000,0.022900,0.001400,0.001900,0.3239,0.010900,0.000200,3.9112,0.1195,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,2,0,2,1,0,2,2,0,0,0,0,0,0,0,0.1143,0,25.5000,0,0,0.4039,0.5182,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3722,4617.8438,5464.8672,6190.3633,0,10082.7109,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1515,0.069300,0.1483,0.012400,0.1174,0.015700,0.066400,0.002900,0.006900,0.003900,0.024800,0.001100,0.004400,0.034900,0.8496,0.2301,0.9052,0.015400,0.004500,0.3073,0.030100,0.000700,0.002400,6.1193,6.2394,0.001900,0.000700,0.004900,0.023700,0.058500,0.4651,0.2445,0.002000,0.024900,0.001300,0.001900,0.1019,0.010900,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,2,3,0,0,26,0,26,0,0,1,5,0,0,0,0,0,0,0,0.1232,0,22,0,0,0.3969,0.5201,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5666,4617.7461,5464.8672,6190.3633,0,10082.6133,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,6.1126,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2589,0.071000,0.1833,0.013100,0.093300,0.015900,0.079300,0.002300,0.007100,0.003500,0.024000,0.001000,0.004200,0.036300,2.2043,0.2476,0.8960,0.015400,0.004700,0.4168,0.028000,0.000700,0.002400,0.004900,0.1152,0.001800,0.000800,0.002400,0.017200,0.055700,0.3783,0.2430,0.001500,0.021800,0.001200,0.001600,0.1307,0.012800,0.000200,2.3107,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,0,26,0,26,0,0,2,5,0,0,0,0,0,0,0,0.1002,0,19,0,0,0.3660,0.4662,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6524,4617.4922,5464.8672,6190.3633,0,10082.3594,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2062,364,0,0.1902,0,0,0,0,0,0,0,0
,0.1589,0.068100,0.1536,0.013500,0.097100,0.016900,0.085600,0.002600,0.008000,0.004300,0.027600,0.001300,0.006100,0.035800,0.3969,0.2117,0.9380,0.012800,0.004400,0.2518,0.026000,0.000500,0.002200,0.004700,0.1129,0.001700,0.000900,0.001800,0.014700,0.069400,0.9591,0.1620,0.002800,0.026300,0.001700,0.001700,0.1075,0.012600,0.000100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1801,0,28.5000,0,0,0.8972,1.0773,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6477,4617.1133,5464.8672,6190.3633,0,10081.9805,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.9118,0.073600,0.080300,0.015100,0.097900,0.016100,0.074700,0.002400,0.007200,0.003500,0.023600,0.001100,0.004600,0.033900,0.4184,0.2317,0.8918,0.016300,0.004700,0.4214,0.026600,0.000700,0.002700,0.004900,0.1187,0.001900,0.000900,0.002900,0.017500,0.054400,0.4867,0.1019,0.001400,0.022500,0.001300,0.001800,0.1243,0.012900,0.000100,4.5900,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1315,0,26,0,0,0.4142,0.5457,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7401,4616.8633,5464.8672,6190.3633,0,10081.7305,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1443,0.069400,0.1541,0.013700,0.1089,0.016000,0.068900,0.002500,0.007300,0.003500,0.024200,0.001400,0.004100,0.035800,1.1586,0.2176,0.8823,0.015200,0.006800,0.3015,0.033900,0.000700,0.001700,0.004400,0.097200,0.001600,0.000800,0.002000,0.046600,0.055000,0.4749,0.2152,0.001900,0.019300,0.001200,0.001600,0.1018,0.012900,0.000100,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1148,0,21.5000,0,0,0.4044,0.5192,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7786,4616.6406,5464.8672,6190.3633,0,10081.5078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,2108,364,0,0.1449,0,0,0,0,0,0,0,0
,5.2084,0.074700,0.090000,0.012900,0.096300,0.016300,0.1105,0.002900,0.008000,0.004300,0.028500,0.001100,0.006600,0.040300,0.4971,0.2950,1.4996,0.020700,0.005200,0.4473,0.026000,0.000500,0.069100,0.004700,0.1414,0.001600,0.000800,0.002400,0.015200,0.054300,0.6053,0.094000,0.001700,0.023100,0.001400,0.002400,0.1266,0.015600,0.000300,3.2190,0.073500,0,0,0,0,0,60,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1153,0,23.5000,0,0,0.5334,0.6487,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1714,4616.5273,5464.8672,6190.3633,0,10081.3945,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1405,0.094300,0.2127,0.009400,0.1166,0.016700,0.095600,0.002400,0.007300,0.003400,0.023200,0.001100,0.004400,0.032500,1.1535,0.2498,1.2318,0.013600,0.007000,0.3653,0.027000,0.000500,0.002000,5.8794,5.9984,0.002000,0.000800,0.004000,0.022100,0.061700,0.5999,0.3342,0.002600,0.023100,0.001400,0.001700,0.1245,0.013100,0.000100,0,0.068400,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,4,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1472,0,30,0,0,0.5245,0.6717,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6240,4616.3789,5464.8672,6190.3633,0,10081.2461,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,5.8745,0,0,0,0,0,0,0,0,0,0,0,0,0
