EVENTS,Exclusive/AllWorkers/Physics,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.1806,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023500,0.011300,0.070800,0.009700,1.0514,0.027700,0.2135,0.1864,0,0.001000,0.003800,0.025100,0.2746,0.4658,0.1246,0.004200,0.055000,0.038000,0.2352,0.016600,0.000400,0.001700,0.056400,0.014400,0.027600,0.005100,0.065400,0.8512,0.024200,0.1367,0.039800,0.064100,0.002100,0.018300,0.001300,0.005200,0.001200,0.008300,0.044500,0.039700,0.004300,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157,0.028925,4,0.006600,0.051100,16.7093,11996.7852,2478.7734,2442.6875,0,14475.6250,0,0,0,0,0,16.6667,0.3955,28.5908,0,0,0,0,0,0,0,0,0,0,0
,0.2397,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038300,0.011300,0.082800,0.009500,0.8777,0.024800,0.1311,0.020100,0.2103,0.000600,0.004000,0.023100,0.3212,0.4529,0.1259,0.004100,0.056500,0.048900,0.2421,0.020100,0.000500,0.002100,0.062400,0.014700,0.027000,0.005700,0.066400,0.6651,0.024500,0.1417,0.044800,0.086100,0.002500,0.020000,0.001400,0.006400,0.001600,0.018200,0.041400,0.049500,0.005000,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184,0.029600,4,0.009200,0.052200,16.5833,11996.4727,2478.7734,2442.6875,0,14475.5586,0,0,0,0,0,16.6667,0.4406,27.0278,0,0,0,0,0,0,0,0,0,0,0
,0.1907,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041800,0.011200,0.076600,0.009200,0.8957,0.029900,0.047500,0,0,0.001100,0.003600,0.025800,0.2950,0.5173,0.1311,0.004400,0.057800,0.041300,0.2248,0.017400,0.000400,0.001500,0.058400,0.016300,0.026500,0.004900,0.065700,0.6874,0.023100,0.1401,0.039900,0.065900,0.001900,0.018500,0.001300,0.005600,0.001300,0.016900,0.038800,0.038900,0.003900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1099,0.027475,4,0.007200,0.050800,16.3332,11996.1211,2478.7734,2442.6875,0,14475.2461,0,0,0,0,0,16.6667,0.3662,28.6188,0,0,0,0,540,382,0,0.1097,0,0,0
,0.2228,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030400,0.012200,0.089500,0.009600,0.9125,0.026800,0.085900,0,0,0.000900,0.003400,0.023900,0.2880,0.4384,0.1247,0.003700,0.050800,0.035300,0.2742,0.016100,0.000400,0.001900,0.072100,0.015100,0.029300,0.005400,0.065300,0.6847,0.023900,0.1391,0.054500,0.1027,0.003100,0.027500,0.001500,0.007500,0.001900,0.011500,0.039600,0.056700,0.006200,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1465,0.036625,4,0.010500,0.050000,16.8750,11996.3555,2478.7734,2442.6875,0,14474.8945,0,0,0,0,0,16.6667,0.3960,27.8000,0,0,0,0,0,0,0,0,0,0,0
,0.1701,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029900,0.012000,0.085700,0.010000,0.8728,0.031000,0.1244,0,0.1571,0.000700,0.004800,0.027500,0.2945,0.4319,0.1290,0.003700,0.061600,0.037900,0.2091,0.022200,0.000400,0.001800,0.066600,0.016700,0.030300,0.006100,0.065300,0.6609,0.023500,0.1397,0.043900,0.088900,0.002400,0.019300,0.001300,0.006600,0.001700,0.018300,0.040400,0.050100,0.005700,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1961,0.049025,4,0.041300,0.056700,16.7162,11996.2109,2478.7734,2442.6875,0,14475.1289,0,0,0,0,0,16.6667,0.4062,27.7483,0.004000,1,0,0,0,0,0,0,0,0,0
,0.2403,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031500,0.012700,0.085500,0.010800,0.9191,0.023800,0.093100,0,0.1500,0.000600,0.003600,0.024800,0.3020,0.4046,0.1174,0.004200,0.054000,0.036100,0.2885,0.016300,0.000500,0.051500,0.064500,0.014300,0.027700,0.006500,0.066000,0.6985,0.024500,0.1400,0.044300,0.074300,0.002300,0.020500,0.001500,0.006000,0.001700,0.016500,0.040000,0.047400,0.004700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436,0.035900,4,0.009200,0.049400,16.7324,11996.3398,2478.7734,2442.6875,0,14474.9844,0,0,0,0,0,16.6667,0.4049,28.3093,0.003600,2,0,0,508,383,0,0.1025,0,0,0
,0.2070,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043600,0.010900,0.095200,0.010200,1.0871,0.028600,0.2025,0.1857,0,0.001000,0.004200,0.024200,0.3738,0.4759,0.1087,0.004300,0.054600,0.047100,0.1932,0.017900,0.000400,0.002000,0.1216,0.015800,0.029100,0.005700,0.066300,0.8684,0.024700,0.1406,0.042700,0.073100,0.002300,0.019900,0.001300,0.006900,0.002000,0.009600,0.034300,0.043900,0.004600,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2129,0.053225,4,0.048500,0.054900,17.0950,11996.2891,2478.7734,2442.6875,0,14475.1133,0,0,0,0,0,16.6667,0.4567,29.3134,0.005300,1,0,0.054400,0,0,0,0,0,0,0
,0.2429,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046000,0.010800,0.076200,0.009900,0.9155,0.027800,0.096800,0.020500,0.011600,0.001000,0.003900,0.025400,0.3999,0.5213,0.1181,0.005000,0.058700,0.041200,0.2913,0.018700,0.000600,0.002400,0.065900,0.015800,0.028600,0.010400,0.065900,0.6829,0.024900,0.1459,0.047800,0.088200,0.002500,0.020500,0.001300,0.006100,0.001300,0.017400,0.040300,0.048900,0.004900,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005,0.050125,4,0.046500,0.056900,16.3127,11996.2891,2478.7734,2442.6875,0,14475.0625,0,0,0,0,0,16.6667,0.4709,29.3072,0,0,0,0.001600,0,0,0,0,0,0,0
,0.2073,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043700,0.010600,0.081900,0.009800,0.9280,0.025100,0.084900,0,0.1363,0.000600,0.004200,0.023500,0.2898,0.4295,0.1295,0.004100,0.050300,0.035600,0.2507,0.021500,0.000400,0.001800,0.059900,0.014600,0.028100,0.005500,0.065100,0.7168,0.024800,0.1403,0.042600,0.072000,0.002200,0.019800,0.001400,0.006800,0.001400,0.018000,0.039600,0.042300,0.004400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1512,0.037800,4,0.009100,0.051300,16.4876,11995.9414,2478.7734,2442.6875,0,14475.0625,0,0,0,0,0,16.6667,0.4158,28.7457,0.003100,1,0,0,548,385,0,0.1232,0,0,0
,0.2675,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037600,0.012100,0.083500,0.009500,0.9044,0.027000,0.088700,0,0.1599,0.000700,0.004000,0.027800,0.3524,0.4172,0.1028,0.003800,0.058700,0.038500,0.3397,0.018100,0.000800,0.002000,0.067300,0.015100,0.029100,0.005600,0.066600,0.6918,0.025000,0.1414,0.045000,0.090400,0.002700,0.019800,0.001300,0.005900,0.001500,0.009700,0.034000,0.056000,0.005200,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1823,0.045575,4,0.040600,0.055400,16.8668,11998.3867,2478.7734,2442.6875,0,14474.7148,0,0,0,0,0,16.6667,0.3758,27.8959,0,0,0,0,0,0,0,0,0,0,0
,0.2951,0.005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041700,0.012000,0.074600,0.009300,0.9021,0.025400,0.089800,0,0,0.000800,0.003700,0.025400,0.2981,0.4502,0.1274,0.003800,0.057200,0.036300,0.3755,0.019900,0.000400,0.001700,0.061200,0.014800,0.028500,0.005500,0.069100,0.6844,0.025300,0.1435,0.046000,0.079800,0.002300,0.022000,0.001300,0.006200,0.001600,0.017500,0.038900,0.046700,0.004800,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447,0.036175,4,0.008700,0.049000,16.4865,12000.3320,2478.7734,2442.6875,0,14477.1602,0,0,0,0,0,16.6667,0.4061,28.0597,0,0,0,0,0,0,0,0,0,0,0
,0.2396,0.005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036600,0.010300,0.076400,0.009300,0.8697,0.025600,0.044700,0,0,0.000800,0.003500,0.026200,0.3689,0.4734,0.1641,0.004200,0.060500,0.038100,0.1989,0.020400,0.000400,0.048700,0.058300,0.017400,0.029100,0.005600,0.065900,0.6565,0.022900,0.1408,0.042300,0.065900,0.002500,0.019900,0.001400,0.006500,0.001400,0.017500,0.039100,0.045400,0.004800,0.000100,0,0,63,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1297,0.032425,4,0.007300,0.059900,16.5630,12000.0898,2478.8359,2442.6875,0,14479.1680,0,0,0,0,0,16.6667,0.4244,28.5175,0,0,0,0,510,383,0,0.1049,1,0,0
,0.1927,0.005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047000,0.010500,0.082200,0.012000,1.1267,0.027300,0.1933,0.1778,0,0.001100,0.003600,0.026200,0.2963,0.4540,0.1357,0.004100,0.053400,0.036600,0.2019,0.026000,0.000600,0.002200,0.069100,0.016200,0.030900,0.006300,0.075300,0.8971,0.029300,0.1512,0.045500,0.086600,0.002500,0.020800,0.001400,0.006300,0.001700,0.009600,0.050100,0.048700,0.006100,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1900,0.047500,4,0.043500,0.056900,17.1741,12000.0234,2478.8359,2442.6875,0,14478.9258,0,0,0,0,0,16.6667,0.4532,29.1199,0,0,0,0,0,0,0,0,0,0,0
,0.2360,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049500,0.014900,0.076700,0.011600,0.9274,0.025300,0.1899,0.019800,0.1974,0.000700,0.004300,0.024500,0.3274,0.4572,0.1319,0.003800,0.075900,0.036000,0.2762,0.017300,0.000400,0.001800,0.066300,0.014100,0.029300,0.005600,0.066500,0.7085,0.025500,0.1410,0.052000,0.081300,0.008600,0.027100,0.001200,0.005900,0.001500,0.021300,0.042600,0.075300,0.005000,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1511,0.037775,4,0.010400,0.051600,16.6309,12000.0234,2478.8359,2442.6875,0,14478.8594,0,0,0,0,0,16.6667,0.4691,28.9121,0,0,0,0,0,0,0,0,0,0,0
,0.2815,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051600,0.012400,0.084600,0.010900,0.9532,0.028000,0.089600,0,0.016200,0.000900,0.004000,0.026200,0.3170,0.4819,0.1493,0.005000,0.060900,0.041100,0.3450,0.024700,0.000400,0.001900,0.071900,0.018400,0.031600,0.005600,0.074500,0.7287,0.029700,0.1444,0.047200,0.075000,0.002500,0.025700,0.001300,0.006700,0.001600,0.018100,0.041400,0.049700,0.005700,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2017,0.050425,4,0.044900,0.060600,16.4885,12000.0234,2478.8359,2442.6875,0,14478.8594,0,0,0,0,0,16.6667,0.5046,28.8264,0.004500,1,0,0,538,383,0,0.1015,0,0,0
,0.2198,0.005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044400,0.012400,0.080200,0.011300,0.9542,0.030100,0.090600,0,0,0.000800,0.003800,0.025600,0.3531,0.4616,0.1524,0.004400,0.060200,0.039700,0.2736,0.031000,0.000500,0.001800,0.067800,0.017800,0.030600,0.006100,0.067900,0.7157,0.025900,0.1384,0.043900,0.075000,0.002300,0.021200,0.001400,0.006200,0.001400,0.007700,0.029000,0.045200,0.004400,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2115,0.052875,4,0.049300,0.059800,16.5471,12000.0117,2478.8359,2442.6875,0,14478.8594,0,0,0,0,0,16.6667,0.4509,29.4657,0,0,0,0,0,0,0,0,0,0,0
,0.2000,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034700,0.011000,0.083200,0.010600,1.0264,0.032300,0.1353,0,0.1473,0.001100,0.005500,0.036100,0.3711,0.4509,0.1441,0.004500,0.056600,0.039600,0.2081,0.026800,0.000400,0.002000,0.065600,0.017900,0.030400,0.006000,0.066000,0.7720,0.025100,0.1694,0.046200,0.078500,0.002400,0.020800,0.001300,0.006400,0.001600,0.017600,0.039300,0.046400,0.004800,0.000200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1640,0.041000,4,0.010400,0.056900,16.8859,12000.0078,2478.8359,2442.6875,0,14478.8477,0,0,0,0,0,16.6667,0.4449,28.9935,0,0,0,0,0,0,0,0,0,0,0
,0.2606,0.005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046300,0.011700,0.078500,0.012400,0.8953,0.027600,0.1323,0,0.1679,0.000800,0.003800,0.026600,0.4276,0.4297,0.1066,0.003900,0.066800,0.047200,0.3660,0.025900,0.000500,0.069300,0.067900,0.016700,0.031200,0.006100,0.066000,0.6818,0.022900,0.1367,0.043200,0.082100,0.002100,0.019500,0.001300,0.006300,0.001600,0.017400,0.040900,0.049700,0.005500,0.000100,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2412,0.060300,4,0.047900,0.079800,16.8203,12000.0078,2478.8359,2442.6875,0,14478.8438,0,0,0,0,0,16.6667,0.4516,29.1884,0.004100,1,0,0.035000,510,383,0,0.1249,0,0,0
,0.2140,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043800,0.010900,0.083500,0.009900,1.6087,0.033200,0.2044,0.1928,0,0.001000,0.004200,0.025800,0.3460,0.4761,0.1055,0.004100,0.054200,0.035800,0.2708,0.027600,0.000400,0.002400,0.072100,0.017000,0.032900,0.006100,0.091000,1.2590,0.033700,0.2232,0.051600,0.082400,0.002500,0.025800,0.001400,0.006500,0.001600,0.009600,0.032500,0.050400,0.005200,0.000200,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1736,0.043400,4,0.009500,0.059900,17.2651,11992.2930,2478.8359,2442.6875,0,14478.8438,0,0,0,0,0,16.6667,0.4432,28.5969,0,0,0,0,0,0,0,0,0,0,0
,0.2446,0.006700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032600,0.011700,0.084600,0.015800,0.9337,0.029300,0.081200,0.019100,0,0.000800,0.003700,0.024300,0.3768,0.5223,0.1491,0.004400,0.057000,0.050400,0.2913,0.020700,0.000400,0.002100,0.068400,0.016900,0.031600,0.005500,0.066700,0.6833,0.025300,0.1404,0.060100,0.086400,0.002200,0.020700,0.001400,0.022500,0.001700,0.019000,0.042600,0.049200,0.005000,0,0,0,62,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1465,0.036625,4,0.009900,0.071100,15.8550,11991.8672,2478.8359,2442.6875,0,14471.1289,0,0,0,0,0,16.6667,0.4191,29.3748,0,0,0,0,0,0,0,0,0,0,0
