EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.2983,0.071300,0.003100,0.011900,0.1619,0.015300,0.028700,0.002400,0.007400,1.7636,1.7874,0.024600,0.016700,0.057800,0.7834,0.4622,0.3558,0.023500,0,0.5653,0.031500,0.001000,0.020200,7.7409,8.1160,0.002100,0.001000,0.000200,0.009500,0.043400,0.000300,0,0.002700,0.020100,0.001500,0.001900,0.082400,0.017200,0.000100,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,51,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5917,13138.8984,5560.9727,6274.6328,0,18699.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,7.7325,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
,4.1550,0.073400,0.002900,0.011600,0.096400,0.015000,0.027600,0.002000,0.008200,1.2846,1.3061,0.001300,0.005500,0.026000,1.4451,0.2761,0.2402,0.009300,0,0.4133,0.020700,0.000900,0.003300,0.004500,0.2527,0.001700,0.000800,0.000100,0.007600,0.044900,0.000300,0,0.002300,0.019500,0.001400,0.001700,0.080500,0.017200,0.000100,0,2.3373,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3994,13138.9648,5560.9727,6274.6328,0,18699.9375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1315,0.058200,0.002700,0.014000,0.083500,0.013000,0.031700,0.002500,0.008800,1.9142,1.9400,0.001700,0.006800,0.031900,0.3516,0.2789,0.2937,0.014900,0,0.2808,0.011800,0.000500,0.001700,0.003100,0.1784,0.000900,0.000600,0.000100,0.006100,0.031100,0.000100,0,0.001800,0.013100,0.000900,0.001200,0.058700,0.010000,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6396,13171.7930,5560.9727,6274.6328,0,18732.7656,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,322,0,0.1006,0,0,0,0,0,0,0,0,0,0,0
,5.0506,0.073800,0.003900,0.015700,0.1041,0.015700,0.060000,0.002400,0.009100,1.8741,1.9003,0.002000,0.007700,0.035400,0.4053,0.3106,0.2645,0.014900,0,0.3514,0.015300,0.000900,0.002800,0.005100,0.2189,0.002100,0.000800,0.000100,0.030200,0.038700,0.000200,0,0.002400,0.018600,0.001200,0.001600,0.072600,0.014100,0.000100,0,4.2604,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0921,13237.8828,5560.9727,6274.6328,0,18798.8555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1493,0.070200,0.003000,0.013600,0.097200,0.014400,0.031900,0.002500,0.007900,1.8907,1.9153,0.001900,0.007100,0.032700,0.3663,0.4139,0.2636,0.015900,0,0.2586,0.014600,0.000700,0.002500,0.003800,0.1862,0.001500,0.000700,0.000100,0.007700,0.040800,0.000300,0,0.002300,0.016900,0.001400,0.001700,0.1109,0.017500,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6093,13237.8438,5560.9727,6274.6328,0,18798.8164,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1799,0.060900,0.002500,0.012300,0.086600,0.014300,0.029600,0.002200,0.007600,1.7933,1.8218,0.001400,0.005500,0.029000,0.4135,0.2789,0.2736,0.016200,0,0.3476,0.013400,0.000600,0.002300,0.004000,0.1816,0.001300,0.000700,0.000100,0.006300,0.035500,0.000200,0,0.002200,0.018000,0.001200,0.001500,0.088900,0.012100,0.000200,0,4.4676,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6946,13237.5938,5560.9727,6274.6328,0,18798.5664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,410,320,0,0.090000,0,0,0,0,0,0,0,0,0,0,0
,0.1218,0.063100,0.003200,0.013600,0.1077,0.014800,0.029500,0.003200,0.007600,1.7224,1.7454,0.001300,0.005100,0.029100,0.3364,0.2332,0.2356,0.013600,0,0.2154,0.016200,0.000700,0.009000,6.6735,6.8605,0.001600,0.000900,0.000100,0.007400,0.037300,0.000200,0,0.002000,0.017200,0.001200,0.001600,0.070100,0.013500,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4929,13238.1289,5560.9727,6274.6328,0,18799.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,6.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1172,0.071500,0.002600,0.013100,0.1277,0.015600,0.028900,0.002300,0.008500,1.9638,1.9883,0.001800,0.010200,0.030000,1.3262,0.2853,0.2594,0.014900,0,0.3700,0.017900,0.000900,0.002500,0.005600,0.2356,0.002400,0.001100,0.000100,0.007900,0.043700,0.000200,0,0.002300,0.021100,0.001700,0.001800,0.083900,0.015700,0.000100,0,3.4448,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6617,13253.9375,5560.9727,6274.6328,0,18814.9102,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1453,0.066400,0.002600,0.013500,0.1633,0.015100,0.032400,0.002800,0.007500,1.9897,2.0129,0.001200,0.005200,0.028900,0.3347,0.2641,0.2626,0.014300,0,0.2149,0.013600,0.000600,0.002200,0.004000,0.1934,0.001200,0.000700,0.000100,0.006700,0.046700,0.000300,0,0.002600,0.020000,0.001500,0.001300,0.069200,0.013100,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3872,13272.0938,5560.9727,6274.6328,0,18833.0664,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,320,0,0.096100,0,0,0,0,0,0,0,0,0,0,0
,5.2487,0.070600,0.003700,0.015300,0.097700,0.014900,0.037100,0.002500,0.009500,1.9010,1.9290,0.001700,0.007200,0.033800,0.6175,0.2786,0.2489,0.014400,0,0.3233,0.017400,0.000700,0.003300,0.004500,0.1977,0.001500,0.000500,0.000100,0.007000,0.037200,0.000100,0,0.002300,0.017900,0.001300,0.001700,0.2996,0.015300,0.000100,0,4.3143,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8872,13273.1758,5560.9727,6274.6328,0,18834.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1692,0.066100,0.003100,0.014600,0.1034,0.015300,0.033800,0.002700,0.008200,2.0005,2.0264,0.002200,0.011200,0.035900,0.4957,0.2780,0.2531,0.024900,0,0.2834,0.015800,0.000700,0.002900,0.004700,0.2004,0.001600,0.000900,0.000100,0.008300,0.040400,0.000200,0,0.002300,0.016600,0.001200,0.001500,0.074600,0.014700,0.000200,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6721,13273.1758,5560.9727,6274.6328,0,18834.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1861,0.071600,0.003500,0.014700,0.1026,0.017200,0.038200,0.002700,0.019800,1.7548,1.7913,0.002000,0.008300,0.036300,0.4254,0.2801,0.2510,0.015600,0,0.3157,0.027900,0.000700,0.003000,0.004400,0.2014,0.001600,0.000900,0.000100,0.007700,0.040900,0.000200,0,0.002400,0.018400,0.001200,0.001700,0.074800,0.016200,0.000200,0,4.5175,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8204,13272.8750,5560.9727,6274.6328,0,18833.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,410,320,0,0.1029,0,0,0,0,0,0,0,0,0,0,0
,0.1570,0.062200,0.002500,0.011600,0.1119,0.015000,0.027900,0.002400,0.006700,1.9675,1.9884,0.001600,0.006500,0.031500,0.4021,0.2794,0.3428,0.016100,0,0.2233,0.012900,0.000700,0.008600,6.7448,6.9721,0.002200,0.000900,0.000100,0.008600,0.039200,0.000200,0,0.002500,0.016400,0.001500,0.001600,0.073400,0.014600,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6412,13272.8750,5560.9727,6274.6328,0,18833.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,6.7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2546,0.065200,0.002600,0.012500,0.087600,0.014500,0.034200,0.001900,0.007300,1.8504,1.8717,0.001300,0.005400,0.027500,1.2933,0.3066,0.2671,0.015500,0,0.3394,0.016100,0.000900,0.002600,0.004200,0.2020,0.001300,0.000700,0.000100,0.008400,0.048800,0.000200,0,0.002800,0.020800,0.001200,0.001700,0.074700,0.015700,0.000100,0,3.7282,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1342,13273.5664,5560.9727,6274.6328,0,18834.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1942,0.068000,0.003300,0.015400,0.094500,0.013800,0.036300,0.002800,0.009000,2.0684,2.0941,0.001500,0.006800,0.037600,0.4085,0.2789,0.2744,0.022700,0,0.3404,0.016600,0.000700,0.002900,0.003900,0.1804,0.001200,0.000700,0.000100,0.007000,0.037700,0.000100,0,0.002300,0.016600,0.001200,0.001400,0.067000,0.014700,0.000100,0,0.010400,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7503,13273.5078,5560.9727,6274.6328,0,18834.4805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,320,0,0.099700,0,0,0,0,0,0,0,0,0,0,0
,5.6216,0.074700,0.003000,0.015700,0.1040,0.015500,0.036000,0.002400,0.009200,2.1779,2.2059,0.001800,0.009600,0.038300,0.4820,0.3136,0.2822,0.017500,0,0.4036,0.017300,0.000900,0.002900,0.004900,1.0586,0.001500,0.000800,0.000100,0.007600,0.039600,0.000200,0,0.002400,0.016900,0.001300,0.001600,0.073500,0.016200,0.000100,0,4.8009,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2285,13274.1289,5560.9727,6274.6328,0,18835.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.1859,0.075500,0.003300,0.016800,0.1013,0.015000,0.036500,0.002700,0.009200,2.0708,2.0979,0.001900,0.007900,0.036000,0.3861,0.2991,0.2600,0.016400,0,0.2617,0.015300,0.000900,0.002500,0.004700,0.2292,0.001400,0.001000,0.000100,0.008400,0.042800,0.000100,0,0.002500,0.017900,0.001100,0.001500,0.077100,0.015400,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7884,13273.3398,5560.9727,6274.6328,0,18834.3125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2473,0.080300,0.004000,0.017300,0.1286,0.017200,0.040800,0.002700,0.010900,2.1786,2.2090,0.001800,0.007800,0.036700,0.6760,0.2856,0.2713,0.016900,0,0.3718,0.015900,0.000900,0.002900,0.004700,0.2609,0.002000,0.000900,0.000200,0.010400,0.042100,0.000100,0,0.002500,0.022600,0.001300,0.001700,0.092400,0.015600,0.000100,0,4.2215,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9858,13276.2227,5560.9727,6274.6328,0,18837.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,412,321,0,0.1414,0,0,0,0,0,0,0,0,0,0,0
,0.1869,0.073800,0.003000,0.015400,0.1166,0.015200,0.039200,0.002700,0.009100,1.9761,2.0031,0.001600,0.006600,0.033100,0.3745,0.3160,0.2890,0.016800,0,0.2673,0.016300,0.000700,0.010200,6.4900,6.6951,0.002200,0.000800,0.000200,0.008000,0.041700,0.000200,0,0.002700,0.017600,0.001200,0.001400,0.1080,0.012900,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8976,13276.1875,5560.9727,6274.6328,0,18837.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0,6.4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1456,0.070700,0.003100,0.014100,0.098300,0.016200,0.035100,0.002600,0.009600,2.0133,2.0412,0.001900,0.009500,0.033800,1.3559,0.2814,0.2527,0.016500,0,0.3267,0.018100,0.000700,0.002600,0.004700,0.1996,0.001600,0.000800,0,0.007900,0.040500,0.000200,0,0.002300,0.018100,0.001300,0.001800,0.071500,0.015500,0.000100,0,3.5243,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8135,13275.9844,5560.9727,6274.6328,0,18836.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2262,0.066400,0.002600,0.013700,0.092700,0.013700,0.034600,0.004000,0.010500,2.0249,2.0554,0.002100,0.008700,0.040400,0.4933,0.4682,0.4261,0.067500,0,0.2926,0.015000,0.000800,0.002800,0.004600,0.1995,0.001400,0.000800,0.000100,0.007700,0.038900,0.000100,0,0.002500,0.017300,0.001300,0.001500,0.088900,0.012800,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.086900,0,26,0,0,0.2388,0.3257,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3176,13275.9844,5560.9727,6274.6328,0,18836.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,414,320,0,0.1091,0,0,0,0,0,0,0,0,0,0,0
