EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1506,0.074000,0.003100,0.014900,0.1072,0.017400,0.035300,0.002500,0.010400,2.0236,2.0504,0.001600,0.006300,0.029600,0.3456,0.2766,0.013600,0.2448,0,0,0,0.2762,0.020800,0.000600,0.002300,0.004600,0.2030,0.001500,0.000900,0,0.007400,0.1279,0.000200,0.004500,0.023300,0.001300,0.001600,0.077800,0.015500,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8010,16855.1367,5522.9219,6236.6367,0,22378.0586,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0850,0.070300,0.002900,0.014500,0.094000,0.015000,0.030900,0.002800,0.009600,2.0094,2.0359,0.002300,0.009200,0.042700,0.4002,0.2532,0.014000,0.2840,0,0,4.4506,0.3148,0.015500,0.000700,0.002400,0.004300,0.1964,0.001500,0.000800,0.000100,0.007200,0.037800,0.000200,0.002800,0.017900,0.001400,0.001400,0.066500,0.013900,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8254,16856.0430,5522.9219,6236.6367,0,22378.9648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,473,418,0,0.1099,0,0,0,0,0,0,0,0,0,0
,0.1802,0.065600,0.003200,0.014600,0.1058,0.014800,0.035500,0.002500,0.009500,1.8459,1.8718,0.002100,0.007600,0.030800,0.3688,0.2974,0.014600,0.2533,0,0,0,0.3018,0.014700,0.000700,0.002500,0.005700,0.2317,0.001900,0.000800,0.000100,0.008100,0.038900,0.000400,0.002100,0.017100,0.001500,0.001500,0.066600,0.012700,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3320,16852.1406,5522.9219,6236.6367,0,22375.0625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2308,0.075000,0.003400,0.017500,0.1083,0.019600,0.043100,0.002600,0.010900,2.0437,2.0723,0.002000,0.010100,0.033500,0.3921,0.2907,0.013300,0.2889,0,0,4.4929,0.2761,0.015200,0.000800,0.012500,0.004100,0.1951,0.001500,0.000800,0,0.007700,0.036300,0.000200,0.002300,0.017700,0.001300,0.001800,0.074200,0.016000,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2509,16852.1797,5522.9219,6236.6367,0,22375.1016,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,351,223,0,0.085700,0,0,0,0,0,0,0,0,0,0
,0.1643,0.073300,0.003100,0.014400,0.1319,0.016100,0.032700,0.002500,0.008600,1.8122,1.8356,0.001600,0.006800,0.030300,0.3677,0.3181,0.013900,0.2538,0,0,0,0.3172,0.017900,0.000800,0.002600,6.6956,6.9507,0.002100,0.001000,0.000100,0.010400,0.048700,0.000300,0.002800,0.023900,0.001300,0.002000,0.078300,0.017000,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6419,16848.5117,5522.9219,6236.6367,0,22371.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2623,0.072500,0.002600,0.014900,0.098000,0.015700,0.033500,0.002800,0.008900,1.9811,2.0060,0.001600,0.007000,0.032300,1.3496,0.2887,0.013500,0.2514,0,0,3.6916,0.3385,0.016300,0.001100,0.003200,0.004800,0.2301,0.002100,0.000600,0.000100,0.009000,0.042500,0.000200,0.002800,0.020000,0.001300,0.001400,0.075700,0.016700,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4791,16847.8086,5522.9219,6236.6367,0,22370.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1648,0.071500,0.003100,0.014600,0.092000,0.015400,0.030700,0.002900,0.008600,1.9467,1.9711,0.002000,0.006700,0.032600,0.4167,0.2728,0.029800,0.2969,0,0,0,0.3707,0.015500,0.000700,0.002400,0.004600,0.2151,0.001200,0.001000,0.000100,0.008400,0.045300,0.000300,0.002300,0.018400,0.001500,0.001700,0.074300,0.015100,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8540,16851.2891,5522.9219,6236.6367,0,22374.2109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2783,0.076200,0.003500,0.015800,0.1169,0.017800,0.035100,0.002800,0.009200,2.0105,2.0378,0.002100,0.009600,0.036400,0.4262,0.3130,0.014900,0.2636,0,0,4.4667,0.2963,0.016600,0.001100,0.003100,0.005800,1.2110,0.002100,0.001000,0.000100,0.009300,0.046700,0.000100,0.002500,0.021300,0.001400,0.001900,0.096900,0.014600,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0043,16847.0391,5522.9219,6236.6367,0,22369.9609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,473,417,0,0.1134,0,0,0,0,0,0,0,0,0,0
,0.1482,0.068600,0.003200,0.016600,0.098800,0.013900,0.031800,0.002800,0.009700,1.9094,1.9355,0.001500,0.005800,0.028800,0.3652,0.2668,0.014800,0.2477,0,0,0,0.2872,0.015300,0.001100,0.002500,0.004400,0.2015,0.001500,0.000600,0.000100,0.017500,0.034700,0.000300,0.002000,0.016000,0.001200,0.001500,0.064800,0.012500,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7826,16843.3398,5522.9219,6236.6367,0,22366.2617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3867,0.084000,0.002700,0.013300,0.1091,0.016200,0.031000,0.002500,0.008500,1.7989,1.8235,0.002400,0.008600,0.032700,0.4284,0.3303,0.015200,0.2672,0,0,4.5697,0.3149,0.016800,0.000900,0.011800,0.005300,0.2486,0.001800,0.000900,0.000100,0.009200,0.045800,0.000300,0.002700,0.019800,0.001600,0.002000,0.084200,0.017000,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2911,16843.1836,5522.9219,6236.6367,0,22366.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,351,223,0,0.089400,0,0,0,0,0,0,0,0,0,0
,0.1567,0.073400,0.003700,0.015200,0.1269,0.016100,0.032800,0.002900,0.011800,1.9531,1.9824,0.002100,0.007300,0.032000,0.3529,0.2833,0.013600,0.2627,0,0,0,0.2750,0.013900,0.000700,0.003000,6.5733,6.7756,0.002100,0.001000,0.000200,0.009100,0.039700,0.000400,0.002700,0.021100,0.001300,0.001400,0.083900,0.015800,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0182,16846.3789,5522.9219,6236.6367,0,22369.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2101,0.076600,0.004700,0.018500,0.1236,0.015900,0.032800,0.002200,0.008700,1.9520,1.9774,0.002300,0.009700,0.033900,1.3577,0.3243,0.013900,0.2926,0,0,3.5635,0.4300,0.015100,0.000600,0.002400,0.003900,0.1813,0.001400,0.001000,0.000100,0.007600,0.037200,0.000200,0.002200,0.017500,0.001100,0.001500,0.065200,0.014900,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1535,16852.8945,5522.9219,6236.6367,0,22375.8164,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1652,0.068900,0.003500,0.015600,0.1122,0.015100,0.035300,0.003000,0.009800,2.0711,2.0989,0.002100,0.008000,0.038900,0.3935,0.2896,0.013900,0.2532,0,0,0,0.3118,0.017000,0.000900,0.002800,0.004900,0.2901,0.001300,0.000800,0.000100,0.006600,0.037500,0.000200,0.002100,0.018200,0.001400,0.001500,0.071300,0.014200,0.000100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4893,16849.4648,5522.9219,6236.6367,0,22372.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,2,422,320,0,0.097700,0,0,0,0,0,0,0,0,0,0
,5.1815,0.067200,0.003500,0.015100,0.092400,0.014400,0.032300,0.002600,0.009100,1.7990,1.8245,0.001600,0.006400,0.029000,0.3807,0.2782,0.014400,0.2524,0,0,4.4709,0.2831,0.014300,0.000700,0.002400,0.004000,0.2003,0.001500,0.000800,0.000100,0.007300,0.037100,0.000100,0.002100,0.017000,0.001200,0.001500,0.067800,0.014100,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5749,16850.6016,5522.9219,6236.6367,0,22373.5234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1462,0.067600,0.003100,0.013700,0.098300,0.014500,0.043100,0.002100,0.008400,2.2333,2.2566,0.021900,0.008200,0.035800,0.4821,0.3591,0.018600,0.4534,0,0,0,0.4030,0.016200,0.000600,0.002800,0.004700,0.2276,0.001700,0.000900,0.000100,0.007700,0.040200,0.000100,0.002000,0.017500,0.001200,0.001400,0.087900,0.012600,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7597,16852.8945,5522.9219,6236.6367,0,22375.8164,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1163,0.080300,0.004400,0.016000,0.1025,0.016200,0.037800,0.002600,0.010800,1.9824,2.0108,0.001700,0.006900,0.031700,0.4062,0.2735,0.013400,0.2448,0,0,4.4012,0.3492,0.014700,0.000900,0.012100,0.005100,0.2069,0.001900,0.000900,0.000100,0.008300,0.040600,0.000200,0.002300,0.018500,0.001300,0.001800,0.075000,0.016000,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3749,16852.1758,5522.9219,6236.6367,0,22375.0977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,388,321,0,0.089900,0,0,0,0,0,0,0,0,0,0
,0.1326,0.072100,0.003000,0.013900,0.1605,0.017300,0.028700,0.002000,0.008400,1.9090,1.9313,0.001400,0.005300,0.029000,0.3264,0.2949,0.013300,0.2423,0,0,0,0.2657,0.014300,0.000800,0.002400,6.7674,7.0436,0.002200,0.001000,0.000200,0.011600,0.053600,0.000200,0.003100,0.024100,0.001400,0.002300,0.079400,0.014600,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4429,16857.2773,5522.9219,6236.6367,0,22380.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,6.7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2578,0.073700,0.003600,0.013700,0.098000,0.017500,0.034400,0.002200,0.008700,2.0003,2.0237,0.001600,0.007000,0.033200,1.3268,0.2959,0.014400,0.2504,0,0,3.6277,0.3381,0.016700,0.000900,0.003000,0.005200,0.2147,0.001700,0.000800,0.000100,0.009600,0.045700,0.000300,0.002700,0.021800,0.001400,0.001800,0.078200,0.015900,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5260,16855.8711,5522.7969,6236.5117,0,22378.6680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1508,0.072000,0.004300,0.015500,0.098700,0.016000,0.038200,0.002800,0.010300,1.9774,2.0041,0.001600,0.006500,0.030000,0.3542,0.2691,0.015100,0.2441,0,0,0,0.2805,0.015200,0.001000,0.002500,0.004300,0.2005,0.001300,0.001000,0.000100,0.007700,0.068500,0.000100,0.002100,0.017300,0.001300,0.001300,0.071300,0.013900,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4216,16858.6094,5522.7969,6236.5117,0,22381.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,449,324,0,0.098400,0,0,0,0,0,0,0,0,0,0
,5.1458,0.067200,0.002800,0.013700,0.096000,0.015800,0.031900,0.002500,0.008500,1.8248,1.8491,0.001600,0.006600,0.031200,0.4107,0.4025,0.016500,0.2805,0,0,4.2930,0.3692,0.015900,0.000900,0.019100,0.004600,0.2103,0.001800,0.000900,0.000100,0.007400,0.040900,0.000200,0.002300,0.019600,0.001300,0.001700,0.073800,0.016300,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0875,16859.3633,5522.7969,6236.5117,0,22382.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1625,0.065900,0.012100,0.015000,0.1101,0.014800,0.034900,0.002300,0.009600,2.0328,2.0579,0.002000,0.007500,0.033400,0.3655,0.2773,0.014100,0.2541,0,0,0,0.2739,0.016100,0.000800,0.002400,0.004000,0.2350,0.001200,0.001500,0.000200,0.010300,0.034700,0.000200,0.002000,0.018200,0.001100,0.001400,0.068100,0.013900,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4213,16859.9766,5522.7969,6236.5117,0,22382.7734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1864,0.071100,0.003000,0.015300,0.1037,0.015600,0.034700,0.002600,0.008400,2.0688,2.0936,0.002000,0.008100,0.031700,0.4421,0.2897,0.015100,0.2494,0,0,4.4010,0.3428,0.015600,0.001200,0.012700,0.004300,0.2210,0.001600,0.001300,0.000100,0.008300,0.041000,0.000300,0.002600,0.018000,0.001400,0.001800,0.074300,0.015300,0.000200,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1015,0,24,0,0,0.3018,0.4033,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6981,16857.5898,5522.7969,6236.5117,0,22380.3867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,348,316,0,0.1026,0,0,0,0,0,0,0,0,0,0
