EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1572,0.073200,0.2935,0.014700,0.1432,0.018800,0.089400,0,0.002400,0.008200,1.6874,1.7114,0.001600,0.007500,0.036000,1.7839,0.2578,0.5536,0.016500,0.007000,0.4480,0,0.3767,0.046700,0.000900,0.003200,8.9156,9.2251,0.003200,0.001300,0.005300,0.025400,0.061200,0.7666,0.002200,0.028300,0.001400,0.001500,0.1467,0.016400,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,2,26,0,26,0,0,2,8,0,0,0,0,0,0,0,0.2094,0,24.5000,0,0,0.6536,0.8630,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8574,5640.8516,5530.3828,6241.3945,0,11171.2344,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,8.9076,0,0,0,0,0,0,0,0,0
,5.3686,0.062300,0.1703,0.013500,0.089100,0.013700,0.1128,0.082500,0.002600,0.007500,1.9304,1.9518,0.002000,0.009800,0.042600,2.0733,0.2989,0.5913,0.017100,0.006400,0.3165,2.4098,0.4245,0.027800,0.001100,0.002400,0.005200,0.2337,0.001400,0.001000,0.002400,0.015900,0.051000,0.5970,0.001400,0.024400,0.001000,0.001600,0.1238,0.014800,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,4,4,0,0,27,0,27,0,0,2,8,0,0,0,0,0,0,0,0.1449,0,23.5000,0,0,0.5135,0.6584,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0593,5643.6055,5530.3828,6241.3945,0,11173.9883,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2039,292,0,0.1333,0,0,0,0,0,0,0,0,0,0,0
,0.1541,0.081200,0.1372,0.011400,0.1073,0.018100,0.076400,0,0.002400,0.008400,2.0883,2.1384,0.001800,0.009500,0.047900,1.0018,0.3114,0.7231,0.019200,0.005800,0.1134,0,0.3654,0.028000,0.000500,0.064200,0.004500,0.1969,0.001300,0.000900,0.001900,0.015900,0.058800,0.7723,0.006000,0.025300,0.001300,0.001800,0.1306,0.015600,0.000200,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1531,0,26,0,0,0.7041,0.8572,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8308,5643.5859,5530.3828,6241.3945,0,11173.9688,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,5.4957,0.068800,0.085700,0.014900,0.098700,0.015100,0.1126,0.078900,0.002000,0.008300,1.7949,1.8169,0.001300,0.007200,0.037400,0.4510,0.2781,0.5305,0.016100,0.005700,0.098600,4.5352,0.3812,0.023600,0.000700,0.002200,0.005000,0.2008,0.001500,0.000900,0.002700,0.017400,0.044100,0.5250,0.001200,0.021000,0.001300,0.001400,0.1216,0.012700,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,3,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0.1277,0,23,0,0,0.4638,0.5915,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3150,5643.5547,5530.3828,6241.3945,0,11173.9375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1824,0.068800,0.1998,0.013000,0.097700,0.015200,0.080100,0,0.002300,0.007600,1.8692,1.8916,0.002500,0.010300,0.046700,1.2711,0.3105,0.7569,0.021400,0.013600,0.3821,0,0.3165,0.028700,0.000700,0.002200,0.004900,0.2199,0.001100,0.000600,0.002500,0.012800,0.096600,0.6018,0.001500,0.019600,0.001200,0.001400,0.1019,0.012900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,4,4,0,3,27,0,26,1,0,2,8,0,0,0,0,0,0,0,0.1636,0,25.5000,0,0,0.5038,0.6674,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5456,5643.3164,5530.3828,6241.3945,0,11173.6992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1065,0.082200,0.1352,0.016400,0.1226,0.019300,0.095400,0,0.002700,0.008000,1.8081,1.8328,0.002000,0.007200,0.035300,1.0594,0.2965,0.5314,0.016900,0.004200,0.1639,4.0779,0.5795,0.038400,0.001500,0.004100,0.006500,0.2779,0.001700,0.001200,0.003400,0.020700,0.1304,0.9259,0.002500,0.030700,0.001900,0.002400,0.1524,0.015500,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2800,0,27,0,0,0.7511,1.0311,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1230,5642.9453,5530.3828,6241.3945,0,11173.3281,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2911,463,0,0.2405,0,0,0,0,0,0,0,0,0,0,0
,0.1627,0.075500,0.2385,0.012000,0.1560,0.018900,0.073900,0,0.002200,0.007400,1.3752,1.3955,0.001900,0.008300,0.039800,0.9917,0.4280,0.4568,0.016500,0.005800,0.3229,0,0.2906,0.028900,0.000600,0.002000,6.3247,7.4944,0.002000,0.001800,0.005200,0.025000,0.1165,0.7295,0.002000,0.024200,0.001400,0.001900,0.1130,0.013900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,50,2,99,0,8,4,4,0,4,26,0,26,1,0,1,8,0,0,0,0,0,0,0,0.1671,0,34,0,0,0.6442,0.8113,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0710,5643.6602,5530.3828,6241.3945,0,11174.0430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,6.3185,0,0,0,0,0,0,0,0,0
,3.4132,0.087200,0.1772,0.013700,0.1205,0.023600,0.1372,0.1150,0.002500,0.008000,1.8485,1.8734,0.001600,0.010500,0.037900,2.5868,0.2996,0.5339,0.015800,0.005300,0.3430,0.7015,0.5385,0.032100,0.001300,0.003700,0.005000,0.2551,0.002100,0.000900,0.003300,0.021600,0.1226,0.5648,0.001900,0.029300,0.001700,0.001700,0.1447,0.014600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,49,3,97,0,7,4,4,0,2,27,0,27,1,0,2,8,0,0,0,0,0,0,0,0.1554,0,21,0,0,0.4704,0.6258,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3778,5643.6523,5530.3828,6241.3945,0,11174.0352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2546,292,0,0.1836,0,0,0,0,0,0,0,0,0,0,0
,0.1587,0.068800,0.1138,0.011700,0.094900,0.014700,0.1016,0.076400,0.001600,0.006300,1.7795,1.7979,0.001300,0.008300,0.1035,0.5708,0.3666,0.7486,0.019200,0.008100,0.091500,0,0.3733,0.031500,0.000500,0.078500,0.004100,0.2346,0.001800,0.000900,0.001700,0.016600,0.041800,0.7532,0.001200,0.021100,0.001200,0.000800,0.1343,0.015800,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,97,0,6,1,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1669,0,27.5000,0,0,0.6493,0.8162,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4277,5643.6445,5530.3828,6241.3945,0,11174.0273,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.0123,0.074100,0.1632,0.016600,0.1129,0.017400,0.1125,0,0.003200,0.010600,2.2498,2.2830,0.002200,0.011700,0.038600,1.6750,0.3021,0.5199,0.016200,0.005200,0.2699,4.2691,0.4896,0.027400,0.000600,0.002200,0.004500,0.2027,0.001600,0.000700,0.002500,0.016600,0.048600,0.4748,0.001500,0.023400,0.001400,0.001600,0.1236,0.014900,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,4,0,0,26,0,26,0,0,2,7,0,0,0,0,0,0,0,0.1323,0,22,0,0,0.4022,0.5345,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4636,5643.3867,5530.3828,6241.3945,0,11173.7695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1513,0.070000,0.070400,0.015300,0.1021,0.015900,0.085600,0,0.003100,0.008600,2.1689,2.1954,0.001200,0.007300,0.034900,0.4318,0.2414,0.6180,0.018100,0.006500,0.078900,0,0.2915,0.028500,0.000600,0.002500,0.005800,0.2285,0.001800,0.000900,0.002600,0.016300,0.050500,0.5131,0.001200,0.026800,0.001500,0.001600,0.1297,0.017600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1218,0,21.5000,0,0,0.4465,0.5683,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9854,5643.3555,5530.3828,6241.3945,0,11173.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.5465,0.1143,0.2275,0.021800,0.1402,0.022500,0.1557,0,0.005000,0.014100,2.8993,2.9421,0.002000,0.010300,0.043000,1.4827,0.3903,0.4956,0.016100,0.005500,0.2496,3.7692,0.4192,0.029300,0.000700,0.003100,0.004500,0.2292,0.001800,0.000700,0.002700,0.019400,0.051100,0.7056,0.001900,0.025300,0.001300,0.001700,0.1203,0.014200,0.000200,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1684,0,29,0,0,0.6169,0.7853,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0429,5646.0469,5530.3828,6241.3945,0,11176.4297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,2078,462,0,0.1868,0,0,0,0,0,0,0,0,0,0,0
,0.1517,0.078800,0.098100,0.014100,0.1295,0.017800,0.081200,0,0.002400,0.008100,1.9483,1.9722,0.001300,0.008000,0.036400,0.4128,0.2469,0.5246,0.014400,0.004000,0.1253,0.059500,0.3576,0.024000,0.000500,0.002300,6.4717,6.6831,0.002100,0.001000,0.005000,0.023700,0.053700,0.5509,0.001800,0.026400,0.001600,0.001900,0.1485,0.016000,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1384,0,23.5000,0,0,0.4920,0.6304,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2629,5659.9688,5530.3828,6241.3945,0,11190.3516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,6.4665,0,0,0,0,0,0,0,0,0
,4.8082,0.076600,0.1705,0.011900,0.1011,0.018200,0.059100,0,0.001700,0.007100,1.5578,1.5784,0.001400,0.008100,0.038500,2.3789,0.3788,0.8377,0.020600,0.009900,0.2645,1.7216,0.4904,0.026400,0.000700,0.003000,0.005000,0.2457,0.001800,0.000700,0.003100,0.020600,0.057300,0.5971,0.002300,0.023900,0.001300,0.001900,0.1147,0.017200,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,4,0,0,26,0,26,0,0,1,7,0,0,0,0,0,0,0,0.1470,0,27.5000,0,0,0.5149,0.6619,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0520,5659.9570,5530.3828,6241.3945,0,11190.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1878,288,0,0.2245,0,0,0,0,0,0,0,0,0,0,0
,0.1522,0.088800,0.1020,0.014200,0.1356,0.033400,0.1256,0.084000,0.002500,0.008700,1.8967,1.9215,0.001600,0.008600,0.035600,0.4624,0.3011,0.5949,0.017600,0.005000,0.1043,0,0.3193,0.035000,0.001100,0.098400,0.006000,0.2963,0.001900,0.000900,0.003100,0.023500,0.078400,0.4291,0.002100,0.027200,0.001600,0.001900,0.3995,0.018800,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0.1389,0,18.5000,0,0,0.3330,0.4719,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3246,5659.9570,5530.3828,6241.3945,0,11190.3398,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4493,0.068500,0.1048,0.013500,0.097900,0.015700,0.1126,0.074600,0.002100,0.017500,1.7992,1.8307,0.001700,0.009400,0.041900,0.5169,0.3509,0.5953,0.017300,0.004400,0.1035,4.2243,0.4439,0.030200,0.000900,0.002500,0.004900,0.2381,0.001500,0.000700,0.002400,0.016600,0.060600,0.8162,0.001200,0.025300,0.001100,0.002000,0.1162,0.013500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0.1866,0,27.5000,0,0,0.7134,0.9000,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5071,5660,5530.3828,6241.3945,0,11190.3828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2278,0.078800,0.1564,0.012200,0.099400,0.017100,0.086900,0,0.001900,0.008200,1.6636,1.6873,0.001600,0.008900,0.040200,1.3740,0.2874,0.6009,0.017400,0.007100,0.2157,0,0.2967,0.029100,0.000700,0.002300,0.004800,0.1924,0.001200,0.001300,0.002400,0.014400,0.046400,0.5342,0.001500,0.024100,0.001200,0.001700,0.1076,0.014100,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1326,0,22,0,0,0.4566,0.5892,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7448,5661.8164,5530.3828,6241.3945,0,11192.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2176,368,0,0.2201,0,0,0,0,0,0,0,0,0,0,0
,3.2619,0.071000,0.1300,0.014600,0.1035,0.016600,0.069100,0,0.002300,0.007900,1.7284,1.7514,0.001700,0.008800,0.042200,0.6348,0.3226,0.4959,0.020900,0.006800,0.1013,2.2076,0.4814,0.032600,0.000600,0.002500,0.005700,0.2504,0.001900,0.001100,0.002500,0.018600,0.050400,0.9247,0.004600,0.022400,0.001400,0.001600,0.1144,0.013800,0.000100,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1803,0,28,0,0,0.8307,1.0110,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4694,5661.8047,5530.3828,6241.3945,0,11192.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.1882,0.072800,0.2598,0.016000,0.1372,0.016500,0.092300,0,0.003000,0.009500,2.5029,2.5332,0.001600,0.013600,0.053000,1.4200,0.3964,0.6148,0.019500,0.010800,0.2877,0,0.2886,0.026200,0.000700,0.002500,7.2921,7.5132,0.002200,0.001200,0.005200,0.023500,0.050400,0.5434,0.001700,0.023700,0.001300,0.001400,0.1698,0.012000,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,5,27,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1372,0,25,0,0,0.4725,0.6097,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2454,5661.7852,5530.3828,6241.3945,0,11192.1680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,7.2856,0,0,0,0,0,0,0,0,0
,4.4459,0.071800,0.1931,0.012300,0.1022,0.015500,0.1141,0.086800,0.001900,0.006700,1.7590,1.7793,0.001800,0.009700,0.035200,2.4363,0.2811,0.5325,0.016000,0.007100,0.3036,1.6476,0.5344,0.030300,0.000900,0.003100,0.006200,0.2323,0.001900,0.000700,0.003000,0.019600,0.1015,0.6868,0.001800,0.020300,0.001200,0.001400,0.1063,0.014600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,5,28,0,27,1,0,2,6,0,0,0,0,0,0,0,0.1549,0,28,0,0,0.6134,0.7683,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5168,5661.7891,5530.3828,6241.3945,0,11192.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2570,387,0,0.3698,0,0,0,0,0,0,0,0,0,0,0
,0.1566,0.074400,0.096700,0.014200,0.1072,0.016700,0.1253,0.072500,0.002200,0.008300,1.7305,1.7547,0.001900,0.007700,0.035400,0.4707,0.2790,0.5062,0.016700,0.005100,0.1007,0,0.3815,0.031300,0.001400,0.098800,0.005000,0.2264,0.002100,0.001500,0.003100,0.019600,0.1034,0.5146,0.001500,0.023000,0.001400,0.002000,0.1125,0.014500,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,99,0,9,1,1,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0.1257,0,24.5000,0,0,0.4331,0.5588,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8223,5661.7891,5530.3828,6241.3945,0,11192.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
