EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Ticks/PathFollowingComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.2375,0.083300,0.018200,0.098400,0.014200,0.045700,0.002900,0.010100,0.004300,0.037500,0.001700,0.006100,0.037400,0.3680,0.3288,1.1258,0.019600,0.3222,0.021900,0.000800,0.002900,0.005500,0.1081,0.001100,0.000800,0.000200,0.007200,0.045700,0.000200,0.002100,0.018400,0.001600,0.001700,0.049300,0.015300,0.000100,0.1274,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3341,15909.6211,5469.6719,6235.5391,0,21379.2930,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,8.5089,0.074300,0.015100,0.092800,0.013400,0.039600,0.002300,0.007700,0.003700,0.030200,0.001700,0.005600,0.029700,0.3514,0.2907,1.1170,0.019600,0.4062,0.018900,0.000600,0.002800,0.004900,0.1032,0.001100,0.000600,0.000100,0.007200,0.042200,0.000200,0.002400,0.018000,0.001200,0.001500,0.054100,0.015600,0.000100,6.9328,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0937,15909.6211,5469.6719,6235.5391,0,21379.2930,0,0,0,0,0,0,352,216,0,0.090400,0,0,2,0,0,0
,0.1831,0.062900,0.012400,0.1120,0.012100,0.030900,0.001800,0.005900,0.002700,0.023000,0.001100,0.003700,0.021500,0.3124,0.2805,0.9165,0.017000,0.3729,0.020400,0.000600,0.002200,10.6758,10.7885,0.001500,0.000600,0.000100,0.007800,0.039900,0.000200,0.002300,0.018800,0.001100,0.001600,0.052500,0.016500,0.000100,0.1726,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7100,15909.6992,5469.6719,6235.5391,0,21379.3711,0,0,0,0,10.6705,0,0,0,0,0,0,0,2,0,0,0
,6.4575,0.061700,0.012600,0.078400,0.010900,0.030000,0.002100,0.006300,0.003400,0.023400,0.001300,0.004000,0.021500,2.3504,0.2331,0.8414,0.015400,0.3924,0.019400,0.000600,0.010100,0.004600,0.091800,0.000900,0.000600,0.000100,0.006500,0.036200,0.000200,0.001900,0.017200,0.001200,0.001700,0.045500,0.014200,0.000100,3.2304,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0349,15909.6992,5469.6719,6235.5391,0,21379.3711,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1881,0.061400,0.013300,0.074800,0.011500,0.029300,0.002000,0.006900,0.003100,0.024500,0.001500,0.004000,0.022800,0.3058,0.2901,0.8723,0.015400,0.3239,0.018000,0.000700,0.002500,0.004500,0.095400,0.000800,0.000600,0.000100,0.006600,0.036000,0.000200,0.002100,0.015600,0.001200,0.001600,0.047200,0.013600,0.000100,0.049500,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1672,15909.7617,5469.6719,6235.5391,0,21379.4336,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,9.2118,0.081600,0.015700,0.1047,0.016400,0.040400,0.001900,0.008600,0.003900,0.029900,0.001400,0.004800,0.029000,0.3811,0.3171,1.3915,0.016500,0.5051,0.025000,0.000900,0.003500,0.006600,0.1386,0.001400,0.000900,0.000100,0.009000,0.049100,0.000300,0.002700,0.022800,0.001600,0.002000,0.064200,0.019200,0.000100,7.2945,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1654,15909.8867,5469.6719,6235.5391,0,21379.5586,0,0,0,0,0,0,466,396,0,0.099700,0,0,2,0,0,0
,0.2289,0.068500,0.014300,0.092200,0.012700,0.037800,0.002200,0.007500,0.003600,0.028400,0.001900,0.004800,0.025600,0.3358,0.2815,1.1288,0.021500,0.3099,0.021700,0.000700,0.002900,0.005000,0.1091,0.001200,0.001000,0.000100,0.007900,0.039500,0.000100,0.002000,0.018800,0.001300,0.001700,0.047600,0.015000,0.000100,0.1131,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6669,15909.8867,5469.6719,6235.5391,0,21379.5586,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
,8.9501,0.076300,0.015600,0.1130,0.013900,0.041200,0.002000,0.008100,0.003700,0.029700,0.001600,0.005400,0.029300,0.3436,0.3061,1.2854,0.019300,0.4425,0.020300,0.000900,0.003000,0.005100,0.1110,0.001200,0.000800,0.000100,0.007800,0.041000,0.000200,0.002300,0.019400,0.001200,0.001800,0.053400,0.016100,0.000100,7.1676,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5122,15909.7617,5469.6719,6235.5391,0,21379.4336,0,0,0,0,0,0,347,214,0,0.089100,0,0,2,0,0,0
,0.2230,0.069900,0.017600,0.1042,0.012800,0.036500,0.002000,0.006700,0.003300,0.025200,0.001200,0.004900,0.023800,0.4191,0.2672,0.9802,0.016600,0.3355,0.020200,0.000500,0.010800,11.4243,11.5298,0.001300,0.000700,0.000200,0.008100,0.038900,0.000200,0.002000,0.019100,0.001200,0.002000,0.050900,0.015600,0.000400,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5893,15909.8242,5469.6758,6235.5391,0,21379.5000,0,0,1,0,11.4193,0,0,0,0,0,0,0,2,0,0,0
,6.4711,0.065600,0.011500,0.086300,0.012600,0.029100,0.001700,0.005900,0.002700,0.021000,0.001100,0.003500,0.020300,2.3584,0.2426,0.9024,0.014400,0.4136,0.021100,0.001100,0.003000,0.005500,0.1231,0.001300,0.000700,0.000100,0.007600,0.043400,0.000200,0.002300,0.019400,0.001300,0.002500,0.053900,0.015500,0.000200,3.2294,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4610,15909.8594,5469.6758,6235.5391,0,21379.5352,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.2145,0.072100,0.015200,0.087100,0.013200,0.037600,0.002300,0.008500,0.003200,0.027800,0.001400,0.004900,0.026600,0.3522,0.2768,1.0427,0.017400,0.4204,0.026400,0.000700,0.002800,0.005100,0.1024,0.000900,0.000800,0.000100,0.007000,0.040300,0.000100,0.002100,0.017000,0.001300,0.001600,0.4765,0.015700,0.000100,0.1192,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6326,15909.8594,5469.6758,6235.5391,0,21379.5352,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,6.8446,0.071100,0.014300,0.091700,0.014100,0.033000,0.002300,0.007600,0.003300,0.026600,0.001300,0.004800,0.026200,0.3048,0.2774,1.0697,0.017300,0.4009,0.020400,0.000700,0.002700,0.004700,0.1070,0.001300,0.000700,0,0.007700,0.042100,0.000600,0.002200,0.016300,0.001300,0.001600,0.060100,0.014300,0.000200,5.3443,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3926,15907.5820,5469.6797,6235.5391,0,21377.2617,0,0,1,0,0,0,469,396,0,0.097900,0,0,2,0,0,0
,0.1952,0.064400,0.013400,0.087600,0.012700,0.031800,0.001700,0.006900,0.002700,0.023900,0.001300,0.004300,0.021800,0.2781,0.2501,0.8338,0.014400,0.3314,0.019000,0.000700,0.002600,0.005100,1.5095,0.000900,0.000500,0.000100,0.007200,0.1358,0.000100,0.002500,0.023300,0.001100,0.001500,0.049000,0.014400,0.000100,0.1140,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9371,15907.5547,5469.6797,6235.5391,0,21377.2344,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,8.1117,0.069300,0.015500,0.088100,0.012300,0.041900,0.002200,0.008000,0.004100,0.030800,0.001700,0.005300,0.030600,0.3260,0.3167,1.2202,0.019700,0.3467,0.016700,0.000600,0.002100,0.004100,0.086600,0.001200,0.000600,0.000100,0.006200,0.034300,0.000200,0.002000,0.014700,0.001200,0.001600,0.057500,0.011200,0.000200,6.3606,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8568,15907.7500,5469.6836,6235.5391,0,21377.4336,0,0,0,0,0,0,347,214,0,0.088400,0,0,2,0,0,0
,0.2623,0.074900,0.017000,0.1195,0.014100,0.041700,0.002400,0.008900,0.003700,0.032100,0.001500,0.006000,0.033200,0.5074,0.3943,1.3443,0.023000,0.3831,0.027300,0.000900,0.018900,10.6768,10.7992,0.001800,0.000800,0.000100,0.007700,0.039900,0.000100,0.002100,0.022700,0.001200,0.001700,0.057500,0.018600,0.000200,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8644,15907.8242,5469.6875,6235.5391,0,21377.5117,0,0,1,0,10.6706,0,0,0,0,0,2,2,2,1,0,0
,6.4437,0.060300,0.011200,0.077200,0.011400,0.028100,0.001600,0.005600,0.002500,0.020600,0.001000,0.003800,0.020200,2.3826,0.2138,0.8215,0.015400,0.4025,0.020500,0.000700,0.002700,0.004600,0.099100,0.001200,0.000600,0.000100,0.007200,0.043300,0.000200,0.002000,0.017300,0.001200,0.001600,0.044800,0.012800,0.000200,3.2482,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1427,15907.8242,5469.6875,6235.5391,0,21377.5117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1805,0.062800,0.012000,0.077400,0.011700,0.029900,0.001900,0.006300,0.002700,0.023200,0.001300,0.004100,0.021100,0.2891,0.2509,0.8788,0.015400,0.2940,0.019100,0.000500,0.002900,0.004900,0.097600,0.000900,0.000500,0.000100,0.007000,0.037200,0.000100,0.001500,0.015000,0.001100,0.001600,0.047300,0.014000,0.000300,0.1345,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1217,15907.7812,5469.6914,6235.5391,0,21377.4727,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,7.3490,0.077400,0.015600,0.099400,0.015700,0.035900,0.002200,0.008600,0.003200,0.028000,0.001400,0.005500,0.028600,0.4545,0.2962,0.9322,0.015300,0.4592,0.023400,0.001000,0.003300,0.005700,0.1271,0.001300,0.000800,0.000200,0.008300,0.045600,0.000300,0.002400,0.021600,0.001600,0.002000,0.061200,0.019600,0.000100,5.8846,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2620,15907.8359,5469.6914,6235.5391,0,21377.5273,0,0,1,0,0,0,469,399,0,0.1104,0,0,2,0,0,0
,0.2133,0.067800,0.014100,0.087500,0.013200,0.035800,0.001900,0.007700,0.003400,0.027500,0.001600,0.004700,0.027800,0.2905,0.2650,0.9859,0.037000,0.2596,0.018800,0.000700,0.002600,0.004300,0.099100,0.000900,0.000700,0.000100,0.007200,0.041900,0.000100,0.002100,0.020100,0.001600,0.001700,0.052100,0.014500,0.000100,0.084200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7419,15907.8086,5469.6953,6235.5391,0,21377.5039,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,8.1622,0.086300,0.015000,0.093800,0.013300,0.039400,0.002200,0.008100,0.003600,0.030700,0.001600,0.005500,0.030100,0.3526,0.3074,1.2404,0.021900,0.3711,0.018900,0.000600,0.002600,0.004800,0.098100,0.001100,0.000600,0,0.007300,0.038400,0.000200,0.002000,0.016900,0.001300,0.001800,0.051300,0.014000,0.000100,6.3798,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3778,15907.8711,5469.6992,6235.5391,0,21377.5703,0,0,0,0,0,0,347,214,0,0.081200,0,0,2,0,0,0
,0.2204,0.066400,0.013900,0.1125,0.011800,0.036300,0.002100,0.006600,0.003000,0.024700,0.001500,0.004300,0.024500,0.3061,0.2818,0.9331,0.015800,0.2915,0.018100,0.000700,0.010600,9.6520,9.7526,0.001300,0.000600,0.000100,0.007900,0.038200,0.000200,0.001900,0.017700,0.001300,0.001900,0.051900,0.015900,0.000100,0.1215,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6461,15907.8750,5469.6992,6235.5391,0,21377.5742,0,0,1,0,9.6470,0,0,0,0,0,0,0,2,0,0,0
,6.6046,0.065900,0.013900,0.1093,0.013000,0.031600,0.001900,0.007900,0.003100,0.025600,0.001300,0.004300,0.024500,2.5520,0.2819,0.8739,0.014200,0.4726,0.020900,0.000800,0.002700,0.005300,0.1006,0.001200,0.000700,0.000100,0.006600,0.058600,0.000200,0.021500,0.019500,0.001000,0.001500,0.047400,0.012900,0.000200,3.1723,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6006,15908.6953,5469.7031,6235.5391,0,21378.3984,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,0.1693,0.058200,0.012600,0.073000,0.011100,0.028400,0.001800,0.006400,0.002800,0.023400,0.001300,0.004100,0.020500,0.2636,0.2468,0.8705,0.014900,0.2491,0.017800,0.000600,0.002300,0.003800,0.088000,0.000900,0.000600,0.000100,0.006700,0.032900,0.000200,0.002000,0.015500,0.001000,0.001500,0.043400,0.012100,0.000100,0.073900,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6747,15909.1328,5469.7031,6235.5391,0,21378.8359,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,7.4880,0.074400,0.013700,0.092900,0.013900,0.033700,0.002000,0.007200,0.003400,0.026900,0.001600,0.005100,0.027100,0.3431,0.2865,1.1099,0.018900,0.4544,0.020900,0.000800,0.002900,0.005000,0.1188,0.001000,0.000700,0.000100,0.007000,0.048300,0.000200,0.002600,0.018800,0.001200,0.001600,0.057200,0.015600,0.000200,5.9533,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2285,15909.1328,5469.7070,6235.5391,0,21378.8398,0,0,1,0,0,0,471,396,0,0.1086,0,0,2,0,0,0
,0.2026,0.094100,0.013200,0.083300,0.011400,0.033500,0.002600,0.008600,0.003600,0.028300,0.001700,0.005000,0.025700,0.2935,0.2746,0.8821,0.014700,0.2922,0.020900,0.000900,0.002700,0.004400,0.098000,0.000900,0.000600,0.000100,0.005800,0.035300,0.000600,0.001900,0.014600,0.001000,0.001400,0.045700,0.013300,0.000100,0.1176,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2856,15909.1797,5469.7070,6235.5391,0,21378.8867,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,7.2951,0.068900,0.013700,0.088800,0.012400,0.028600,0.002100,0.006800,0.003400,0.025700,0.001100,0.004800,0.023600,0.2875,0.2624,0.8580,0.015800,0.4443,0.020500,0.000800,0.002800,0.005100,0.1087,0.001200,0.000800,0.000100,0.007600,0.043100,0.000200,0.002300,0.019200,0.001400,0.001900,0.056100,0.016000,0.000200,6.0429,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1597,15909.1797,5469.7109,6235.5391,0,21378.8906,0,0,0,0,0,0,347,214,0,0.082600,0,0,2,0,0,0
