EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.3079,0.075100,0.1041,0.015100,0.1201,0.018000,0.075300,0.002300,0.007700,1.8238,1.8466,0.002400,0.010500,0.042400,2.2864,0.4401,0.2693,0.022000,0.005200,0.3152,2.2698,0.4993,0.031500,0.000500,0.002500,0.005500,0.2371,0.001700,0.001000,0.002500,0.018800,0.052000,0.3467,0.001900,0.021600,0.001500,0.001800,0.1084,0.016400,0.000100,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1059,0,24,0,0,0.2617,0.3676,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0589,10889.0352,5514.3984,6229.7305,0,16403.4336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1959,0.082700,0.1154,0.016600,0.1553,0.019900,0.069500,0.002200,0.007700,1.5123,1.5340,0.001600,0.009200,0.036900,1.3461,0.2685,0.1670,0.014400,0.003200,0.068500,0,0.3414,0.026800,0.000500,0.002500,5.8398,6.0534,0.002000,0.001100,0.004800,0.055700,0.054500,0.5442,0.001800,0.026200,0.001300,0.001500,0.1239,0.015300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1583,0,26,0,0,0.4879,0.6462,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2655,10884.8047,5514.3984,6229.7305,0,16399.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1176,352,0,0.1041,0,5.8347,0,0,0,0,0,0,0,0,0,0,0,0
,5.4971,0.071300,0.1151,0.015000,0.098100,0.014800,0.1204,0.002700,0.010300,2.3071,2.3341,0.002300,0.009300,0.040100,3.9578,0.4062,0.2361,0.019300,0.004700,0.2255,0.8907,0.3984,0.028600,0.000300,0.002300,0.004000,0.2509,0.001500,0.000800,0.001900,0.013400,0.042600,0.4036,0.001100,0.019400,0.000900,0.001700,0.1061,0.011500,0.000400,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1020,0,22,0,0,0.3261,0.4281,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9678,10888.6914,5514.3984,6229.7305,0,16403.0898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.082700,0,0,0,0,0,0,0,0,0,0,0
,0.1805,0.074100,0.091100,0.017200,0.1034,0.016600,0.082800,0.002800,0.008900,1.7818,1.8096,0.001900,0.007900,0.035900,1.4371,0.3667,0.2433,0.017800,0.006000,0.071000,0,0.3805,0.030800,0.000900,0.054500,0.004300,0.2093,0.001400,0.000700,0.002000,0.012500,0.047400,0.7256,0.004800,0.020100,0.001300,0.001600,0.1106,0.013400,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,35,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1863,0,34,0,0,0.5967,0.7830,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5435,10889.2422,5514.3984,6229.7305,0,16403.6406,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3029,0.083300,0.078000,0.017300,0.1102,0.019600,0.079500,0.002300,0.008400,1.3245,1.3482,0.001500,0.007300,0.031000,1.5861,0.3341,0.1928,0.022700,0.003700,0.1709,3.2649,0.4986,0.027800,0.000800,0.002500,0.005200,0.2283,0.001800,0.000900,0.003200,0.017500,0.048800,0.2784,0.001500,0.021200,0.001300,0.001800,0.099900,0.011600,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,46,2,49,0,3,3,3,0,0,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.082098,0,16,0,0,0.2104,0.2925,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5716,10884.3086,5514.3984,6229.7305,0,16398.7070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1490,347,0,0.1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1795,0.072200,0.068200,0.013000,0.1087,0.017000,0.069000,0.002200,0.008200,1.8251,1.8482,0.001800,0.008900,0.038900,0.9157,0.2774,0.1715,0.014000,0.003200,0.095600,0,0.3028,0.026400,0.000700,0.002600,0.004200,0.2162,0.001500,0.001100,0.002300,0.014900,0.1392,0.5364,0.001700,0.021300,0.001400,0.001500,0.097200,0.014800,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1191,0,34,0,0,0.4705,0.5896,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6469,10883.1445,5514.3984,6229.7305,0,16397.5430,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5299,0.068700,0.084500,0.014600,0.1028,0.014600,0.080800,0.002000,0.007800,1.8456,1.8681,0.002300,0.007900,0.038200,1.9294,0.3694,0.2080,0.018300,0.004700,0.2240,1.2492,0.4637,0.030400,0.000600,0.002800,0.005000,0.2149,0.001600,0.000800,0.002500,0.016000,0.041200,0.2980,0.001400,0.019800,0.001400,0.001600,0.1058,0.013700,0.000300,0,0,0,0,0,55,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.088003,0,22,0,0,0.2262,0.3142,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8641,10885.7617,5514.3984,6229.7305,0,16400.1602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1890,0.1193,0.073700,0.017800,0.1442,0.018300,0.088300,0.004000,0.012700,1.8320,1.8659,0.001700,0.008000,0.040800,0.8932,0.3094,0.1772,0.014900,0.002800,0.084300,0,0.3276,0.028700,0.000600,0.002200,6.3963,7.4856,0.002300,0.001000,0.004200,0.021600,0.051900,0.6699,0.002300,0.022900,0.001300,0.004800,0.1195,0.011000,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1662,0,35,0,0,0.5641,0.7303,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6700,10884.7266,5514.3984,6229.7305,0,16399.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1348,364,0,0.1427,0,6.3907,0,0,0,0,0,0,0,0,0,0,0,0
,4.2684,0.077400,0.1573,0.012800,0.1152,0.017000,0.1313,0.004800,0.014100,1.4392,1.4747,0.001800,0.009400,0.033100,4.0845,0.2955,0.1675,0.014600,0.003000,0.3170,0,0.6388,0.030400,0.001200,0.002600,0.005800,0.3072,0.001600,0.000900,0.003200,0.022700,0.047100,0.3155,0.001700,0.021100,0.001300,0.001300,0.1038,0.013600,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.083994,0,17,0,0,0.2503,0.3343,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1899,10879.8906,5514.3984,6229.7305,0,16394.2891,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.1781,0,0,0,0,0,0,0,0,0,0,0
,0.1645,0.073900,0.061700,0.015100,0.1060,0.016500,0.070200,0.002400,0.008100,1.7702,1.7941,0.001600,0.007900,0.039000,1.1301,0.2597,0.1561,0.018000,0.003400,0.087500,0,0.2772,0.029200,0.000600,0.069900,0.005800,0.2161,0.001500,0.001300,0.002200,0.015400,0.044200,0.4038,0.001600,0.022700,0.001400,0.001500,0.1143,0.016800,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1044,0,28,0,0,0.3244,0.4288,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5018,10879.1758,5514.3984,6229.7305,0,16393.5742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3366,0.1010,0.051100,0.012400,0.1137,0.017800,0.069900,0.002700,0.008800,1.7558,1.7809,0.001500,0.006100,0.034600,1.2077,0.2823,0.1634,0.014700,0.002700,0.1129,2.9311,0.4673,0.029900,0.001200,0.003200,0.005300,0.2602,0.002300,0.001000,0.002900,0.022300,0.055300,0.3884,0.001800,0.023200,0.001700,0.001800,0.1869,0.021100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1123,0,26,0,0,0.3142,0.4265,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2677,10882.3320,5514.3984,6229.7305,0,16396.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1350,351,0,0.1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1587,0.072000,0.086400,0.014100,0.1023,0.016900,0.080700,0.002400,0.008000,1.8209,1.8434,0.001600,0.008600,0.033100,1.2714,0.3124,0.1777,0.015500,0.004300,0.2121,0,0.3877,0.030700,0.002100,0.005200,0.005900,0.2961,0.001300,0.001100,0.002500,0.016600,0.050900,0.3498,0.002400,0.027600,0.001400,0.002100,0.1224,0.015000,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.086498,0,20,0,0,0.2849,0.3714,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1842,10881.9648,5514.3984,6229.7305,0,16396.3633,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1228,0.076500,0.055300,0.010500,0.1090,0.017900,0.062000,0.002100,0.007100,1.7693,1.7912,0.001900,0.008800,0.042200,1.3496,0.3937,0.2155,0.019900,0.004200,0.1123,3.5913,0.4300,0.044200,0.000800,0.004000,0.004900,0.2271,0.001800,0.000800,0.002400,0.019100,0.070200,0.4086,0.001700,0.024400,0.001400,0.001900,0.1079,0.016300,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1132,0,29,0,0,0.3386,0.4518,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9997,10880.6094,5514.3984,6229.7305,0,16395.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1470,0.092200,0.2063,0.014800,0.1648,0.022200,0.099500,0.002700,0.040200,1.7872,1.8494,0.001700,0.008100,0.033900,1.5850,0.2806,0.1678,0.014300,0.003200,0.2280,0,0.3504,0.033100,0.001000,0.003300,6.7862,7.0917,0.002600,0.001400,0.005100,0.025600,0.069100,0.6165,0.002100,0.032300,0.001700,0.002200,0.1602,0.020400,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.1482,0,23,0,0,0.6083,0.7565,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3543,10880.5469,5514.3984,6229.7305,0,16394.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1250,351,0,0.1430,0,6.7806,0,0,0,0,0,0,0,0,0,0,0,0
,5.2028,0.071200,0.089200,0.011200,0.097100,0.016800,0.057100,0.002200,0.007700,1.7297,1.7523,0.001600,0.007900,0.036300,2.5152,0.2630,0.1597,0.016200,0.003500,0.2079,2.6239,0.3891,0.026700,0.000700,0.002200,0.005200,0.2204,0.001700,0.000800,0.002400,0.017500,0.048000,0.3810,0.001700,0.022200,0.001500,0.001600,0.1140,0.017200,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1086,0,31,0,0,0.2969,0.4055,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5286,10880.8516,5514.3984,6229.7305,0,16395.2500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1466,0.079700,0.058100,0.018400,0.1073,0.018700,0.1305,0.003000,0.009500,1.8066,1.8327,0.002000,0.008300,0.037800,0.7371,0.2779,0.1675,0.015900,0.002900,0.090500,0,0.2685,0.075400,0.000700,0.058300,0.004500,0.2025,0.001000,0.000600,0.002200,0.013700,0.046900,0.3618,0.001500,0.019900,0.001500,0.001400,0.1105,0.015800,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,2,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0.083696,0,21,0,0,0.3023,0.3860,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2211,10880.2969,5514.3984,6229.7305,0,16394.6953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.084900,0,0,0,0,0,0,0,0,0,0,0
,5.6687,0.083200,0.049300,0.015200,0.1042,0.018000,0.075400,0.002400,0.007700,1.7261,1.7486,0.001700,0.007700,0.033500,0.8698,0.2893,0.1690,0.018200,0.003800,0.097700,4.5960,0.4523,0.028100,0.000700,0.002800,0.004100,0.2093,0.002400,0.000700,0.002400,0.017300,0.047100,0.3226,0.001700,0.020800,0.001300,0.001800,0.1085,0.015800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.093199,0,26,0,0,0.2653,0.3585,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2046,10887.7773,5514.3984,6229.7305,0,16402.1758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1404,364,0,0.1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2037,0.073600,0.087900,0.013000,0.1339,0.017800,0.072500,0.002700,0.010400,1.7418,1.7684,0.001700,0.007000,0.040700,1.2566,0.2904,0.1705,0.015900,0.003200,0.1752,0,0.2933,0.030700,0.000800,0.002600,0.004600,0.1932,0.001400,0.000900,0.001700,0.016100,0.043900,0.3718,0.001500,0.019200,0.001200,0.001600,0.098000,0.013800,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,44,4,47,0,3,2,2,0,1,13,0,13,0,0,1,2,0,0,0,0,0,0,0,0.094306,0,26,0,0,0.3027,0.3970,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3692,10891.3516,5514.3984,6229.7305,0,16405.7500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4590,0.069500,0.074300,0.014400,0.1043,0.016400,0.070600,0.002400,0.007900,1.7097,1.7333,0.001700,0.008200,0.039400,1.4224,0.3001,0.1716,0.017900,0.004500,0.080400,2.9591,0.5658,0.029700,0.000700,0.002800,0.004300,0.2146,0.001600,0.000800,0.002300,0.016000,0.068200,0.5423,0.005100,0.020600,0.001200,0.001500,0.1017,0.014100,0.000300,0,0,0,0,0,57,0,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1216,0,27,0,0,0.4832,0.6048,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1686,10890.3047,5514.3984,6229.7305,0,16404.7031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2013,0.067600,0.1107,0.015200,0.1280,0.026500,0.069700,0.002100,0.008500,1.7261,1.7485,0.001900,0.010400,0.044400,1.8628,0.3343,0.1869,0.014800,0.003500,0.1711,0,0.3151,0.026100,0.001000,0.003100,6.4306,6.6563,0.001800,0.000900,0.003600,0.018700,0.1030,0.3290,0.001500,0.021300,0.001300,0.001500,0.1059,0.014300,0.000100,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,46,2,49,0,4,3,3,0,1,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.092890,0,22,0,0,0.2598,0.3527,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9153,10889.9375,5514.3984,6229.7305,0,16404.3359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,1436,352,0,0.2000,0,6.4253,0,0,0,0,0,0,0,0,0,0,0,0
,5.5944,0.078000,0.085800,0.015600,0.1112,0.017200,0.1121,0.002100,0.008600,1.7159,1.7407,0.003100,0.011200,0.037300,2.3570,0.2897,0.1895,0.020300,0.003300,0.2012,2.9036,0.4683,0.027600,0.000500,0.002700,0.005200,0.2186,0.001800,0.001100,0.002700,0.018700,0.1312,0.3739,0.001700,0.022200,0.001400,0.001700,0.1113,0.014900,0.000200,0,0,0,0,0,54,0,0,13,0,0,0,0,1,1,1,1,45,3,49,0,4,3,3,0,0,14,0,14,1,0,1,3,0,0,0,0,0,0,0,0.096697,0,25,0,0,0.2980,0.3947,0,1,2,2,12,1,1,1,0,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8206,10888.9219,5514.3984,6229.7305,0,16403.3203,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0.1061,0,0,0,0,0,0,0,0,0,0,0
