EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.1717,0.080500,0.1833,0.014600,0.1200,0.018700,0.1016,0.002500,0.007900,1.9602,1.9846,0.001800,0.007000,0.041400,1.1882,0.3123,0.1754,0.014100,0.004300,0.4475,0.021800,0.000900,0.004300,0.004600,1.1942,0.001800,0.001000,0.003400,0.021200,0.059200,0.8140,0.1525,0.001800,0.027200,0.001500,0.002000,0.1387,0.029100,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1639,0,34.5000,0,0,0.8059,0.9698,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4662,5502.3594,5503.8438,6217.2891,0,11006.2031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6697,0.066100,0.1739,0.012400,0.091900,0.015400,0.1170,0.002100,0.006600,1.7341,1.7564,0.002100,0.009700,0.043300,1.4202,0.4004,0.1999,0.015300,0.004500,0.3591,0.024400,0.001000,0.002800,0.004800,0.2615,0.001400,0.000600,0.003200,0.018600,0.055300,0.4833,0.2747,0.001400,0.022800,0.001300,0.001500,0.1164,0.014200,0.000200,0.086700,3.6784,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1243,0,14.5000,0,0,0.4106,0.5349,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1093,5502.0039,5503.8438,6217.2891,0,11005.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1739,0.1106,0.1428,0.022200,0.1378,0.021100,0.047100,0.003800,0.013100,2.2903,2.3255,0.001700,0.009100,0.044100,1.2874,0.4136,0.1749,0.019300,0.006600,0.4703,0.026400,0.000700,0.002700,0.007800,0.3229,0.002500,0.001400,0.003800,0.027500,0.061500,1.0173,0.1399,0.001700,0.030800,0.001700,0.002400,0.1606,0.017400,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2505,0,30.5000,0,0,0.8850,1.1355,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2713,5500.3281,5503.8438,6217.2891,0,11004.1719,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2061,364,0,0.2986,0,0,0,0,0,0,0,0,0,0
,5.7303,0.079200,0.2003,0.014700,0.1043,0.017800,0.1202,0.002400,0.007500,1.9152,1.9373,0.001800,0.007800,0.045000,1.4329,0.3273,0.1834,0.014200,0.005700,0.3110,0.026400,0.001300,0.002600,0.005400,0.2930,0.001900,0.000700,0.003100,0.019000,0.070100,0.5953,0.3269,0.001300,0.027000,0.001000,0.001600,0.1781,0.021500,0.000300,0.081500,3.7408,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1448,0,19.5000,0,0,0.5267,0.6715,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1682,5501.3867,5503.8438,6217.2891,0,11005.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1604,0.084200,0.1914,0.016200,0.1509,0.018200,0.099500,0.002700,0.010700,1.9547,1.9836,0.001700,0.006900,0.040700,1.1368,0.3053,0.1725,0.013900,0.004500,0.4246,0.027200,0.000900,0.090300,6.3283,6.5593,0.002000,0.001000,0.004800,0.023400,0.071900,0.8043,0.1425,0.002300,0.032700,0.001500,0.002500,0.1575,0.016500,0.000200,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1994,0,26.5000,0,0,0.7289,0.9283,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0912,5502.5820,5503.8438,6217.2891,0,11006.4258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,6.3223,0,0,0,0,0,0,0,0
,4.3449,0.068400,0.1753,0.012000,0.093100,0.015300,0.062200,0.002300,0.007400,1.7883,1.8091,0.001300,0.007300,0.038400,2.1279,0.6196,0.1637,0.017300,0.006000,0.3917,0.023500,0.000400,0.002600,0.005800,0.2490,0.001800,0.000700,0.002200,0.015400,0.048600,0.4325,0.3839,0.001600,0.020300,0.001700,0.001600,0.1132,0.014400,0.000200,0,1.3966,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1120,0,20.5000,0,0,0.3676,0.4796,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2135,5501.6211,5503.8438,6217.2891,0,11005.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2149,364,0,0.2449,0,0,0,0,0,0,0,0,0,0
,0.1814,0.083400,0.099200,0.019600,0.1139,0.016500,0.1038,0.004100,0.014200,2.3659,2.4062,0.002000,0.010400,0.041400,1.1606,0.2747,0.1746,0.015400,0.004600,0.3478,0.021800,0.000500,0.002100,0.004400,0.1984,0.001300,0.000800,0.002600,0.016200,0.047500,0.6521,0.096700,0.001400,0.020100,0.001300,0.001400,0.1134,0.014600,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1465,0,27,0,0,0.5855,0.7320,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1868,5501.0117,5503.8438,6217.2891,0,11004.8555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9905,0.076500,0.2435,0.017700,0.1093,0.018000,0.1307,0.002500,0.007300,1.7119,1.7357,0.001700,0.007500,0.039700,1.4570,0.2791,0.1930,0.019300,0.006200,0.3008,0.022400,0.000500,0.001800,0.004800,0.2229,0.001600,0.000900,0.002400,0.017300,0.047900,0.5723,0.2595,0.001500,0.024500,0.001400,0.001500,0.1447,0.015700,0.000100,0.073900,3.0428,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1567,0,26,0,0,0.4797,0.6364,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9143,5500.8711,5503.8438,6217.2891,0,11004.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2037,0.070200,0.073500,0.013900,0.1047,0.016400,0.066700,0.002400,0.007300,1.9819,2.0040,0.001700,0.007000,0.046900,1.1874,0.3349,0.1943,0.020200,0.005800,0.4879,0.023000,0.000400,0.002700,0.004700,0.2151,0.001500,0.000900,0.002100,0.016100,0.058100,0.4457,0.1023,0.001500,0.025900,0.001300,0.001800,0.2830,0.016100,0.000200,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1129,0,18,0,0,0.3870,0.4999,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4865,5501.7344,5503.8438,6217.2891,0,11005.5781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2279,385,0,0.2202,0,0,0,0,0,0,0,0,0,0
,4.7210,0.082300,0.1907,0.019300,0.1173,0.019600,0.1764,0.002600,0.008500,2.4295,2.4635,0.002300,0.014000,0.048000,1.5910,0.3425,0.1913,0.012600,0.006500,0.4354,0.022700,0.000700,0.002500,0.004500,0.2188,0.001500,0.000800,0.003200,0.017500,0.053100,0.5183,0.3178,0.001600,0.022900,0.001300,0.001900,0.1065,0.028800,0.000200,0.1206,2.6349,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1320,0,27,0,0,0.4475,0.5795,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8720,5501.5977,5503.8438,6217.2891,0,11005.4414,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1897,0.072100,0.1972,0.016200,0.1526,0.022700,0.039500,0.002400,0.008800,1.6929,1.7164,0.001900,0.006700,0.040900,1.1287,0.2803,0.1927,0.017400,0.006500,0.3688,0.029500,0.000900,0.095400,9.0728,9.3314,0.002700,0.001300,0.005400,0.033800,0.054300,1.0364,0.098100,0.004600,0.036200,0.001900,0.002500,0.1242,0.015100,0.000100,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,2,0,0,50,2,100,0,6,1,1,0,72,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2457,0,29.5000,0,0,0.9285,1.1742,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8052,5501.6953,5503.8438,6217.2891,0,11005.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2,1,0,0,0,0,0,9.0662,0,0,0,0,0,0,0,0
,5.5190,0.078300,0.2289,0.013600,0.099100,0.016300,0.082100,0.002100,0.007200,1.9173,1.9378,0.001800,0.007900,0.038400,2.6699,0.3106,0.1680,0.044400,0.006700,0.2925,0.021500,0.000700,0.002900,0.005000,0.2489,0.002300,0.001000,0.002800,0.017900,0.051500,0.8023,0.3218,0.001600,0.027400,0.001500,0.001600,0.1137,0.014800,0.000200,0,2.3188,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,2,28,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1863,0,28,0,0,0.7094,0.8957,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8988,5501.6172,5503.8438,6217.2891,0,11005.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2356,361,0,0.2244,0,0,0,0,0,0,0,0,0,0
,0.1558,0.078500,0.1403,0.012500,0.1095,0.017600,0.1048,0.002800,0.008400,1.9595,1.9830,0.002200,0.010100,0.039500,1.4174,0.2983,0.1852,0.017100,0.004100,0.5386,0.028600,0.000900,0.004300,0.005100,0.2547,0.001700,0.001300,0.002500,0.019300,0.065000,0.7557,0.089500,0.002000,0.025400,0.001300,0.001900,0.1230,0.015700,0.000100,0.077000,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,10,0,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1677,0,29,0,0,0.7125,0.8802,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5931,5498.7930,5503.8438,6217.2891,0,11002.6367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.6761,0.087800,0.2146,0.015100,0.1326,0.018900,0.1035,0.002900,0.008600,1.8902,1.9156,0.001900,0.008300,0.047000,1.2943,0.3559,0.2240,0.016400,0.007100,0.3797,0.028700,0.002800,0.006100,0.006000,0.3036,0.001700,0.001100,0.003100,0.022600,0.1286,0.7015,0.3466,0.001900,0.028500,0.001500,0.002000,0.1241,0.021500,0.000200,0,3.8831,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,1,27,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1534,0,21.5000,0,0,0.6365,0.7899,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5742,5499.9336,5503.8438,6217.2891,0,11003.7773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1733,0.070000,0.093900,0.014900,0.088500,0.015100,0.069700,0.002600,0.007800,1.8800,1.9034,0.002600,0.007500,0.036000,0.5194,0.2644,0.1554,0.015400,0.004100,0.2400,0.020600,0.000700,0.001800,0.003800,0.1922,0.001100,0.000800,0.002000,0.014600,0.1370,0.6576,0.1028,0.001500,0.019800,0.001200,0.001300,0.1218,0.019700,0.000400,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,50,2,100,0,9,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1487,0,27.5000,0,0,0.5819,0.7306,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5672,5502.6055,5503.8438,6217.2891,0,11006.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,2466,390,0,0.2251,0,0,0,0,0,0,0,0,0,0
,4.0183,0.069000,0.1295,0.015400,0.1181,0.019700,0.076200,0.002500,0.009200,1.8761,1.9031,0.002300,0.009400,0.060100,1.0055,0.3200,0.1705,0.014100,0.005000,0.2130,0.021200,0.000400,0.002200,0.005900,1.2477,0.001500,0.000800,0.003400,0.023300,0.1178,0.9520,0.1307,0.002200,0.023100,0.001300,0.001800,0.1292,0.018300,0.000200,0,3.2515,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,49,3,100,0,7,1,1,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.2245,0,35.5000,0,0,0.8318,1.0563,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8772,5499.6406,5503.8438,6217.2891,0,11003.4844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1622,0.084100,0.2188,0.016900,0.1639,0.020900,0.1583,0.002600,0.008700,1.8545,1.8820,0.001900,0.009800,0.041700,1.5422,0.2889,0.1736,0.014500,0.005500,0.4459,0.024200,0.001100,0.067600,6.9935,7.2680,0.002100,0.001000,0.005700,0.029500,0.063300,0.5839,0.2893,0.001900,0.026800,0.001400,0.002800,0.1308,0.019000,0.000300,0.091200,0,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,2,3,0,0,27,0,27,1,0,2,5,0,0,0,0,0,0,0,0.1696,0,14.5000,0,0,0.4780,0.6476,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5031,5503.3906,5503.8438,6217.2891,0,11007.2344,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,1,0,0,0,0,0,6.9870,0,0,0,0,0,0,0,0
,5.6104,0.081500,0.2281,0.014400,0.1131,0.019300,0.091800,0.002500,0.007500,2.0904,2.1127,0.001600,0.008200,0.079100,2.8869,0.5292,0.2400,0.023100,0.009700,0.2404,0.017900,0.000800,0.002300,0.005400,0.2526,0.001900,0.001000,0.003300,0.020000,0.060600,0.7062,0.4566,0.002200,0.022000,0.001500,0.002300,0.1392,0.016500,0.000100,0,2.1392,0,0,0,0,0,61,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,2,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1841,0,31.5000,0,0,0.6121,0.7962,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8713,5505.6211,5503.8438,6217.2891,0,11009.4648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2220,364,0,0.1586,0,0,0,0,0,0,0,0,0,0
,0.1913,0.077600,0.1426,0.011600,0.1320,0.016300,0.066000,0.002200,0.006100,1.3855,1.4035,0.001200,0.006600,0.040300,0.4779,0.3408,0.1537,0.012500,0.005200,0.3881,0.028700,0.000600,0.002700,0.005900,0.2858,0.001300,0.001000,0.002200,0.017200,0.062300,0.5991,0.1430,0.001500,0.026800,0.002500,0.001900,0.1203,0.017000,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1508,0,20.5000,0,0,0.5706,0.7214,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0885,5503.7070,5503.8438,6217.2891,0,11007.5508,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.8061,0.069100,0.1001,0.013500,0.1115,0.015600,0.1493,0.003600,0.011900,2.2795,2.3147,0.003700,0.010600,0.046200,1.0127,0.3418,0.2873,0.020200,0.008000,0.3275,0.030200,0.000600,0.002900,0.004600,0.2766,0.002800,0.001000,0.002800,0.024600,0.050600,0.8376,0.1102,0.001300,0.021400,0.001000,0.001000,0.4305,0.015500,0.000200,0.1318,2.4066,0,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.2008,0,29.5000,0,0,0.7202,0.9210,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2854,5502.5938,5503.8438,6217.2891,0,11006.4375,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1666,0.074600,0.2012,0.011800,0.1210,0.018300,0.070500,0.002000,0.006700,1.4251,1.4469,0.001700,0.009200,0.042000,1.8967,0.3717,0.1932,0.015100,0.005900,0.4047,0.025400,0.000700,0.002600,0.004800,0.2173,0.001600,0.000700,0.002800,0.017100,0.049400,0.5613,0.3191,0.001700,0.020700,0.001200,0.001800,0.1132,0.012300,0.000100,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,1,6,0,0,0,0,0,0,0,0.1423,0,23,0,0,0.4749,0.6172,0,1,2,3,12,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8046,5502.6523,5503.8438,6217.2891,0,11006.4961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,26,0,0,2192,364,0,0.1591,0,0,0,0,0,0,0,0,0,0
