EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/HandleRPC,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates
,0.2085,0.075100,0.004100,0.016100,0.1409,0.016100,0.037100,0.002700,0.009900,1.8908,1.9193,0.002100,0.010600,0.035000,0.6178,0.3470,0.4553,0.015200,0,0,0,0.3003,0.047400,0.001000,0.003100,6.6979,6.9728,0.002200,0.001100,0.000200,0.008800,0.041000,0.000400,0.003000,0.018100,0.001300,0.001800,0.074600,0.017800,0.000300,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9462,16401.2578,5521.5195,6228.4727,0,21922.7773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.6920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0683,0.066000,0.003300,0.014500,0.1209,0.013900,0.031700,0.002200,0.010600,1.9522,1.9790,0.001600,0.007300,0.033700,1.6256,0.3257,0.4266,0.016800,0,0,2.9484,0.4905,0.063000,0.001000,0.002400,0.004700,1.0483,0.001600,0.000800,0.000100,0.008700,0.037500,0,0.002200,0.016600,0.001000,0.001300,0.091800,0.016600,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9243,16517.1758,5521.5195,6228.4727,0,22038.6953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1594,0.060600,0.005200,0.014900,0.085400,0.011300,0.032700,0.002200,0.008600,1.9103,1.9354,0.001600,0.005800,0.031500,0.5312,0.2594,0.3463,0.014900,0,0,0,0.2835,0.025400,0.000800,0.009500,0.003200,0.1875,0.001000,0.000900,0,0.005100,0.030200,0.000200,0.001700,0.013900,0.001200,0.001300,0.072200,0.013600,0.000100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5572,16604.4922,5521.5195,6228.4727,0,22126.0117,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,414,320,0,0.093100,0,0,0,0,0,0,0,0,0,0
,5.0128,0.068100,0.003100,0.015100,0.094100,0.014300,0.030300,0.002500,0.010000,1.8705,1.8974,0.001600,0.007900,0.032600,0.5366,0.2578,0.3465,0.015000,0,0,4.0871,0.4067,0.025100,0.000700,0.002800,0.004100,0.2014,0.001200,0.000700,0.000100,0.007500,0.053800,0.000100,0.002400,0.018200,0.001200,0.001600,0.070800,0.013600,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7823,16767.0195,5521.5195,6228.4727,0,22288.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1416,0.061700,0.002900,0.013500,0.083600,0.012200,0.028400,0.002800,0.008100,1.8810,1.9051,0.002100,0.007700,0.027300,0.5493,0.2703,0.3937,0.013800,0,0,0,0.3486,0.026300,0.000800,0.002100,0.004100,0.1754,0.001100,0.000600,0.000100,0.006700,0.034400,0.000100,0.001900,0.015800,0.001200,0.001400,0.066000,0.013800,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4739,16839.6719,5521.5195,6228.4727,0,22361.1914,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8194,0.069600,0.003400,0.015100,0.095500,0.015000,0.033000,0.002700,0.010400,1.9333,1.9617,0.001700,0.007100,0.036200,0.8459,0.3257,0.5559,0.026700,0,0,3.2853,0.5026,0.030300,0.001400,0.002600,0.004600,0.2463,0.001700,0.000900,0,0.008500,0.038800,0.000200,0.002000,0.016000,0.000900,0.001200,0.071700,0.014600,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3864,16840.0273,5521.5195,6228.4727,0,22361.5469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,410,321,0,0.1024,0,0,0,0,0,0,0,0,0,0
,0.1395,0.075300,0.004500,0.016200,0.1307,0.016000,0.034600,0.002500,0.008900,1.9456,1.9742,0.002000,0.010100,0.030600,0.6779,0.2491,0.3763,0.013800,0,0,0,0.3435,0.025200,0.000800,0.002200,6.5251,6.7191,0.002300,0.000900,0.000100,0.009600,0.040500,0.000200,0.002500,0.019700,0.001500,0.001600,0.2898,0.015100,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1561,16847.3047,5521.5195,6228.4727,0,22368.8242,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2013,0.064400,0.002900,0.014200,0.094400,0.015600,0.027700,0.002400,0.009200,1.7701,1.7949,0.001900,0.008200,0.031500,1.6686,0.2852,0.4142,0.014800,0,0,3.1219,0.4400,0.025500,0.000800,0.002400,0.004700,0.1979,0.001800,0.000700,0.000100,0.006800,0.038000,0.000200,0.002200,0.017800,0.001300,0.001700,0.089400,0.013100,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9624,16862.2188,5521.5195,6228.4727,0,22383.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1648,0.070500,0.003600,0.014400,0.1085,0.014100,0.033000,0.002600,0.009100,1.8848,1.9116,0.001800,0.009400,0.033500,0.7329,0.3056,0.4261,0.021500,0,0,0,0.3222,0.027400,0.000800,0.011800,0.004700,0.2649,0.001300,0.000800,0.000100,0.008000,0.039300,0.000200,0.001800,0.018500,0.001400,0.001600,0.073800,0.014400,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8390,16867.7539,5521.5195,6228.4727,0,22389.2734,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,414,320,0,0.091800,0,0,0,0,0,0,0,0,0,0
,3.4138,0.074800,0.003800,0.017600,0.1102,0.015000,0.041100,0.003100,0.011800,1.9893,2.0235,0.002200,0.009400,0.039000,0.7889,0.3723,0.6826,0.021700,0,0,1.7201,0.4371,0.033200,0.001100,0.002400,0.005700,0.2647,0.002400,0.000800,0.000200,0.009400,0.043500,0.000200,0.002800,0.021600,0.001300,0.001200,0.077400,0.017200,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2793,16866.6641,5521.5195,6228.4727,0,22388.1836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2134,0.073600,0.003300,0.015600,0.1100,0.015900,0.037100,0.002700,0.010100,1.8777,1.9066,0.002800,0.014000,0.067400,0.8217,0.3133,0.4315,0.018100,0,0,0,0.3726,0.038900,0.001400,0.004000,0.005400,0.2781,0.001600,0.001200,0,0.009000,0.040900,0.000200,0.002100,0.016700,0.001100,0.001200,0.074200,0.016500,0.000300,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9490,16864.3711,5521.5195,6228.4727,0,22385.8906,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.3917,0.095400,0.007000,0.021400,0.1144,0.016500,0.039800,0.003200,0.012100,1.5663,1.6010,0.001700,0.008600,0.034900,0.6125,0.3502,0.4370,0.015100,0,0,2.1841,0.4101,0.023500,0.000800,0.002700,0.004500,0.2018,0.001500,0.001000,0.000100,0.007900,0.039400,0.000200,0.002500,0.018100,0.001400,0.001700,0.073900,0.018100,0.000200,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0483,16862.3398,5521.5195,6228.4727,0,22383.8594,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,410,320,0,0.074000,0,0,0,0,0,0,0,0,0,0
,0.1476,0.083400,0.003600,0.015700,0.1465,0.051000,0.034700,0.002600,0.009600,1.5285,1.5562,0.001400,0.006100,0.026000,0.5501,0.3426,0.3525,0.011800,0,0,0,0.2339,0.018700,0.000500,0.001900,6.6567,6.8629,0.002100,0.000900,0.000100,0.008800,0.039200,0.000200,0.002300,0.021300,0.001300,0.001800,0.074700,0.016000,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0683,16861.9414,5521.5195,6228.4727,0,22383.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,6.6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4474,0.072100,0.003700,0.013500,0.1043,0.014500,0.053800,0.003000,0.010900,1.8855,1.9169,0.001700,0.010400,0.033300,1.6549,0.3429,0.4399,0.016400,0,0,2.3092,0.5006,0.027800,0.000900,0.002700,0.005100,0.2290,0.001600,0.000800,0.000100,0.008300,0.040800,0.000100,0.002400,0.020700,0.001500,0.001500,0.073300,0.015900,0.000300,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7421,16865.8359,5521.5195,6228.4727,0,22387.3555,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1638,0.067700,0.003400,0.014700,0.099500,0.014500,0.033900,0.002500,0.009300,1.8289,1.8545,0.001600,0.007400,0.031500,0.7069,0.2854,0.3850,0.015200,0,0,0,0.2964,0.025700,0.000800,0.010300,0.004800,0.1905,0.001300,0.000800,0,0.008000,0.037900,0.000300,0.002300,0.015600,0.001400,0.002100,0.092200,0.013000,0.000500,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9890,16865.7305,5521.5195,6228.4727,0,22387.2500,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,414,320,0,0.1375,0,0,0,0,0,0,0,0,0,0
,4.4260,0.075500,0.003100,0.014600,0.1016,0.015900,0.035200,0.002200,0.008800,1.3512,1.3762,0.001500,0.005800,0.028700,1.0808,0.3384,0.4906,0.015000,0,0,2.7575,0.4479,0.025300,0.000900,0.003300,0.004700,0.2075,0.001900,0.001000,0.000100,0.009000,0.039800,0.000400,0.002500,0.020500,0.001100,0.001700,0.076000,0.017800,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0067,16865.6289,5521.5195,6228.4727,0,22387.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1640,0.067700,0.003300,0.014200,0.093700,0.014700,0.033100,0.002400,0.008900,1.7924,1.8184,0.001900,0.008600,0.031400,0.5573,0.2941,0.3501,0.016200,0,0,0,0.3542,0.025900,0.000800,0.002700,0.004400,0.1849,0.001200,0.001000,0.000100,0.006500,0.037300,0.000300,0.002200,0.017000,0.001200,0.001600,0.071000,0.015800,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4285,16865.1367,5521.5195,6228.4727,0,22386.6562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0584,0.079000,0.003500,0.015000,0.1187,0.017800,0.034300,0.002600,0.010500,1.7931,1.8205,0.001800,0.007600,0.031500,0.6102,0.2825,0.4028,0.015000,0,0,4.1160,0.4542,0.026800,0.000800,0.002400,0.021100,1.1418,0.001800,0.000800,0,0.008100,0.046500,0.000100,0.003900,0.019600,0.001400,0.002000,0.078500,0.016600,0.000200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9183,16863.6484,5521.5195,6228.4727,0,22385.1680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,410,320,0,0.1012,0,0,0,0,0,0,0,0,0,0
,0.1589,0.1531,0.006100,0.028300,0.1780,0.021700,0.053300,0.004000,0.017700,2.7157,2.7644,0.002000,0.009400,0.037400,0.9915,0.3676,0.5899,0.019300,0,0,0,0.3440,0.033600,0.001100,0.021100,10.6579,10.9413,0.002700,0.001000,0.000300,0.010700,0.046000,0.000200,0.002700,0.023700,0.001500,0.001900,0.097600,0.019000,0.000300,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3610,16863.2383,5521.5195,6228.4727,0,22384.7578,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,10.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.4647,0.067200,0.002600,0.014500,0.1255,0.014900,0.032100,0.002300,0.008900,2.5881,2.6107,0.002200,0.006900,0.034600,1.8786,0.3753,0.4657,0.016600,0,0,2.0485,0.6152,0.035900,0.001500,0.003300,0.005400,0.2894,0.001800,0.000900,0,0.010300,0.055700,0.000200,0.002500,0.017000,0.001100,0.001600,0.079100,0.015700,0.000200,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1142,16864.4453,5521.5195,6228.4727,0,22385.9648,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,367,229,0,0.095500,0,0,0,0,0,0,0,0,0,0
,0.1609,0.063300,0.003400,0.015000,0.090900,0.013800,0.030600,0.002300,0.009300,1.9504,1.9764,0.001400,0.005900,0.029800,0.5612,0.2842,0.3695,0.014400,0,0,0,0.3266,0.027500,0.000700,0.010400,0.004000,0.1845,0.001300,0.000900,0.000100,0.006800,0.035500,0.000100,0.001800,0.015900,0.001300,0.001500,0.070400,0.014800,0.000100,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6171,16864.1758,5521.5195,6228.4727,0,22385.6953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0168,0.080400,0.004800,0.018800,0.1017,0.015700,0.039600,0.002800,0.013400,1.9502,1.9832,0.001900,0.007900,0.032600,0.7173,0.2847,0.3925,0.014900,0,0,3.7858,0.4529,0.023900,0.000800,0.002200,0.004700,0.1903,0.001600,0.001000,0.000100,0.007700,0.039100,0.000200,0.002200,0.017200,0.001100,0.001600,0.066800,0.015200,0.000100,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,28,0,0,0.3339,0.4347,0,1,2,1,12,1,0,1,0,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6859,16863.1406,5521.5195,6228.4727,0,22384.6602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
