EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.1241,0.074600,0.003700,0.016400,0.1055,0.016100,0.033700,0.002500,0.010100,1.7970,1.8251,0.002200,0.008600,0.034500,0.4169,0.3133,0.2627,0.015000,0,0,4.3034,0.3274,0.014600,0.000700,0.002600,0.004800,0.2083,0.001600,0.000700,0.000100,0.007400,0.039000,0.000200,0.002500,0.018700,0.001200,0.001500,0.071800,0.014500,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5325,14471.0234,5518.6367,6229.3867,0,19989.6602,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1501,0.071500,0.003300,0.014300,0.1239,0.015700,0.031200,0.002600,0.008500,1.7880,1.8138,0.001900,0.008500,0.034900,0.3771,0.2911,0.2602,0.014700,0,0,0,0.2415,0.016100,0.000600,0.002700,6.4835,6.6905,0.002000,0.000700,0.000100,0.008500,0.040600,0.000200,0.002700,0.018300,0.001400,0.001600,0.076700,0.015600,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0026,14469.4883,5518.6367,6229.3867,0,19988.1250,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.4781,0,404,297,0,0.093900,0,0,0,0,0,0,0
,5.1285,0.1118,0.003800,0.014900,0.1112,0.016700,0.041500,0.003000,0.011700,1.8060,1.8373,0.001400,0.007700,0.031300,1.3214,0.2776,0.2627,0.014300,0,0,3.4184,0.3335,0.014700,0.000700,0.002600,0.004800,0.2059,0.001500,0.000700,0.000100,0.008000,0.040500,0.000200,0.002700,0.018800,0.001200,0.001700,0.074600,0.013500,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8303,14460.3789,5518.6367,6229.3867,0,19979.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1707,0.073300,0.004500,0.015300,0.1036,0.015400,0.034800,0.003100,0.010000,1.8928,1.9220,0.001900,0.009400,0.032200,0.3742,0.2974,0.2600,0.014500,0,0,0,0.2820,0.015600,0.000800,0.002300,0.005100,1.0389,0.001200,0.000700,0.000100,0.007600,0.039500,0.000200,0.002200,0.016800,0.001300,0.001300,0.090400,0.012200,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8749,14458.2500,5518.6367,6229.3867,0,19976.8867,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0221,0.074100,0.003400,0.014600,0.099400,0.015500,0.030400,0.002000,0.009100,1.8913,1.9170,0.001900,0.008000,0.035000,0.4249,0.2977,0.2561,0.016100,0,0,4.2012,0.3874,0.020100,0.001000,0.002800,0.005000,0.2319,0.001400,0.000700,0.000100,0.009400,0.041200,0.000200,0.002900,0.019500,0.001200,0.001500,0.077100,0.014600,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6062,14454.4609,5518.6367,6229.3867,0,19973.0977,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1846,0.075000,0.003900,0.016100,0.1044,0.015600,0.036000,0.003200,0.010500,1.8257,1.8569,0.001900,0.008800,0.036900,0.4093,0.2922,0.2591,0.014700,0,0,0,0.3224,0.019800,0.001200,0.015000,0.004400,0.2174,0.001500,0.000800,0,0.007500,0.039200,0.000200,0.002200,0.018100,0.001400,0.001900,0.073500,0.013900,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4780,14448.6953,5518.6367,6229.3867,0,19967.3320,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,420,343,0,0.090800,0,0,0,0,0,0,0
,5.1315,0.086000,0.003200,0.013800,0.097400,0.015700,0.031200,0.002100,0.009800,1.7967,1.8217,0.001600,0.008700,0.034100,0.4184,0.2852,0.2447,0.015500,0,0,4.3211,0.3659,0.018100,0.000900,0.002600,0.005500,0.2296,0.001500,0.000800,0.000100,0.007700,0.039100,0.000200,0.002600,0.018900,0.001300,0.001500,0.074200,0.013500,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3089,14446.0938,5518.6367,6229.3867,0,19964.7305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1622,0.081400,0.003700,0.014500,0.1318,0.017700,0.033100,0.002200,0.009100,1.8242,1.8497,0.002000,0.008000,0.031600,0.3949,0.3158,0.2972,0.017400,0,0,0,0.2445,0.014700,0.000700,0.002700,6.4778,6.6919,0.001700,0.000800,0.000200,0.010700,0.046500,0.000200,0.003100,0.023300,0.001500,0.002000,0.083800,0.015000,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7389,14438.2148,5518.6367,6229.3867,0,19956.8516,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.4727,0,373,228,0,0.083000,0,0,0,0,0,0,0
,5.0193,0.074600,0.003200,0.015800,0.096400,0.015300,0.033600,0.002200,0.011600,1.8071,1.8334,0.001400,0.007200,0.031900,1.3542,0.2954,0.2502,0.017100,0,0,3.3672,0.3798,0.021800,0.000800,0.003400,0.004800,0.2133,0.001500,0.000600,0,0.007300,0.039600,0.000200,0.002100,0.018600,0.001300,0.001500,0.095000,0.012600,0.000100,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7944,14435.6328,5518.6367,6229.3867,0,19954.2695,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,0.1613,0.066000,0.002600,0.014300,0.093600,0.014800,0.030600,0.002200,0.008400,1.8396,1.8633,0.001600,0.007600,0.031200,0.3598,0.2792,0.2443,0.015200,0,0,0,0.2878,0.016100,0.000900,0.002500,0.004200,0.1998,0.001400,0.001000,0.000100,0.007200,0.038900,0.000200,0.002100,0.017000,0.001200,0.001600,0.087500,0.014100,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7057,14434.1641,5518.6367,6229.3867,0,19952.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1716,0.091700,0.004000,0.016600,0.1221,0.019600,0.031800,0.002700,0.010000,1.8377,1.8654,0.002000,0.007400,0.031300,0.4933,0.2875,0.2479,0.018500,0,0,4.3992,0.4364,0.048100,0.001400,0.004000,0.006500,0.3105,0.002300,0.000900,0.000100,0.011100,0.057400,0.000200,0.003800,0.062200,0.001500,0.002400,0.1085,0.018500,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1674,14428.2344,5518.6367,6229.3867,0,19946.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,406,321,0,0.1102,0,0,0,0,0,0,0
,0.1726,0.075600,0.003700,0.015900,0.1058,0.015200,0.032400,0.002600,0.009300,1.9123,1.9392,0.002500,0.010500,0.037800,0.4285,0.3266,0.2634,0.017600,0,0,0,0.2609,0.016500,0.000600,0.022000,0.004600,0.2254,0.001400,0.000700,0.000100,0.007100,0.038500,0.000200,0.002300,0.016700,0.001300,0.001400,0.071000,0.012800,0.000300,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6686,14426.1680,5518.6367,6229.3867,0,19944.8047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0903,0.082000,0.004600,0.018000,0.1090,0.018100,0.037700,0.003400,0.010000,1.9227,1.9530,0.001900,0.009700,0.036600,0.4340,0.3281,0.3244,0.017500,0,0,4.1227,0.3269,0.015700,0.000800,0.002600,0.005100,0.2304,0.001600,0.000700,0.000100,0.009700,0.041800,0.000300,0.002500,0.018900,0.001200,0.001900,0.084700,0.017400,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0460,14418.5469,5518.6367,6229.3867,0,19937.1836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1740,0.1006,0.006800,0.026700,0.1535,0.022400,0.046700,0.003900,0.011900,1.9854,2.0198,0.002100,0.008600,0.042500,0.4336,0.3006,0.2689,0.018200,0,0,0,0.2743,0.016100,0.000800,0.003000,6.4646,6.6983,0.002000,0.001300,0.000100,0.010400,0.043700,0.000200,0.002600,0.020800,0.001400,0.001500,0.075600,0.015800,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2279,14420.2891,5518.6367,6229.3867,0,19938.9258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.4585,0,418,320,0,0.094700,0,0,0,0,0,0,0
,3.5362,0.089100,0.004200,0.016400,0.1432,0.020100,0.049700,0.003500,0.013400,1.9062,1.9384,0.003200,0.009800,0.040400,1.5137,0.3580,0.3050,0.020100,0,0,1.5589,0.4410,0.023800,0.001100,0.003900,0.006200,0.3256,0.002800,0.001400,0.000100,0.010800,0.044300,0.000300,0.002200,0.025600,0.001400,0.002600,0.090800,0.017600,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4212,14415.2109,5518.6367,6229.3867,0,19933.8477,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2125,0.093200,0.005000,0.020900,0.1258,0.021300,0.043600,0.004000,0.013000,2.0146,2.0500,0.002600,0.011100,0.046900,0.4636,0.3988,0.3301,0.018700,0,0,0,0.3170,0.016000,0.000800,0.003600,0.005500,0.2276,0.002500,0.001300,0.000100,0.009900,0.049400,0.000200,0.002600,0.019600,0.001300,0.001700,0.075400,0.014100,0.000200,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2764,14416.0312,5518.6367,6229.3867,0,19934.6680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0444,0.076000,0.003800,0.014200,0.1335,0.023300,0.036000,0.002900,0.011400,1.8373,1.8678,0.002300,0.009000,0.038200,0.4599,0.3176,0.2631,0.017000,0,0,4.1678,0.4056,0.017200,0.001500,0.003100,0.007300,0.3308,0.002700,0.001300,0.000100,0.015300,0.074300,0.000200,0.003200,0.023100,0.001700,0.002600,0.1149,0.021600,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7760,14412.1016,5518.6367,6229.3867,0,19930.7383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,390,316,0,0.1051,0,0,0,0,0,0,0
,0.1749,0.082800,0.004000,0.016000,0.1242,0.020400,0.035300,0.003100,0.009300,1.8972,1.9259,0.002800,0.013300,0.044400,0.4409,0.3435,0.2995,0.018700,0,0,0,0.3041,0.019100,0.000800,0.011400,0.009200,0.3013,0.001400,0.000800,0.000100,0.008200,0.054300,0.000400,0.003000,0.022600,0.001600,0.001700,0.1065,0.018700,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8152,14405.2891,5518.6367,6229.3867,0,19923.9258,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.9787,0.1018,0.003900,0.025400,0.1631,0.028300,0.051100,0.004000,0.015800,1.9703,2.0148,0.002900,0.015400,0.042000,0.4776,0.3467,0.2702,0.014900,0,0,4.0784,0.4042,0.020700,0.000700,0.004000,0.006100,1.1802,0.002100,0.001500,0.000100,0.029700,0.057000,0.000100,0.004300,0.025900,0.001500,0.002400,0.1219,0.017900,0.000300,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3275,14402.0117,5518.6367,6229.3867,0,19920.6484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1663,0.095000,0.005900,0.025200,0.1727,0.017200,0.056700,0.003800,0.016300,1.9686,2.0096,0.001200,0.008800,0.038500,0.3849,0.2963,0.2559,0.014300,0,0,0,0.3035,0.020500,0.000900,0.003600,6.6970,6.9433,0.002100,0.000900,0.000100,0.008900,0.040400,0.000400,0.002500,0.019000,0.001300,0.001800,0.082800,0.016000,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2765,14395.2578,5518.6367,6229.3867,0,19913.8945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,6.6894,0,434,324,0,0.1091,0,0,0,0,0,0,0
,5.3138,0.076900,0.003100,0.014300,0.098100,0.015500,0.029400,0.002000,0.007700,1.7495,1.7727,0.001500,0.006900,0.033400,1.3340,0.3384,0.2677,0.016000,0,0,3.5515,0.3894,0.019700,0.000900,0.003100,0.004700,0.2362,0.001900,0.001000,0,0.008700,0.041400,0.000200,0.002300,0.020100,0.001500,0.001700,0.078000,0.015400,0.000200,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1446,14388.4570,5518.6367,6229.3867,0,19907.0938,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1595,0.068900,0.003300,0.014100,0.095500,0.014900,0.030000,0.002500,0.008300,1.7803,1.8051,0.001600,0.006800,0.033800,0.3508,0.2686,0.2643,0.015100,0,0,0,0.2290,0.014500,0.001000,0.002400,0.004500,0.1889,0.001200,0.000800,0,0.007400,0.036900,0.000100,0.002300,0.019700,0.001500,0.001600,0.072500,0.013400,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,4,97,0,6,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.2513,0,24.5000,0,0,0.9720,1.2233,0,1,2,1,12,1,0,1,0,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8636,14377.5078,5518.6367,6229.3867,0,19896.1445,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
