EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.067500,0.003000,0.013000,0.089600,0.013900,0.029700,0.002300,0.009000,1.8126,1.8378,0.001600,0.005700,0.030800,0.4582,0.2520,0.2413,0.014200,0,0.3731,0.018200,0.000700,0.002900,0.004400,0.2234,0.001500,0.000800,0.000100,0.008100,0.039900,0.000200,0,0.002400,0.017200,0.001300,0.001700,0.072300,0.014700,0.000100,4.1557,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2065,12309.1836,5538.3320,6245.0312,0,17847.5156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.9799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063800,0.003000,0.012300,0.1300,0.014300,0.032100,0.002400,0.008300,1.8364,1.8608,0.001900,0.007200,0.046700,0.3484,0.2522,0.2480,0.013700,0,0.3117,0.014200,0.000800,0.002400,6.5847,6.8043,0.002000,0.000800,0.000200,0.008300,0.046100,0.000200,0,0.002400,0.018200,0.001300,0.001900,0.073400,0.014500,0.000200,0.038100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1552,12299.6016,5538.3320,6245.0312,0,17837.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1328,0,6.5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065300,0.002200,0.009800,0.089900,0.014100,0.024500,0.001800,0.007600,1.6926,1.7145,0.002000,0.009300,0.030900,1.2536,0.3045,0.2503,0.014200,0,0.3378,0.017300,0.000800,0.002800,0.004800,0.2231,0.001500,0.000900,0.000100,0.008900,0.039300,0.000200,0,0.002300,0.017300,0.001300,0.001400,0.068600,0.015000,0.000100,3.3707,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7444,12292.6367,5538.3320,6245.0312,0,17830.9688,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.9926,0,0,0,416,320,0,0.091800,0,0,0,0,0,0,0,0,0,0,0
,0.077500,0.003300,0.013000,0.086600,0.013100,0.029900,0.003100,0.008300,1.9339,1.9578,0.002000,0.007100,0.033600,0.3407,0.2735,0.2433,0.013800,0,0.2325,0.013100,0.000800,0.002200,0.003800,0.1755,0.001200,0.000600,0.000100,0.006500,0.034300,0.000200,0,0.001900,0.015700,0.001300,0.001500,0.068400,0.012400,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1765,12286.4688,5538.3320,6245.0312,0,17824.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075000,0.003800,0.012000,0.1033,0.014700,0.029700,0.001900,0.008600,1.9640,1.9897,0.001700,0.007900,0.032000,0.4407,0.3192,0.2633,0.016800,0,0.3391,0.014900,0.000900,0.012300,0.004400,0.2054,0.001500,0.000800,0.000100,0.008100,0.044300,0.000300,0,0.002500,0.018700,0.001300,0.001800,0.069700,0.014600,0.000200,4.4681,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3355,12354.9102,5538.3320,6245.0312,0,17893.2422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.087300,0.003400,0.017700,0.1041,0.016100,0.040100,0.002700,0.011000,1.7862,1.8188,0.002000,0.008000,0.033200,0.3659,0.2813,0.2459,0.014900,0,0.2379,0.015000,0.000800,0.002200,0.004300,0.1871,0.001100,0.000800,0.000100,0.006900,0.036600,0.000200,0,0.002100,0.015200,0.001200,0.001900,0.091000,0.014000,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8269,12395.1289,5538.3320,6245.0312,0,17933.4609,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1832,0,0,0,412,320,0,0.1482,0,0,0,0,0,0,0,0,0,0,0
,0.1107,0.003000,0.015100,0.1255,0.014600,0.033700,0.001900,0.010400,1.7204,1.7468,0.001700,0.008000,0.036600,0.3998,0.2633,0.2498,0.013600,0,0.2955,0.013700,0.000700,0.002500,0.004200,0.1928,0.001300,0.000600,0.000100,0.007700,0.038200,0.000200,0,0.002300,0.016100,0.001400,0.001700,0.068800,0.014000,0.000100,4.4513,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3192,12412.9297,5538.3320,6245.0312,0,17951.2617,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.079900,0.003500,0.016600,0.1205,0.014400,0.036100,0.002600,0.009400,1.7576,1.7857,0.001300,0.006800,0.032600,0.3786,0.2676,0.2376,0.014200,0,0.2504,0.015300,0.000600,0.002200,6.3176,6.5030,0.001400,0.000800,0.000200,0.007200,0.035800,0.000300,0,0.002500,0.016500,0.001400,0.001800,0.079900,0.016100,0.000100,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6037,12403.1445,5538.3320,6245.0312,0,17941.4766,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1451,0,6.3130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.062100,0.002700,0.012500,0.085800,0.013500,0.029000,0.001900,0.008700,1.8134,1.8371,0.001700,0.005600,0.032400,1.3780,0.2496,0.2436,0.013700,0,0.3378,0.015200,0.000700,0.002500,0.004000,0.1917,0.001200,0.000800,0.000100,0.007400,0.036800,0.000200,0,0.002400,0.017500,0.001200,0.001400,0.068200,0.013900,0.000100,3.4766,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0383,12392.6133,5538.3320,6245.0312,0,17930.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.0516,0,0,0,408,319,0,0.1018,0,0,0,0,0,0,0,0,0,0,0
,0.068300,0.003200,0.012800,0.083600,0.012900,0.028000,0.002300,0.008300,1.7692,1.7919,0.001700,0.006400,0.030600,0.3421,0.2731,0.2445,0.013600,0,0.2268,0.013300,0.000700,0.002400,0.004100,0.1764,0.001000,0.000700,0.000100,0.006800,0.035900,0.000200,0,0.001800,0.014400,0.001400,0.001700,0.077500,0.015800,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0354,12388.2148,5538.3320,6245.0312,0,17926.5469,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063700,0.003000,0.012900,0.1151,0.014100,0.031200,0.002300,0.009400,1.8450,1.8705,0.001800,0.005600,0.030900,0.4090,0.2792,0.2444,0.014000,0,0.3884,0.018300,0.000800,0.012000,0.004700,1.4043,0.001500,0.000800,0.000100,0.007600,0.037100,0.000100,0,0.002200,0.016500,0.001200,0.001600,0.2952,0.013300,0.000100,4.3195,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3538,12379.7070,5538.3320,6245.0312,0,17918.0391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.0544,0,0,0,377,229,0,0.082800,0,0,0,0,0,0,0,0,0,0,0
,0.063200,0.002700,0.012800,0.086200,0.013200,0.028400,0.002800,0.008100,1.8739,1.8967,0.001900,0.006200,0.031600,0.3523,0.2811,0.2376,0.013800,0,0.2288,0.014300,0.000700,0.002400,0.003800,0.1891,0.001700,0.000900,0.000100,0.007300,0.036300,0.000300,0,0.002300,0.015200,0.001500,0.001400,0.084800,0.013800,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1705,12375.6172,5538.3320,6245.0312,0,17913.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065800,0.003400,0.012700,0.087900,0.014300,0.031400,0.002300,0.008700,1.8291,1.8541,0.001300,0.005100,0.030400,0.3813,0.2748,0.2519,0.015000,0,0.2747,0.013600,0.000700,0.002600,0.004000,0.1849,0.001300,0.001000,0.000100,0.007900,0.037400,0.000200,0,0.002200,0.015900,0.001100,0.001600,0.070800,0.014300,0.000200,4.1924,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9734,12365.4102,5538.3320,6245.0312,0,17903.7422,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.9371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063300,0.002900,0.011800,0.1128,0.015400,0.029100,0.002500,0.007700,1.8243,1.8474,0.001700,0.006300,0.031300,0.3501,0.2680,0.2394,0.013600,0,0.2655,0.014200,0.000700,0.002400,6.5203,6.7155,0.001600,0.000700,0.000100,0.008500,0.039700,0.000200,0,0.002400,0.017900,0.001500,0.001700,0.079100,0.014300,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8444,12352.3555,5538.3320,6245.0312,0,17890.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1647,0,6.5160,0,412,320,0,0.1090,0,0,0,0,0,0,0,0,0,0,0
,0.081100,0.003400,0.014500,0.095800,0.014800,0.033300,0.002500,0.009700,1.8465,1.8735,0.001700,0.006800,0.033800,1.4867,0.2606,0.2529,0.013600,0,0.3581,0.015600,0.000900,0.002500,0.004600,0.2384,0.001400,0.000700,0.000100,0.007600,0.040900,0.000100,0,0.002300,0.019200,0.001400,0.001700,0.096800,0.016500,0.000100,2.4746,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8411,12345.8555,5538.3320,6245.0312,0,17884.1875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,4.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064900,0.003500,0.013200,0.090300,0.013800,0.031700,0.002500,0.008900,1.7511,1.7758,0.001500,0.005800,0.031000,0.3498,0.2675,0.2365,0.013400,0,0.2360,0.015200,0.000800,0.002500,0.004100,0.1834,0.001100,0.000800,0.000100,0.006400,0.035400,0.000200,0,0.001900,0.015300,0.001200,0.001600,0.069400,0.012800,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5741,12337.8672,5538.3320,6245.0312,0,17876.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066000,0.003100,0.013200,0.092000,0.014000,0.030400,0.002200,0.008800,1.8145,1.8387,0.001600,0.005500,0.032300,0.3864,0.2757,0.2410,0.015700,0,0.3123,0.015800,0.000800,0.011500,0.004300,0.1995,0.001500,0.000800,0.000100,0.007400,0.038300,0.000200,0,0.002300,0.017800,0.001300,0.001700,0.069700,0.013400,0.000100,4.2868,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3248,12329.4492,5538.3320,6245.0312,0,17867.7812,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,5.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063400,0.002900,0.013100,0.086600,0.013000,0.029200,0.002400,0.008000,1.8208,1.8440,0.001200,0.005200,0.029700,0.3478,0.2598,0.2449,0.014100,0,0.2268,0.013700,0.000700,0.002200,0.003700,0.1851,0.001100,0.001000,0.000100,0.007000,0.037300,0.000100,0,0.002000,0.015700,0.001200,0.001500,0.069200,0.013100,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2031,12318.9141,5538.3320,6245.0312,0,17857.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0.1517,0,0,0,451,413,0,0.1029,0,0,0,0,0,0,0,0,0,0,0
,0.067000,0.003000,0.010400,0.092800,0.013200,0.071000,0.001900,0.029900,1.6949,1.7448,0.001500,0.008600,0.029900,0.3928,0.2794,0.2599,0.014200,0,0.3310,0.014900,0.000800,0.002700,0.004300,0.2101,0.001400,0.000600,0.000100,0.008000,0.039800,0.000100,0,0.002400,0.018800,0.001400,0.001800,0.072900,0.014300,0.000200,4.3254,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0794,12310.0703,5538.3320,6245.0312,0,17848.4023,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.0859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066800,0.003100,0.013500,0.1184,0.013800,0.031000,0.002300,0.008800,1.8403,1.8653,0.001700,0.006200,0.033300,0.3666,0.2760,0.2649,0.014600,0,0.2696,0.014900,0.000900,0.002500,6.5896,6.7896,0.001900,0.000700,0.000100,0.007600,0.040400,0.000200,0,0.002300,0.018100,0.001400,0.001800,0.070300,0.014200,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4098,12301.4805,5538.3320,6245.0312,0,17839.8125,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,1,0.1536,0,6.5845,0,373,227,0,0.093000,0,0,0,0,0,0,0,0,0,0,0
,0.063600,0.002500,0.012000,0.085000,0.013900,0.024900,0.001400,0.006800,1.5858,1.6065,0.002200,0.008800,0.029900,1.2482,0.2779,0.2810,0.014000,0,0.3035,0.013700,0.000900,0.002400,0.004100,0.1819,0.001200,0.000600,0.000100,0.007600,0.036500,0.000200,0,0.002500,0.016600,0.001200,0.001600,0.068100,0.013700,0.000200,3.4296,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,25,0,0,0.2988,0.4132,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1531,12295.5039,5538.3320,6245.0312,0,17833.8359,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,5.0330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
