EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GameplayDebuggerPlayerManager,Ticks/PathFollowingComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.1138,0.061000,0.012400,0.078700,0.011000,0.029000,0.002200,0.007400,0.003200,0.025200,0.001200,0.004600,0.022300,0.2887,0.2281,0.2440,0.013600,0,0.2134,0.012000,0.000900,0.002600,0.004300,0.093800,0.001300,0.000800,0.000100,0.006500,0.036900,0.000200,0.001800,0.014400,0.001500,0.001900,0.052700,0.015600,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9979,15561.9531,5446.3164,6208.7500,0,21008.2695,0,0,408,302,0,0.083100,0,0,0,0,0,0,0,0
,1.6309,0.058300,0.013000,0.099100,0.011700,0.028200,0.002500,0.008500,0.002600,0.026900,0.001200,0.004100,0.022300,0.3455,0.2766,0.2501,0.015200,0.9588,0.2576,0.011200,0.000900,0.002000,0.004000,0.091100,0.001000,0.000600,0.000100,0.006000,0.037000,0.000200,0.001700,0.016600,0.001300,0.001400,0.054100,0.025700,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9647,15561.9531,5446.3164,6208.7500,0,21008.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1098,0.054300,0.012100,0.072000,0.010200,0.026500,0.002300,0.006700,0.003100,0.024100,0.001200,0.003400,0.021600,0.2817,0.2329,0.2377,0.014800,0,0.2000,0.011600,0.000700,0.002400,0.003500,0.085100,0.001000,0.000700,0.000100,0.006600,0.033500,0.000100,0.001800,0.013400,0.001200,0.001300,0.056900,0.010700,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7830,15561.9531,5446.3164,6208.7500,0,21008.2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.5744,0.083900,0.017100,0.1048,0.015800,0.041600,0.003100,0.009500,0.004100,0.033300,0.001700,0.004900,0.030500,0.4687,0.4037,0.3711,0.021100,1.4954,0.3597,0.016800,0.000700,0.003400,0.005900,0.1333,0.001600,0.001000,0.000100,0.008500,0.047700,0.000200,0.002700,0.023600,0.001800,0.002000,0.064100,0.019100,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1309,15561.9531,5446.3164,6208.7500,0,21008.2695,0,0,404,302,0,0.1265,0,0,0,0,0,0,0,0
,0.1952,0.085900,0.019200,0.1170,0.016000,0.044600,0.003200,0.010600,0.003900,0.042900,0.001600,0.005100,0.031100,0.4423,0.3769,0.3460,0.020500,0,0.3194,0.017300,0.000900,0.002900,3.3727,3.5044,0.001600,0.001000,0.000200,0.008800,0.051100,0.000200,0.002600,0.022100,0.001900,0.002000,0.068000,0.018500,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0923,15562,5446.3164,6208.7500,0,21008.3164,0,0,0,0,0,0,0,3.3671,0,0,0,0,0,0
,2.4204,0.075800,0.016300,0.098400,0.014200,0.035800,0.002400,0.007700,0.002700,0.027900,0.001400,0.004500,0.030000,1.2162,0.3252,0.3554,0.019100,0.8191,0.4344,0.015900,0.000700,0.013000,0.005900,0.1180,0.001400,0.001000,0.000100,0.008000,0.045500,0.000200,0.002100,0.019200,0.001700,0.001900,0.063100,0.018700,0.000100,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,49,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8162,15562.0352,5446.3164,6208.7500,0,21008.3516,0,0,0,0,0,0,0,0,1,0,2,2,0,0
,0.2283,0.097600,0.018900,0.1130,0.015500,0.042600,0.002500,0.009100,0.003900,0.034700,0.001600,0.005400,0.032100,0.4455,0.4286,0.3967,0.022000,0,0.3495,0.017900,0.000800,0.003300,0.006700,0.1335,0.001900,0.000800,0.000200,0.010700,0.052100,0.000300,0.002500,0.020900,0.001800,0.002000,0.066100,0.019600,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4463,15562.1523,5446.3164,6208.7500,0,21008.4688,0,0,408,305,0,0.1631,0,0,0,0,0,0,0,0
,2.7130,0.1236,0.019700,0.1187,0.017800,0.043900,0.002600,0.009900,0.004100,0.036000,0.001700,0.005700,0.034600,0.4752,0.3837,0.3719,0.022300,1.6950,0.4100,0.018900,0.000900,0.003600,0.006700,0.1511,0.001900,0.001100,0.000100,0.010400,0.054700,0.000200,0.003000,0.025900,0.002200,0.002300,0.075500,0.020700,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8889,15562.1602,5446.3164,6208.7500,0,21008.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1220,0.088000,0.012900,0.1214,0.017400,0.033200,0.002100,0.017800,0.003200,0.034700,0.001200,0.004100,0.022300,0.4526,0.2741,0.4898,0.022300,0,0.3940,0.026800,0.001200,0.1451,0.008000,0.1685,0.002200,0.001400,0.000200,0.011900,0.068600,0.000400,0.003600,0.029000,0.002400,0.002900,0.2636,0.022900,0.000300,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1182,15562.0078,5446.3164,6208.7500,0,21008.3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.9356,0.093600,0.019800,0.1276,0.016200,0.044600,0.003300,0.010200,0.004600,0.036400,0.001900,0.005200,0.033900,0.5313,0.5683,0.4257,0.025200,1.6564,0.4778,0.019000,0.000900,0.003700,0.006700,0.8409,0.001600,0.001000,0.000100,0.010400,0.052100,0.000100,0.002200,0.024500,0.001700,0.002500,0.071700,0.020600,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5137,15562,5446.3164,6208.7500,0,21008.3164,0,0,404,302,0,0.1393,0,0,0,0,0,0,0,0
,0.2139,0.086800,0.019100,0.1201,0.015200,0.045500,0.003200,0.009900,0.004500,0.036000,0.001800,0.005400,0.032300,0.4593,0.3709,0.3837,0.023700,0,0.3661,0.022900,0.000900,0.003400,3.1301,3.2663,0.001400,0.001000,0.000200,0.008600,0.045100,0.000300,0.002300,0.020200,0.001500,0.002000,0.060300,0.016900,0.000300,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0621,15562.0273,5446.3164,6208.7500,0,21008.3438,0,0,0,0,0,0,0,3.1235,0,0,0,0,0,0
,2.2651,0.074000,0.016000,0.090600,0.013300,0.036600,0.002800,0.008300,0.003000,0.029000,0.001700,0.004600,0.029800,0.8224,0.3027,0.3303,0.017800,1.0173,0.3263,0.014500,0.000700,0.012700,0.004900,0.1073,0.001600,0.000900,0.000100,0.008500,0.045000,0.000200,0.003000,0.019900,0.001800,0.001600,0.055100,0.016200,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2285,15562.0273,5446.3164,6208.7500,0,21008.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1857,0.076400,0.015100,0.099100,0.013800,0.034200,0.002500,0.007800,0.003400,0.028300,0.001400,0.004400,0.027400,0.4527,0.2881,0.3703,0.021400,0,0.3309,0.016900,0.001400,0.003100,0.006100,0.1311,0.001700,0.001000,0.000200,0.009700,0.051000,0.000200,0.002700,0.021600,0.001800,0.001900,0.060800,0.018000,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6804,15562.0273,5446.3164,6208.7500,0,21008.3438,0,0,408,302,0,0.1056,0,0,0,0,0,0,0,0
,2.6955,0.093300,0.017900,0.1148,0.017300,0.042800,0.002700,0.009500,0.003900,0.033900,0.001800,0.005600,0.033500,0.4839,0.3824,0.3641,0.022100,1.7473,0.4740,0.019500,0.001100,0.003800,0.006900,0.1522,0.001400,0.001000,0.000200,0.010000,0.058500,0.000200,0.003200,0.028000,0.002400,0.002700,0.086300,0.023400,0.000200,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0729,15562.0273,5446.3164,6208.7500,0,21008.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2441,0.1025,0.019600,0.1291,0.017600,0.046800,0.003200,0.009900,0.004100,0.040800,0.001800,0.006500,0.037100,0.5642,0.4327,0.4485,0.026100,0,0.3865,0.020100,0.000900,0.003600,0.007400,0.1559,0.001800,0.000900,0.000200,0.011100,0.055400,0.000400,0.003100,0.027100,0.002300,0.002800,0.081700,0.025100,0.000400,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061,15562.0273,5446.3164,6208.7500,0,21008.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.8624,0.095400,0.020400,0.1486,0.018000,0.046100,0.003000,0.009700,0.003900,0.037100,0.001800,0.006100,0.035000,0.4993,0.3719,0.4131,0.024300,1.8203,0.4697,0.019000,0.001100,0.003700,0.006500,0.1539,0.001600,0.001100,0.000100,0.010300,0.062600,0.000200,0.002700,0.034600,0.002600,0.002500,0.074500,0.020900,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6611,15562.0898,5446.3164,6208.7500,0,21008.4062,0,0,404,302,0,0.1377,0,0,0,0,0,0,0,0
,0.2147,0.090200,0.018200,0.1453,0.023400,0.043000,0.003000,0.009400,0.003800,0.035800,0.001600,0.005600,0.032300,0.4700,0.3605,0.4103,0.024300,0,0.3878,0.018800,0.000900,0.003400,3.8168,3.9684,0.002000,0.001100,0.000300,0.010800,0.053300,0.000300,0.002400,0.023900,0.001900,0.026900,0.072100,0.019500,0.000300,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9476,15562.0352,5446.3789,6208.7500,0,21008.4141,0,0,0,0,0,0,0,3.8097,0,0,0,0,0,0
,2.2378,0.086800,0.018000,0.1075,0.014800,0.041500,0.003000,0.010800,0.003600,0.034000,0.001700,0.005300,0.032800,0.8136,0.3188,0.3516,0.017900,0.9165,0.3177,0.013300,0.000600,0.011300,0.004800,0.1119,0.001700,0.000900,0.000100,0.008000,0.058300,0.000200,0.002200,0.021600,0.001600,0.002100,0.078100,0.015500,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5871,15562.5078,5446.3789,6208.7500,0,21008.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2013,0.081000,0.017500,0.096500,0.013000,0.040700,0.002700,0.008600,0.006500,0.034200,0.001600,0.005500,0.028200,0.3901,0.3333,0.3512,0.017400,0,0.3140,0.014700,0.000700,0.002700,0.005400,0.1085,0.001500,0.000700,0.000100,0.008000,0.041800,0.000200,0.002100,0.017000,0.001700,0.001700,0.055000,0.013800,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5188,15551.7891,5446.3789,6208.7500,0,20998.1680,0,0,408,302,0,0.092600,0,0,0,0,0,0,0,0
,2.5853,0.083400,0.016000,0.1047,0.015900,0.038700,0.003300,0.010100,0.004100,0.034700,0.002000,0.005000,0.032300,0.4628,0.3360,0.3302,0.019400,1.6420,0.3582,0.016200,0.000700,0.003100,0.005900,0.1276,0.001400,0.000700,0.000100,0.008600,0.048400,0.000200,0.002100,0.021200,0.001600,0.002100,0.063500,0.018300,0.000100,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,43,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3191,15551.7266,5446.3789,6208.7500,0,20998.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2022,0.074200,0.016100,0.097500,0.013600,0.035600,0.003000,0.008000,0.003800,0.030500,0.001500,0.005100,0.029500,0.8813,0.3248,0.5519,0.020000,0,0.2645,0.014900,0.000900,0.003000,0.004200,0.1098,0.001100,0.000700,0.000100,0.007400,0.041200,0.000100,0.002200,0.017100,0.001500,0.001600,0.082000,0.014900,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,49,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8789,15552.9492,5446.3828,6208.7500,0,20999.3320,0,0,0,0,0,0,0.053600,0,0,1,2,2,0,0
,1.6822,0.064500,0.013900,0.079700,0.011500,0.028900,0.002100,0.006800,0.003300,0.024400,0.001100,0.004600,0.023500,0.3510,0.2475,0.3688,0.014200,0.9199,0.3077,0.014400,0.000700,0.002300,0.004400,0.092900,0.001100,0.000900,0.000100,0.006400,0.036300,0.000100,0.001600,0.015200,0.001200,0.001500,0.048700,0.012500,0.000100,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4148,15552.9492,5446.3828,6208.7500,0,20999.3320,0,0,406,305,0,0.086100,0,0,0,1,0,0,0,0
,0.1451,0.067600,0.014500,0.099300,0.013300,0.031200,0.002600,0.007500,0.003600,0.028100,0.001300,0.004300,0.026300,0.3531,0.3948,0.4195,0.014200,0,0.2353,0.016700,0.000800,0.002700,2.2055,2.3129,0.001300,0.001400,0.000100,0.007500,0.038400,0.000200,0.002200,0.017100,0.001500,0.001600,0.053100,0.015400,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4182,15552.9453,5446.3828,6208.7500,0,20999.3281,0,0,0,0,0,0,0,2.1998,0,1,0,0,0,0
,2.1664,0.085900,0.020000,0.1069,0.015500,0.047700,0.003400,0.010900,0.004300,0.037100,0.001700,0.006000,0.033200,0.8485,0.3607,0.5152,0.020500,0.7540,0.3994,0.018900,0.001000,0.012200,0.005100,0.1100,0.001300,0.000800,0.000200,0.007900,0.045300,0.000300,0.002000,0.019400,0.001500,0.001700,0.058600,0.018300,0.000200,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8624,15552.9453,5446.3828,6208.7500,0,20999.3281,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,2.5489,0.088600,0.019100,0.1133,0.017000,0.043500,0.003000,0.010300,0.003900,0.035000,0.001600,0.005400,0.031200,0.4488,0.3477,0.5394,0.021800,1.5366,0.3746,0.021800,0.001000,0.003600,0.006700,0.7513,0.001400,0.000800,0.000100,0.010300,0.054000,0.000100,0.002700,0.022100,0.002000,0.002100,0.070100,0.020000,0.000200,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2702,15553.0039,5446.3828,6208.7500,0,20999.3867,0,0,408,305,0,0.1016,0,0,0,1,0,0,0,0
,0.2070,0.082500,0.018800,0.1055,0.015900,0.042400,0.003500,0.009700,0.003900,0.034900,0.001700,0.005900,0.030600,0.4491,0.3716,0.6028,0.021600,0.081700,0.5485,0.020700,0.000800,0.003200,0.006200,0.1276,0.001400,0.000900,0.000100,0.008800,0.050600,0.000300,0.002500,0.022700,0.001900,0.002000,0.063000,0.020000,0.000300,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,12,1,1,0,1,2,4,2,2,4,6,1,1,44,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5686,15553.0273,5446.3828,6208.7500,0,20999.4102,0,0,0,0,0,0,0,0,0,1,0,0,0,0
