EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,5.4336,0.070000,0.052600,0.010300,0.090900,0.016100,0.089700,0.001700,0.006200,1.2353,1.2522,0.001000,0.004700,0.028000,1.3422,0.2527,0.010400,0.1490,0.002000,3.9067,0.3618,0.026100,0.000700,0.002200,0.004400,0.2222,0.001900,0.000800,0.001900,0.014100,0.055800,0.3281,0.1104,0.001700,0.025900,0.001500,0.002100,0.1116,0.014600,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.092804,0,19,0,0,0.2769,0.3697,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1092,9988.5234,5579.9609,6301.7305,0,15568.4844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0.082800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1651,0.075800,0.093300,0.016100,0.1497,0.018500,0.035000,0.002100,0.009700,1.8654,1.8888,0.002200,0.010300,0.039300,1.5689,0.2853,0.014100,0.1746,0.003700,0,0.5027,0.026900,0.000500,0.001100,6.8681,7.1606,0.002700,0.001200,0.006000,0.024900,0.051700,0.4533,0.2048,0.001700,0.024700,0.001500,0.001700,0.1196,0.015600,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,2,2,0,1,13,0,13,0,0,0,2,0,0,0,0,0,0,0,0.1177,0,29,0,0,0.3635,0.4812,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6690,9992.4375,5579.9609,6301.7305,0,15572.3984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0,6.8615,0,1073,265,0,0.1314,0,0,0,0,0,0,0,0,0,0
,5.2990,0.084800,0.091700,0.015500,0.1190,0.018400,0.074100,0.002700,0.008700,1.6914,1.7167,0.001700,0.007400,0.037000,2.6489,0.2802,0.016200,0.1683,0.003000,2.6025,0.3408,0.043600,0.001000,0.002900,0.005200,0.3000,0.002400,0.001100,0.002900,0.022200,0.080100,0.3901,0.1906,0.002700,0.025600,0.001300,0.001900,0.1137,0.015300,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1200,0,20,0,0,0.2961,0.4161,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0061,9992.1172,5579.9609,6301.7305,0,15572.0781,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1547,0.066500,0.050200,0.014500,0.096100,0.015000,0.075300,0.002100,0.008900,1.6724,1.6965,0.001400,0.007300,0.035000,1.0971,0.2724,0.013500,0.1603,0.002500,0,0.3825,0.034100,0.000700,0.002600,0.004000,0.1970,0.001400,0.001100,0.002100,0.014200,0.047000,0.3689,0.095100,0.001400,0.021400,0.005000,0.002000,0.088800,0.011800,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.096008,0,30,0,0,0.3125,0.4085,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9601,9991.7148,5579.9609,6301.7305,0,15571.6758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.8760,0.079900,0.1184,0.015600,0.1018,0.017400,0.072900,0.001900,0.007300,1.2674,1.2866,0.001100,0.005400,0.031100,2.5924,0.3193,0.011600,0.1659,0.002500,2.1499,0.4046,0.032600,0.001000,0.060700,0.004700,0.2297,0.001700,0.001000,0.003300,0.020100,0.052300,0.6473,0.2346,0.005500,0.020500,0.001200,0.001800,0.1050,0.013600,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,3,3,0,35,17,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1563,0,28,0,0,0.5395,0.6958,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2209,9992.2852,5579.9609,6301.7305,0,15572.2461,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.097300,0.1044,0.044900,0.025900,0.1206,0.018400,0.1030,0.003700,0.012700,2.0708,2.1051,0.001700,0.009300,0.035900,1.8293,0.2927,0.017400,0.1472,0.003800,0,0.3392,0.023100,0.000500,0.002100,0.004500,0.2047,0.001500,0.001000,0.001800,0.016200,0.042500,0.3185,0.080500,0.001500,0.019300,0.001800,0.001500,0.1060,0.014200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.088893,0,23,0,0,0.2613,0.3502,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3813,9991.5586,5579.9609,6301.7305,0,15571.5195,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,1883,464,0,0.1860,0,0,0,0,0,0,0,0,0,0
,5.1799,0.070200,0.1734,0.017300,0.1042,0.016500,0.1146,0.002200,0.007600,1.6473,1.6697,0.001900,0.009900,0.038400,2.9643,0.3127,0.021300,0.2516,0.005000,1.9113,0.3714,0.027800,0.000900,0.002500,0.005300,0.2274,0.001800,0.000800,0.002500,0.018500,0.1344,0.5264,0.2056,0.001300,0.022100,0.001500,0.001800,0.1640,0.015600,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,5,3,3,0,1,14,0,14,1,0,2,3,0,0,0,0,0,0,0,0.1295,0,34,0,0,0.4296,0.5591,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3394,9987.3477,5579.9609,6301.7305,0,15567.3086,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0.071900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1707,0.070300,0.041400,0.010800,0.1183,0.014800,0.097000,0.002700,0.007800,1.9268,1.9495,0.001800,0.007200,0.038200,1.1061,0.2698,0.015200,0.1512,0.003000,0,0.3645,0.023500,0.000400,0.002800,5.7669,5.9675,0.001800,0.001200,0.003700,0.018900,0.044400,0.2532,0.094400,0.001800,0.020400,0.001300,0.001600,0.1050,0.014000,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,49,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.078999,0,16,0,0,0.2037,0.2827,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9213,9990.1758,5579.9609,6301.7305,0,15570.1367,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,5.7616,0,1057,252,0,0.1312,0,0,0,0,0,0,0,0,0,0
,5.6398,0.079800,0.1153,0.012500,0.1392,0.018600,0.096300,0.002500,0.007700,1.9090,1.9343,0.001800,0.010400,0.041100,2.6281,0.3244,0.014200,0.1583,0.003200,2.6517,0.2985,0.028600,0.000600,0.001900,0.004500,0.2145,0.001700,0.000900,0.001800,0.014300,0.040800,0.3818,0.1850,0.001400,0.020500,0.001300,0.001600,0.1014,0.015900,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,2,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.099402,0,27,0,0,0.3095,0.4089,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0054,9991.1953,5579.9609,6301.7305,0,15571.1562,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1890,0.072500,0.045700,0.014500,0.096900,0.016200,0.065100,0.002700,0.008000,1.7343,1.7582,0.002600,0.008300,0.042100,2.0285,0.3148,0.017300,0.1712,0.004300,0,0.4503,0.026300,0.000600,0.002200,0.004400,0.1999,0.001400,0.000800,0.002100,0.016000,0.045500,0.3062,0.096100,0.001600,0.020900,0.001300,0.001600,0.097000,0.014000,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.084605,0,23,0,0,0.2543,0.3389,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0982,9991.0469,5579.9609,6301.7305,0,15571.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0949,0.073900,0.088800,0.017000,0.1016,0.016100,0.078000,0.002200,0.007900,1.7698,1.7923,0.001600,0.008200,0.042900,2.0961,0.2841,0.015700,0.1649,0.003900,2.6043,0.3223,0.026600,0.000500,0.065900,0.004800,0.2082,0.001500,0.000800,0.002000,0.015600,0.044700,0.3366,0.2044,0.001400,0.020400,0.001600,0.001500,0.099600,0.013200,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.083108,0,23,0,0,0.2718,0.3549,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0081,9990.2031,5579.9609,6301.7305,0,15570.1641,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,1,0,0,0,0,1551,364,0,0.1628,0,0,0,0,0,0,0,0,0,0
,0.1649,0.078800,0.064300,0.012400,0.1069,0.014100,0.065900,0.002100,0.007300,1.2201,1.2393,0.001200,0.005200,0.027700,1.9897,0.3145,0.018100,0.1596,0.003200,0,0.3977,0.027100,0.000400,0.001900,0.004900,0.2557,0.002100,0.001200,0.001900,0.015300,0.061200,0.4302,0.1466,0.001800,0.026700,0.001600,0.001900,0.1436,0.017500,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1181,0,25,0,0,0.3612,0.4793,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1041,9990.7539,5579.9609,6301.7305,0,15570.7148,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1729,0.079200,0.1079,0.016600,0.1235,0.021700,0.052600,0.004300,0.013600,1.9371,1.9748,0.001700,0.008500,0.034400,1.4231,0.2209,0.014100,0.1521,0.002700,3.4513,0.3453,0.027500,0.000600,0.002700,0.006400,1.1665,0.001500,0.000700,0.002500,0.017700,0.049700,0.5995,0.1921,0.001700,0.024000,0.001700,0.002700,0.1530,0.016300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,3,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1212,0,37,0,0,0.5239,0.6451,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1069,9990.2383,5579.9609,6301.7305,0,15570.1992,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1500,0.067200,0.043500,0.012800,0.1270,0.014700,0.1072,0.001900,0.006900,1.7663,1.7869,0.001800,0.008300,0.037400,1.9102,0.3038,0.016600,0.1629,0.003300,0,0.3661,0.024000,0.000700,0.002500,6.2040,6.4258,0.002300,0.000900,0.004900,0.019000,0.046500,0.2986,0.079900,0.001300,0.021100,0.001400,0.001800,0.1055,0.016300,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.099901,0,20,0,0,0.2308,0.3307,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0582,9990.2695,5579.9609,6301.7305,0,15570.2305,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0.068000,0,6.1989,0,1145,351,0,0.1717,0,0,0,0,0,0,0,0,0,0
,5.1754,0.068400,0.091800,0.010100,0.095800,0.015700,0.027400,0.002100,0.009600,1.3096,1.3328,0.001400,0.009100,0.036400,3.0749,0.2623,0.016200,0.1496,0.002600,1.7977,0.4339,0.029500,0.000700,0.002500,0.004800,0.2174,0.001700,0.001200,0.002700,0.017200,0.051400,0.4598,0.2011,0.001500,0.020500,0.001400,0.001700,0.1151,0.016000,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,3,3,0,1,13,0,13,0,0,0,3,0,0,0,0,0,0,0,0.1101,0,29,0,0,0.3794,0.4895,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1805,9989.9531,5579.9609,6301.7305,0,15569.9141,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1712,0.078100,0.046200,0.015100,0.092700,0.013900,0.079200,0.002200,0.008600,1.8007,1.8238,0.001600,0.008500,0.035800,1.8706,0.3152,0.017900,0.2411,0.005000,0,0.3101,0.022400,0.000600,0.001600,0.004700,0.1903,0.001500,0.001000,0.001500,0.014000,0.045700,0.2801,0.1016,0.001900,0.023400,0.001300,0.001300,0.1093,0.014500,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.081003,0,18,0,0,0.2326,0.3136,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9480,9990.9219,5579.9609,6301.7305,0,15570.8828,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1522,0.071400,0.084700,0.013600,0.1126,0.021400,0.067500,0.002600,0.009700,1.7120,1.7375,0.001800,0.007800,0.037700,1.1081,0.2737,0.017900,0.1756,0.003500,3.8538,0.3861,0.035300,0.000900,0.078000,0.005600,0.2401,0.001600,0.000800,0.003000,0.018100,0.054500,0.4701,0.093800,0.002000,0.024600,0.002100,0.002100,0.1102,0.015400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1196,0,28,0,0,0.3926,0.5122,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9689,9986.6016,5579.9609,6301.7305,0,15566.5625,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0,1,0,0,0,0,1172,347,0,0.1094,0,0,0,0,0,0,0,0,0,0
,0.1767,0.077600,0.099300,0.014500,0.1418,0.018300,0.074200,0.002100,0.008200,1.7450,1.7679,0.002000,0.009400,0.038800,2.9040,0.2750,0.014700,0.1622,0.003200,0,0.5725,0.032800,0.000800,0.002800,0.005900,0.2957,0.002400,0.000900,0.002400,0.045100,0.059300,0.6334,0.2456,0.002600,0.026700,0.001400,0.002100,0.1454,0.015400,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.2131,0,28,0,0,0.4538,0.6669,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7948,9989.4688,5579.9609,6301.7305,0,15569.4297,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.0902,0.074200,0.1343,0.015900,0.093100,0.015000,0.1030,0.002200,0.009400,1.7406,1.7651,0.001500,0.007000,0.036200,1.3692,0.2721,0.013900,0.1590,0.002900,3.3279,0.3749,0.027600,0.000700,0.001900,0.004400,0.2355,0.002600,0.000900,0.002000,0.013300,0.039100,0.3557,0.1993,0.001100,0.019300,0.001000,0.001300,0.099800,0.012100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.1008,0,21,0,0,0.3281,0.4289,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2692,9989.4336,5579.9609,6301.7305,0,15569.3945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0.077600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2006,0.078300,0.073600,0.012900,0.1327,0.018500,0.063400,0.002200,0.008400,1.2759,1.2991,0.001400,0.005200,0.029900,1.1391,0.2869,0.011200,0.1486,0.001800,0,0.4078,0.022400,0.000600,0.002500,5.9235,6.1394,0.002600,0.000900,0.004000,0.020900,0.056700,0.5194,0.1088,0.006400,0.030900,0.001700,0.002400,0.1067,0.014600,0.000100,0,0,0,0,0,57,0,0,0,0,0,0,1,1,1,1,46,2,49,0,3,1,1,0,34,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1337,0,25,0,0,0.4459,0.5796,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1829,9989.2461,5579.9609,6301.7305,0,15569.2070,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,2,1,0,0,5.9189,0,1416,368,0,0.1617,0,0,0,0,0,0,0,0,0,0
,5.4060,0.068100,0.095700,0.013300,0.098600,0.015800,0.072100,0.002500,0.008400,1.7819,1.8058,0.001700,0.009400,0.035900,2.5511,0.2751,0.014900,0.1624,0.002900,2.6646,0.3508,0.029100,0.000600,0.002600,0.004600,0.2344,0.001500,0.000900,0.002200,0.016500,0.1287,0.4282,0.2079,0.001300,0.021200,0.001500,0.001500,0.092800,0.013500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,46,2,49,0,5,3,3,0,1,13,0,13,1,0,1,3,0,0,0,0,0,0,0,0.1064,0,32,0,0,0.3513,0.4577,0,1,2,2,12,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2680,9988.4883,5579.9609,6301.7305,0,15568.4492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
